"Time","Acme Web CPU Usage","Acme Web Memory Usage","Acme Web Memory Usage","MongoDB CPU Usage","MongoDB Memory Usage","MongoDB Memory Usage","Probe App CPU Usage","Probe App Memory Usage","Avg Host CPU Usage","Host CPU 0 Usage","Host CPU 1 Usage","Host Mem Usage","Host Mem Usage","Host Mem Usage","Host Mem Total","Host Mem Total","Host Mem Total"
2022-02-19 12:13:20,0.0083,37539840,37539840,0.24,191430656,191430656,0,42901504,3.7,4.4,3.0,835063808,835063808,835063808,8126898176,8126898176,8126898176
2022-02-19 12:13:25,0.012,37539840,37539840,0.22,191320064,191320064,0,42901504,2.8,3.0,2.6,835321856,835321856,835321856,8126898176,8126898176,8126898176
2022-02-19 12:13:30,0.0091,37539840,37539840,0.24,191430656,191430656,0,42901504,3.8,4.2,3.4,836096000,836096000,836096000,8126898176,8126898176,8126898176
2022-02-19 12:13:35,0.0096,37539840,37539840,0.23,191320064,191320064,0,42901504,2.7,2.4,3.0,835354624,835354624,835354624,8126898176,8126898176,8126898176
2022-02-19 12:13:40,0.0088,37539840,37539840,0.21,191430656,191430656,0,42901504,3.6,4.2,3.0,835354624,835354624,835354624,8126898176,8126898176,8126898176
2022-02-19 12:13:45,0.0041,37539840,37539840,0.20,191320064,191320064,0,42901504,2.9,2.6,3.2,835354624,835354624,835354624,8126898176,8126898176,8126898176
2022-02-19 12:13:50,0.0085,37539840,37539840,0.22,191320064,191320064,0,42901504,3.5,3.2,3.8,835354624,835354624,835354624,8126898176,8126898176,8126898176
2022-02-19 12:13:55,0.013,37539840,37539840,0.23,191320064,191320064,0,42901504,3.3,3.4,3.2,835096576,835096576,835096576,8126898176,8126898176,8126898176
2022-02-19 12:14:00,0.0091,37539840,37539840,0.24,191430656,191430656,0,42901504,3.9,4.0,3.8,835096576,835096576,835096576,8126898176,8126898176,8126898176
2022-02-19 12:14:05,0.0092,37539840,37539840,0.24,191320064,191320064,0,42901504,2.9,3.4,2.4,835096576,835096576,835096576,8126898176,8126898176,8126898176
2022-02-19 12:14:10,0.0043,37539840,37539840,0.23,191320064,191320064,0,42901504,3.7,3.6,3.8,835350528,835350528,835350528,8126898176,8126898176,8126898176
2022-02-19 12:14:15,0.0082,37539840,37539840,0.21,191324160,191324160,0,42901504,3.0,2.6,3.4,835092480,835092480,835092480,8126898176,8126898176,8126898176
2022-02-19 12:14:20,0.013,37539840,37539840,0.21,191434752,191434752,0,42901504,3.8,4.0,3.6,835092480,835092480,835092480,8126898176,8126898176,8126898176
2022-02-19 12:14:25,0.0084,37539840,37539840,0.24,191324160,191324160,0,42901504,2.9,2.8,3.0,835092480,835092480,835092480,8126898176,8126898176,8126898176
2022-02-19 12:14:30,0.0091,37539840,37539840,0.24,191324160,191324160,0,42901504,3.7,4.2,3.2,835092480,835092480,835092480,8126898176,8126898176,8126898176
2022-02-19 12:14:35,0.013,37539840,37539840,0.24,191324160,191324160,0,42901504,3.0,3.0,3.0,835092480,835092480,835092480,8126898176,8126898176,8126898176
2022-02-19 12:14:40,0.013,37539840,37539840,0.22,191340544,191340544,0,42901504,3.8,3.8,3.8,835076096,835076096,835076096,8126898176,8126898176,8126898176
2022-02-19 12:14:45,0.0093,37539840,37539840,0.22,191340544,191340544,0,42901504,3.0,3.2,2.8,835334144,835334144,835334144,8126898176,8126898176,8126898176
2022-02-19 12:14:50,0.0084,37539840,37539840,0.24,191205376,191205376,0,42901504,3.7,3.8,3.6,835334144,835334144,835334144,8126898176,8126898176,8126898176
2022-02-19 12:14:55,0.0084,37539840,37539840,0.20,191205376,191205376,0,42901504,3.1,3.6,2.6,835076096,835076096,835076096,8126898176,8126898176,8126898176
2022-02-19 12:15:00,0.020,37539840,37539840,0.22,191320064,191320064,0,42901504,3.8,4.0,3.6,835334144,835334144,835334144,8126898176,8126898176,8126898176
2022-02-19 12:15:05,0.015,37539840,37539840,0.24,191205376,191205376,0,42901504,3.0,3.0,3.0,835076096,835076096,835076096,8126898176,8126898176,8126898176
2022-02-19 12:15:10,0.044,37539840,37539840,0.20,191332352,191332352,0,42901504,3.7,4.0,3.4,835850240,835850240,835850240,8126898176,8126898176,8126898176
2022-02-19 12:15:15,0.048,37539840,37539840,0.22,191205376,191205376,0,42901504,3.1,3.4,2.8,835334144,835334144,835334144,8126898176,8126898176,8126898176
2022-02-19 12:15:20,0.0079,37539840,37539840,0.23,191320064,191320064,0,42901504,3.6,4.0,3.2,835076096,835076096,835076096,8126898176,8126898176,8126898176
2022-02-19 12:15:25,0.0079,37539840,37539840,0.22,191205376,191205376,0,42901504,3.0,3.2,2.8,835076096,835076096,835076096,8126898176,8126898176,8126898176
2022-02-19 12:15:30,0.0084,37539840,37539840,0.22,191320064,191320064,0,42901504,3.6,4.2,3.0,835334144,835334144,835334144,8126898176,8126898176,8126898176
2022-02-19 12:15:35,5.7,41197568,41197568,2.0,191205376,191205376,0,42901504,21,24,17,835076096,835076096,835076096,8126898176,8126898176,8126898176
2022-02-19 12:15:40,18,43941888,43941888,5.3,191320064,191320064,0,42901504,48,53,44,835076096,835076096,835076096,8126898176,8126898176,8126898176
2022-02-19 12:15:45,23,46616576,46616576,8.6,191205376,191205376,0,42901504,47,50,45,835334144,835334144,835334144,8126898176,8126898176,8126898176
2022-02-19 12:15:50,19,51331072,51331072,10,191205376,191205376,0,42901504,45,46,43,835334144,835334144,835334144,8126898176,8126898176,8126898176
2022-02-19 12:15:55,20,52887552,52887552,9.4,191205376,191205376,0,42901504,44,42,45,835330048,835330048,835330048,8126898176,8126898176,8126898176
2022-02-19 12:16:00,20,53444608,53444608,8.8,191209472,191209472,0,42901504,47,48,46,835588096,835588096,835588096,8126898176,8126898176,8126898176
2022-02-19 12:16:05,18,53657600,53657600,10,191209472,191209472,0,42901504,48,53,42,835330048,835330048,835330048,8126898176,8126898176,8126898176
2022-02-19 12:16:10,19,55205888,55205888,10,191209472,191209472,0,42901504,40,43,37,835072000,835072000,835072000,8126898176,8126898176,8126898176
2022-02-19 12:16:15,16,55230464,55230464,8.5,191209472,191209472,0,42901504,39,39,38,835072000,835072000,835072000,8126898176,8126898176,8126898176
2022-02-19 12:16:20,16,55087104,55087104,9.1,191209472,191209472,0.15,45993984,41,44,39,836362240,836362240,836362240,8126898176,8126898176,8126898176
2022-02-19 12:16:25,18,55304192,55304192,9.1,191209472,191209472,0.15,45993984,42,40,44,835072000,835072000,835072000,8126898176,8126898176,8126898176
2022-02-19 12:16:30,17,54796288,54796288,8.3,191320064,191320064,0,45993984,44,44,45,835072000,835072000,835072000,8126898176,8126898176,8126898176
2022-02-19 12:16:35,17,55513088,55513088,9.8,191209472,191209472,0,45993984,40,39,41,835330048,835330048,835330048,8126898176,8126898176,8126898176
2022-02-19 12:16:40,16,55513088,55513088,9.8,191320064,191320064,0,45993984,38,38,39,835072000,835072000,835072000,8126898176,8126898176,8126898176
2022-02-19 12:16:45,16,56127488,56127488,7.2,191209472,191209472,0,45993984,40,38,42,835588096,835588096,835588096,8126898176,8126898176,8126898176
2022-02-19 12:16:50,15,56676352,56676352,8.8,191209472,191209472,0,45993984,40,41,39,835330048,835330048,835330048,8126898176,8126898176,8126898176
2022-02-19 12:16:55,15,56680448,56680448,10,191209472,191209472,0,45993984,39,37,42,835330048,835330048,835330048,8126898176,8126898176,8126898176
2022-02-19 12:17:00,17,56811520,56811520,8.3,191266816,191266816,0,45993984,42,41,43,835072000,835072000,835072000,8126898176,8126898176,8126898176
2022-02-19 12:17:05,17,57827328,57827328,8.2,191156224,191156224,0,45993984,40,40,39,835330048,835330048,835330048,8126898176,8126898176,8126898176
2022-02-19 12:17:10,15,57069568,57069568,9.2,191172608,191172608,0,45993984,38,40,36,835293184,835293184,835293184,8126898176,8126898176,8126898176
2022-02-19 12:17:15,12,58564608,58564608,7.1,191172608,191172608,0,45993984,27,30,25,835809280,835809280,835809280,8126898176,8126898176,8126898176
2022-02-19 12:17:20,6.4,58605568,58605568,2.8,191283200,191283200,0,45993984,6.8,7.0,6.6,835035136,835035136,835035136,8126898176,8126898176,8126898176
2022-02-19 12:17:25,0.79,58605568,58605568,0.70,191188992,191188992,0,45993984,2.8,2.8,2.8,835293184,835293184,835293184,8126898176,8126898176,8126898176
2022-02-19 12:17:30,0.0081,58605568,58605568,0.23,191299584,191299584,0,45993984,3.9,4.6,3.2,835293184,835293184,835293184,8126898176,8126898176,8126898176
2022-02-19 12:17:35,0.0077,58605568,58605568,0.24,191193088,191193088,0,45993984,2.9,2.6,3.2,836067328,836067328,836067328,8126898176,8126898176,8126898176
2022-02-19 12:17:40,0.0074,58605568,58605568,0.22,191303680,191303680,0,45993984,3.6,3.2,4.0,835035136,835035136,835035136,8126898176,8126898176,8126898176
2022-02-19 12:17:45,0.0064,58605568,58605568,0.21,191193088,191193088,0.048,43175936,3.0,3.0,3.0,835293184,835293184,835293184,8126898176,8126898176,8126898176
2022-02-19 12:17:50,2.1,55496704,55496704,0.93,191193088,191193088,3.2,49090560,15,14,17,835035136,835035136,835035136,8126898176,8126898176,8126898176
2022-02-19 12:17:55,6.8,51720192,51720192,3.9,191193088,191193088,3.2,49090560,35,35,36,835035136,835035136,835035136,8126898176,8126898176,8126898176
2022-02-19 12:18:00,16,51388416,51388416,9.1,191303680,191303680,3.0,49090560,49,48,49,835293184,835293184,835293184,8126898176,8126898176,8126898176
2022-02-19 12:18:05,18,51044352,51044352,10,191193088,191193088,3.0,49090560,41,41,40,835293184,835293184,835293184,8126898176,8126898176,8126898176
2022-02-19 12:18:10,16,51552256,51552256,7.9,191197184,191197184,2.6,49090560,46,46,46,835551232,835551232,835551232,8126898176,8126898176,8126898176
2022-02-19 12:18:15,20,51613696,51613696,9.1,191447040,191447040,2.6,49090560,44,42,45,835551232,835551232,835551232,8126898176,8126898176,8126898176
2022-02-19 12:18:20,18,53714944,53714944,12,191557632,191557632,0,49090560,53,50,55,835293184,835293184,835293184,8126898176,8126898176,8126898176
2022-02-19 12:18:25,16,53723136,53723136,9.7,191447040,191447040,3.9,49090560,38,39,37,835293184,835293184,835293184,8126898176,8126898176,8126898176
2022-02-19 12:18:30,16,53948416,53948416,8.1,191557632,191557632,3.9,49090560,39,39,39,835293184,835293184,835293184,8126898176,8126898176,8126898176
2022-02-19 12:18:35,15,53948416,53948416,8.8,191447040,191447040,0,49090560,43,42,44,835293184,835293184,835293184,8126898176,8126898176,8126898176
2022-02-19 12:18:40,18,53977088,53977088,8.7,191557632,191557632,0,49090560,43,44,41,835293184,835293184,835293184,8126898176,8126898176,8126898176
2022-02-19 12:18:45,18,54013952,54013952,9.9,191447040,191447040,3.3,49090560,43,42,44,835293184,835293184,835293184,8126898176,8126898176,8126898176
2022-02-19 12:18:50,17,53956608,53956608,9.9,191451136,191451136,7.1,49090560,46,48,43,835551232,835551232,835551232,8126898176,8126898176,8126898176
2022-02-19 12:18:55,17,53956608,53956608,9.0,191451136,191451136,3.8,49090560,39,34,44,835551232,835551232,835551232,8126898176,8126898176,8126898176
2022-02-19 12:19:00,14,53972992,53972992,8.7,191561728,191561728,0,49090560,40,36,44,835293184,835293184,835293184,8126898176,8126898176,8126898176
2022-02-19 12:19:05,14,53981184,53981184,8.0,191451136,191451136,0,49090560,40,42,39,835293184,835293184,835293184,8126898176,8126898176,8126898176
2022-02-19 12:19:10,16,54104064,54104064,8.9,191451136,191451136,0,49090560,44,48,40,835809280,835809280,835809280,8126898176,8126898176,8126898176
2022-02-19 12:19:15,18,54153216,54153216,9.7,191451136,191451136,3.7,49090560,41,44,38,835551232,835551232,835551232,8126898176,8126898176,8126898176
2022-02-19 12:19:20,15,54165504,54165504,9.1,191561728,191561728,3.7,49090560,41,42,40,835293184,835293184,835293184,8126898176,8126898176,8126898176
2022-02-19 12:19:25,12,54177792,54177792,9.1,191451136,191451136,3.8,49090560,41,40,41,836067328,836067328,836067328,8126898176,8126898176,8126898176
2022-02-19 12:19:30,13,54206464,54206464,7.7,191455232,191455232,3.8,43393024,30,30,30,835551232,835551232,835551232,8126898176,8126898176,8126898176
2022-02-19 12:19:35,8.7,54169600,54169600,3.8,191455232,191455232,0.057,43393024,11,10,11,835551232,835551232,835551232,8126898176,8126898176,8126898176
2022-02-19 12:19:40,1.5,54169600,54169600,1.0,191586304,191586304,0,43393024,2.9,3.0,2.8,835276800,835276800,835276800,8126898176,8126898176,8126898176
2022-02-19 12:19:45,0.0075,54169600,54169600,0.25,191471616,191471616,0,43393024,3.8,4.4,3.2,835792896,835792896,835792896,8126898176,8126898176,8126898176
2022-02-19 12:19:50,0.0071,54169600,54169600,0.26,191471616,191471616,0,43393024,3.0,2.8,3.2,835534848,835534848,835534848,8126898176,8126898176,8126898176
2022-02-19 12:19:55,0.0071,54169600,54169600,0.46,191471616,191471616,0,43393024,4.0,4.4,3.6,835792896,835792896,835792896,8126898176,8126898176,8126898176
2022-02-19 12:20:00,0.0070,54169600,54169600,0.42,191586304,191586304,0,43393024,3.7,3.6,3.8,835534848,835534848,835534848,8126898176,8126898176,8126898176
2022-02-19 12:20:05,1.0,54169600,54169600,0.71,191475712,191475712,0,43393024,11,13,10,835534848,835534848,835534848,8126898176,8126898176,8126898176
2022-02-19 12:20:10,7.5,53346304,53346304,4.3,191475712,191475712,0,43393024,33,37,30,836304896,836304896,836304896,8126898176,8126898176,8126898176
2022-02-19 12:20:15,15,49033216,49033216,7.0,191479808,191479808,0,43393024,48,50,45,835530752,835530752,835530752,8126898176,8126898176,8126898176
2022-02-19 12:20:20,16,49291264,49291264,8.6,191594496,191594496,8.5,48640000,45,45,45,835788800,835788800,835788800,8126898176,8126898176,8126898176
2022-02-19 12:20:25,16,52428800,52428800,10,191483904,191483904,12,48640000,44,46,42,835530752,835530752,835530752,8126898176,8126898176,8126898176
2022-02-19 12:20:30,17,53174272,53174272,10,191483904,191483904,7.2,48640000,46,46,45,835530752,835530752,835530752,8126898176,8126898176,8126898176
2022-02-19 12:20:35,18,54161408,54161408,11,191483904,191483904,7.3,48640000,53,49,57,835530752,835530752,835530752,8126898176,8126898176,8126898176
2022-02-19 12:20:40,18,54493184,54493184,9.4,191598592,191598592,7.3,48640000,44,43,45,835788800,835788800,835788800,8126898176,8126898176,8126898176
2022-02-19 12:20:45,18,55570432,55570432,8.5,191483904,191483904,3.5,48640000,38,38,39,835788800,835788800,835788800,8126898176,8126898176,8126898176
2022-02-19 12:20:50,17,56680448,56680448,9.6,191483904,191483904,3.9,48640000,45,45,45,835788800,835788800,835788800,8126898176,8126898176,8126898176
2022-02-19 12:20:55,17,55885824,55885824,9.1,191483904,191483904,3.9,48640000,46,46,46,835526656,835526656,835526656,8126898176,8126898176,8126898176
2022-02-19 12:21:00,17,56434688,56434688,9.0,191598592,191598592,3.6,48640000,44,46,42,835784704,835784704,835784704,8126898176,8126898176,8126898176
2022-02-19 12:21:05,16,56459264,56459264,9.4,191488000,191488000,7.3,48640000,46,47,45,835526656,835526656,835526656,8126898176,8126898176,8126898176
2022-02-19 12:21:10,17,55320576,55320576,10,191488000,191488000,7.1,48640000,44,45,44,835784704,835784704,835784704,8126898176,8126898176,8126898176
2022-02-19 12:21:15,16,55328768,55328768,9.1,191488000,191488000,7.0,48640000,44,41,47,836300800,836300800,836300800,8126898176,8126898176,8126898176
2022-02-19 12:21:20,16,55365632,55365632,8.4,191598592,191598592,3.6,48640000,40,38,43,835526656,835526656,835526656,8126898176,8126898176,8126898176
2022-02-19 12:21:25,16,56397824,56397824,8.9,191488000,191488000,3.5,48640000,43,42,44,835526656,835526656,835526656,8126898176,8126898176,8126898176
2022-02-19 12:21:30,14,56557568,56557568,7.8,191598592,191598592,6.9,48640000,43,41,44,835526656,835526656,835526656,8126898176,8126898176,8126898176
2022-02-19 12:21:35,15,54362112,54362112,8.1,191488000,191488000,6.8,48640000,45,44,46,835526656,835526656,835526656,8126898176,8126898176,8126898176
2022-02-19 12:21:40,18,55410688,55410688,10,191598592,191598592,6.4,48640000,40,41,39,836816896,836816896,836816896,8126898176,8126898176,8126898176
2022-02-19 12:21:45,14,55431168,55431168,9.1,191488000,191488000,3.0,42946560,34,39,28,835526656,835526656,835526656,8126898176,8126898176,8126898176
2022-02-19 12:21:50,8.0,55431168,55431168,4.9,191488000,191488000,0.046,42946560,15,15,14,835784704,835784704,835784704,8126898176,8126898176,8126898176
2022-02-19 12:21:55,2.4,55431168,55431168,1.4,191488000,191488000,0,42946560,4.0,4.2,3.8,835268608,835268608,835268608,8126898176,8126898176,8126898176
2022-02-19 12:22:00,0.0088,55431168,55431168,0.42,191488000,191488000,0,42946560,3.8,3.6,4.0,835526656,835526656,835526656,8126898176,8126898176,8126898176
2022-02-19 12:22:05,0.0087,55431168,55431168,0.42,191488000,191488000,0,42946560,3.8,4.0,3.6,835526656,835526656,835526656,8126898176,8126898176,8126898176
2022-02-19 12:22:10,0.0073,55431168,55431168,0.22,191488000,191488000,0,42946560,3.2,3.6,2.8,835526656,835526656,835526656,8126898176,8126898176,8126898176
2022-02-19 12:22:15,0.0067,55431168,55431168,0.21,191488000,191488000,0,42946560,4.1,4.4,3.8,835784704,835784704,835784704,8126898176,8126898176,8126898176
2022-02-19 12:22:20,0.24,55431168,55431168,0.26,191598592,191598592,0,42946560,6.9,8.8,5,836300800,836300800,836300800,8126898176,8126898176,8126898176
2022-02-19 12:22:25,3.9,52457472,52457472,2.1,191488000,191488000,5.8,48828416,27,27,26,835784704,835784704,835784704,8126898176,8126898176,8126898176
2022-02-19 12:22:30,12,49631232,49631232,7.4,191598592,191598592,8.3,48828416,49,46,53,835784704,835784704,835784704,8126898176,8126898176,8126898176
2022-02-19 12:22:35,18,49803264,49803264,9.1,191488000,191488000,5.9,48828416,47,50,43,836042752,836042752,836042752,8126898176,8126898176,8126898176
2022-02-19 12:22:40,19,52023296,52023296,8.4,191488000,191488000,10,48828416,45,46,44,835784704,835784704,835784704,8126898176,8126898176,8126898176
2022-02-19 12:22:45,15,52084736,52084736,10,191488000,191488000,11,48828416,46,47,46,835784704,835784704,835784704,8126898176,8126898176,8126898176
2022-02-19 12:22:50,19,53370880,53370880,11,191488000,191488000,7.3,48828416,52,59,45,836931584,836931584,836931584,8126898176,8126898176,8126898176
2022-02-19 12:22:55,21,53735424,53735424,9.5,191488000,191488000,7.7,48828416,49,54,45,835817472,835817472,835817472,8126898176,8126898176,8126898176
2022-02-19 12:23:00,17,54759424,54759424,9.0,191598592,191598592,4.0,48828416,43,45,41,835817472,835817472,835817472,8126898176,8126898176,8126898176
2022-02-19 12:23:05,15,54759424,54759424,9.4,191488000,191488000,7.3,48828416,45,46,44,835559424,835559424,835559424,8126898176,8126898176,8126898176
2022-02-19 12:23:10,16,54759424,54759424,9.0,191614976,191614976,11,48832512,45,45,46,835559424,835559424,835559424,8126898176,8126898176,8126898176
2022-02-19 12:23:15,16,54386688,54386688,10,191488000,191488000,7.3,48832512,48,46,49,835559424,835559424,835559424,8126898176,8126898176,8126898176
2022-02-19 12:23:20,18,54685696,54685696,10,191598592,191598592,7.6,48832512,47,47,48,835559424,835559424,835559424,8126898176,8126898176,8126898176
2022-02-19 12:23:25,18,56377344,56377344,8.3,191488000,191488000,7.3,48832512,44,46,41,835817472,835817472,835817472,8126898176,8126898176,8126898176
2022-02-19 12:23:30,14,57176064,57176064,8.2,191598592,191598592,6.6,48832512,45,44,46,835559424,835559424,835559424,8126898176,8126898176,8126898176
2022-02-19 12:23:35,17,57569280,57569280,8.6,191488000,191488000,9.7,48832512,45,45,46,835817472,835817472,835817472,8126898176,8126898176,8126898176
2022-02-19 12:23:40,16,58126336,58126336,9.4,191598592,191598592,9.4,48832512,42,43,41,835559424,835559424,835559424,8126898176,8126898176,8126898176
2022-02-19 12:23:45,15,58261504,58261504,8.5,191488000,191488000,9.0,48832512,46,50,43,835559424,835559424,835559424,8126898176,8126898176,8126898176
2022-02-19 12:23:50,18,58187776,58187776,9.2,191488000,191488000,9.7,48832512,45,47,44,835559424,835559424,835559424,8126898176,8126898176,8126898176
2022-02-19 12:23:55,16,58191872,58191872,9.6,191488000,191488000,7.0,48832512,43,44,42,835817472,835817472,835817472,8126898176,8126898176,8126898176
2022-02-19 12:24:00,13,58232832,58232832,7.9,191598592,191598592,7.1,43134976,41,43,38,836333568,836333568,836333568,8126898176,8126898176,8126898176
2022-02-19 12:24:05,11,58257408,58257408,6.6,191488000,191488000,3.6,43134976,22,23,21,835817472,835817472,835817472,8126898176,8126898176,8126898176
2022-02-19 12:24:10,4.2,58417152,58417152,3.1,191606784,191606784,0,43134976,4.4,4.2,4.6,835559424,835559424,835559424,8126898176,8126898176,8126898176
2022-02-19 12:24:15,0.37,58298368,58298368,0.63,191488000,191488000,0,43134976,4.1,4.2,4.0,835817472,835817472,835817472,8126898176,8126898176,8126898176
2022-02-19 12:24:20,0.0067,58298368,58298368,0.22,191598592,191598592,0,43134976,2.9,2.8,3.0,835559424,835559424,835559424,8126898176,8126898176,8126898176
2022-02-19 12:24:25,0.0071,58298368,58298368,0.24,191488000,191488000,0,43134976,3.9,3.6,4.2,835821568,835821568,835821568,8126898176,8126898176,8126898176
2022-02-19 12:24:30,0.0083,58298368,58298368,0.23,191598592,191598592,0,43134976,2.9,3.2,2.6,835821568,835821568,835821568,8126898176,8126898176,8126898176
2022-02-19 12:24:35,0.0075,58298368,58298368,0.22,191483904,191483904,0,43134976,3.9,3.8,4.0,835563520,835563520,835563520,8126898176,8126898176,8126898176
2022-02-19 12:24:40,2.7,55324672,55324672,2.2,191614976,191614976,5.8,49037312,21,22,21,835805184,835805184,835805184,8126898176,8126898176,8126898176
2022-02-19 12:24:45,12,53239808,53239808,6.5,191500288,191500288,8.7,49037312,48,50,46,835547136,835547136,835547136,8126898176,8126898176,8126898176
2022-02-19 12:24:50,15,53248000,53248000,8.8,191500288,191500288,10,49037312,45,51,40,835547136,835547136,835547136,8126898176,8126898176,8126898176
2022-02-19 12:24:55,15,53366784,53366784,8.4,191500288,191500288,11,49037312,49,54,43,835567616,835567616,835567616,8126898176,8126898176,8126898176
2022-02-19 12:25:00,19,54710272,54710272,9.9,191614976,191614976,14,49037312,50,45,54,835547136,835547136,835547136,8126898176,8126898176,8126898176
2022-02-19 12:25:05,18,54726656,54726656,11,191500288,191500288,14,49037312,51,50,53,835547136,835547136,835547136,8126898176,8126898176,8126898176
2022-02-19 12:25:10,18,55795712,55795712,11,191500288,191500288,7.6,49041408,50,54,47,835801088,835801088,835801088,8126898176,8126898176,8126898176
2022-02-19 12:25:15,17,55795712,55795712,9.5,191500288,191500288,11,49041408,47,49,44,835801088,835801088,835801088,8126898176,8126898176,8126898176
2022-02-19 12:25:20,14,55975936,55975936,8.1,191614976,191614976,11,49041408,43,47,38,835543040,835543040,835543040,8126898176,8126898176,8126898176
2022-02-19 12:25:25,15,56291328,56291328,8.6,191500288,191500288,9.9,49041408,47,51,43,835801088,835801088,835801088,8126898176,8126898176,8126898176
2022-02-19 12:25:30,17,57323520,57323520,9.4,191614976,191614976,9.3,49041408,47,49,46,836059136,836059136,836059136,8126898176,8126898176,8126898176
2022-02-19 12:25:35,18,57880576,57880576,11,191500288,191500288,9.6,49041408,48,46,49,836317184,836317184,836317184,8126898176,8126898176,8126898176
2022-02-19 12:25:40,17,57888768,57888768,10,191614976,191614976,13,49041408,46,48,44,835801088,835801088,835801088,8126898176,8126898176,8126898176
2022-02-19 12:25:45,15,57888768,57888768,8.2,191500288,191500288,13,49041408,46,50,41,835796992,835796992,835796992,8126898176,8126898176,8126898176
2022-02-19 12:25:50,14,57909248,57909248,7.9,191504384,191504384,10,49041408,43,41,44,835796992,835796992,835796992,8126898176,8126898176,8126898176
2022-02-19 12:25:55,16,57909248,57909248,8.5,191504384,191504384,7.0,49041408,48,45,51,835796992,835796992,835796992,8126898176,8126898176,8126898176
2022-02-19 12:26:00,17,58593280,58593280,9.3,191614976,191614976,11,49041408,45,47,42,836055040,836055040,836055040,8126898176,8126898176,8126898176
2022-02-19 12:26:05,17,58712064,58712064,10,191504384,191504384,13,49041408,51,49,53,836571136,836571136,836571136,8126898176,8126898176,8126898176
2022-02-19 12:26:10,16,60338176,60338176,9.7,191504384,191504384,11,49041408,44,49,39,835792896,835792896,835792896,8126898176,8126898176,8126898176
2022-02-19 12:26:15,14,60559360,60559360,9.0,191508480,191508480,12,49041408,43,41,45,835534848,835534848,835534848,8126898176,8126898176,8126898176
2022-02-19 12:26:20,11,60526592,60526592,7.0,191619072,191619072,6.8,43057152,28,29,26,835534848,835534848,835534848,8126898176,8126898176,8126898176
2022-02-19 12:26:25,6.1,60657664,60657664,3.1,191508480,191508480,0.078,43057152,7.1,7.2,7.0,835792896,835792896,835792896,8126898176,8126898176,8126898176
2022-02-19 12:26:30,1.1,60551168,60551168,0.80,191619072,191619072,0,43057152,3.3,3.2,3.4,835534848,835534848,835534848,8126898176,8126898176,8126898176
2022-02-19 12:26:35,0.0085,60551168,60551168,0.23,191508480,191508480,0,43057152,3.9,4.2,3.6,835534848,835534848,835534848,8126898176,8126898176,8126898176
2022-02-19 12:26:40,0.0071,60551168,60551168,0.20,191619072,191619072,0,43057152,2.9,3.2,2.6,835792896,835792896,835792896,8126898176,8126898176,8126898176
2022-02-19 12:26:45,0.0081,60551168,60551168,0.21,191508480,191508480,0,43057152,3.8,3.2,4.4,835534848,835534848,835534848,8126898176,8126898176,8126898176
2022-02-19 12:26:50,0.0071,60551168,60551168,0.24,191508480,191508480,0,43057152,2.8,3.0,2.6,835792896,835792896,835792896,8126898176,8126898176,8126898176
2022-02-19 12:26:55,1.8,57757696,57757696,0.69,191508480,191508480,5.8,48922624,17,18,17,835534848,835534848,835534848,8126898176,8126898176,8126898176
2022-02-19 12:27:00,7.8,57286656,57286656,4.4,191619072,191619072,14,48922624,41,37,45,835792896,835792896,835792896,8126898176,8126898176,8126898176
2022-02-19 12:27:05,14,52314112,52314112,9.7,191508480,191508480,13,48922624,52,50,55,835534848,835534848,835534848,8126898176,8126898176,8126898176
2022-02-19 12:27:10,19,52920320,52920320,9.7,191508480,191508480,12,48922624,48,50,47,835792896,835792896,835792896,8126898176,8126898176,8126898176
2022-02-19 12:27:15,19,55693312,55693312,8.7,191508480,191508480,11,48926720,51,52,50,835534848,835534848,835534848,8126898176,8126898176,8126898176
2022-02-19 12:27:20,17,58159104,58159104,10,191619072,191619072,13,48926720,51,51,51,835502080,835502080,835502080,8126898176,8126898176,8126898176
2022-02-19 12:27:25,18,59699200,59699200,11,191508480,191508480,14,48926720,53,50,56,835502080,835502080,835502080,8126898176,8126898176,8126898176
2022-02-19 12:27:30,16,60174336,60174336,11,191619072,191619072,12,48926720,46,44,47,835502080,835502080,835502080,8126898176,8126898176,8126898176
2022-02-19 12:27:35,16,60596224,60596224,9.7,191508480,191508480,13,48926720,49,50,48,835760128,835760128,835760128,8126898176,8126898176,8126898176
2022-02-19 12:27:40,18,60616704,60616704,9.0,191619072,191619072,15,48926720,46,47,44,835502080,835502080,835502080,8126898176,8126898176,8126898176
2022-02-19 12:27:45,15,60129280,60129280,8.6,191508480,191508480,16,48926720,50,50,50,835502080,835502080,835502080,8126898176,8126898176,8126898176
2022-02-19 12:27:50,15,60452864,60452864,8.8,191508480,191508480,14,48926720,51,51,51,835502080,835502080,835502080,8126898176,8126898176,8126898176
2022-02-19 12:27:55,17,59969536,59969536,9.2,191508480,191508480,14,48926720,49,51,46,835760128,835760128,835760128,8126898176,8126898176,8126898176
2022-02-19 12:28:00,17,60846080,60846080,11,191508480,191508480,11,48926720,44,44,45,835534848,835534848,835534848,8126898176,8126898176,8126898176
2022-02-19 12:28:05,16,61054976,61054976,10,191508480,191508480,10,48926720,48,47,49,835534848,835534848,835534848,8126898176,8126898176,8126898176
