Acme Web CPU Usage,Acme Web Memory Usage,Acme Web Memory Usage,MongoDB CPU Usage,MongoDB Memory Usage,MongoDB Memory Usage,Probe App CPU Usage,Probe App Memory Usage,Avg Host CPU Usage,Host CPU 0 Usage,Host CPU 1 Usage,Host Mem Usage,Host Mem Usage,Host Mem Usage,Host Mem Total,Host Mem Total,Host Mem Total
4.4,44744704,44744704,2.6,117350400,117350400,44,54624256,36,29,43,829988864,829988864,829988864,8126898176,8126898176,8126898176
4.7,44744704,44744704,3.5,117432320,117432320,43,54624256,35,41,28,829214720,829214720,829214720,8126898176,8126898176,8126898176
5.3,44744704,44744704,3.6,117575680,117575680,37,54624256,36,26,46,829214720,829214720,829214720,8126898176,8126898176,8126898176
5.2,44744704,44744704,2.8,117489664,117489664,39,54624256,36,32,39,829472768,829472768,829472768,8126898176,8126898176,8126898176
4.6,44744704,44744704,2.8,117460992,117460992,40,54624256,36,29,43,829214720,829214720,829214720,8126898176,8126898176,8126898176
4.8,44744704,44744704,3.6,117620736,117620736,41,54624256,36,48,24,828956672,828956672,828956672,8126898176,8126898176,8126898176
5.5,44744704,44744704,3.4,117547008,117547008,40,54624256,34,25,43,828956672,828956672,828956672,8126898176,8126898176,8126898176
4.9,44744704,44744704,3.1,117694464,117694464,41,54624256,37,50,24,829214720,829214720,829214720,8126898176,8126898176,8126898176
5.1,44744704,44744704,3.4,117645312,117645312,46,54624256,35,29,41,829214720,829214720,829214720,8126898176,8126898176,8126898176
5,44744704,44744704,3.1,117641216,117641216,40,54624256,36,26,47,829214720,829214720,829214720,8126898176,8126898176,8126898176
3.9,44744704,44744704,3,117714944,117714944,34,54624256,34,44,24,829714432,829714432,829714432,8126898176,8126898176,8126898176
3.8,44744704,44744704,2.4,117694464,117694464,35,48910336,24,28,20,828907520,828907520,828907520,8126898176,8126898176,8126898176
1.9,44744704,44744704,1,117694464,117694464,17,48910336,3.4,3,3.8,828907520,828907520,828907520,8126898176,8126898176,8126898176
0.06,44744704,44744704,0.29,117702656,117702656,0,48910336,4,4,4,828903424,828903424,828903424,8126898176,8126898176,8126898176
0.0074,44744704,44744704,0.22,117702656,117702656,0,48910336,3.6,3,4.2,828903424,828903424,828903424,8126898176,8126898176,8126898176
0.0068,44744704,44744704,0.41,117907456,117907456,0,48910336,3.8,4,3.6,828903424,828903424,828903424,8126898176,8126898176,8126898176
0.0072,44744704,44744704,0.48,117923840,117923840,0,48910336,3.3,3.8,2.8,828903424,828903424,828903424,8126898176,8126898176,8126898176
0.007,44744704,44744704,0.25,118038528,118038528,0,48910336,3.7,4,3.4,829161472,829161472,829161472,8126898176,8126898176,8126898176
1,44744704,44744704,0.75,117948416,117948416,21,54775808,27,20,35,828903424,828903424,828903424,8126898176,8126898176,8126898176
3,44744704,44744704,2.4,117768192,117768192,43,54775808,37,28,46,829161472,829161472,829161472,8126898176,8126898176,8126898176
4.5,44744704,44744704,3,117952512,117952512,38,54775808,36,31,41,828903424,828903424,828903424,8126898176,8126898176,8126898176
6,44744704,44744704,2.9,118091776,118091776,41,54775808,38,34,41,828903424,828903424,828903424,8126898176,8126898176,8126898176
5.9,44744704,44744704,2.9,118022144,118022144,47,54775808,37,42,33,828903424,828903424,828903424,8126898176,8126898176,8126898176
5.1,44744704,44744704,3.4,118169600,118169600,37,54779904,38,52,25,828641280,828641280,828641280,8126898176,8126898176,8126898176
5.8,44744704,44744704,3.4,117968896,117968896,44,54779904,39,27,51,828641280,828641280,828641280,8126898176,8126898176,8126898176
5.5,44744704,44744704,3,118149120,118149120,46,54779904,38,45,31,828641280,828641280,828641280,8126898176,8126898176,8126898176
5.2,44744704,44744704,2.9,118456320,118456320,39,54779904,37,39,36,828899328,828899328,828899328,8126898176,8126898176,8126898176
5.1,44744704,44744704,3.7,118284288,118284288,42,54779904,38,45,31,828641280,828641280,828641280,8126898176,8126898176,8126898176
4.8,44744704,44744704,3.7,118325248,118325248,49,54779904,35,35,36,828932096,828932096,828932096,8126898176,8126898176,8126898176
5,44744704,44744704,2.8,118411264,118411264,50,54779904,37,35,39,829190144,829190144,829190144,8126898176,8126898176,8126898176
4.8,44744704,44744704,3.3,118480896,118480896,43,54779904,37,28,46,828416000,828416000,828416000,8126898176,8126898176,8126898176
5,44744704,44744704,3.1,118390784,118390784,36,54779904,38,32,45,828416000,828416000,828416000,8126898176,8126898176,8126898176
4.3,44744704,44744704,2.7,118513664,118513664,41,54779904,36,27,44,828674048,828674048,828674048,8126898176,8126898176,8126898176
4.4,44744704,44744704,3.3,118575104,118575104,44,54779904,38,39,37,829190144,829190144,829190144,8126898176,8126898176,8126898176
5.3,44744704,44744704,3.4,118603776,118603776,42,54779904,37,38,36,828674048,828674048,828674048,8126898176,8126898176,8126898176
4.9,44744704,44744704,2.6,118538240,118538240,47,54779904,36,40,33,828932096,828932096,828932096,8126898176,8126898176,8126898176
4.6,44744704,44744704,2.8,118640640,118640640,47,54779904,36,36,36,828674048,828674048,828674048,8126898176,8126898176,8126898176
4.1,44744704,44744704,2.8,118808576,118808576,45,54779904,35,33,37,828674048,828674048,828674048,8126898176,8126898176,8126898176
2.6,44744704,44744704,2,119042048,119042048,25,49053696,13,13,12,828416000,828416000,828416000,8126898176,8126898176,8126898176
0.64,44744704,44744704,0.85,118968320,118968320,3.7,49053696,2.9,2.8,3,828674048,828674048,828674048,8126898176,8126898176,8126898176
0.0064,44744704,44744704,0.18,118882304,118882304,0,49053696,3.8,3.8,3.8,828416000,828416000,828416000,8126898176,8126898176,8126898176
0.0061,44744704,44744704,0.17,118882304,118882304,0,49053696,3,2.8,3.2,828674048,828674048,828674048,8126898176,8126898176,8126898176
0.0065,44744704,44744704,0.21,118882304,118882304,0,49053696,3.7,3.6,3.8,828641280,828641280,828641280,8126898176,8126898176,8126898176
0.007,44744704,44744704,0.2,118882304,118882304,0,49053696,3.1,3.2,3,828641280,828641280,828641280,8126898176,8126898176,8126898176
0.13,44744704,44744704,0.26,118779904,118779904,7.4,54910976,13,13,12,828899328,828899328,828899328,8126898176,8126898176,8126898176
1.9,44744704,44744704,1.4,118747136,118747136,31,54910976,35,36,34,828641280,828641280,828641280,8126898176,8126898176,8126898176
3.9,44744704,44744704,2.7,118812672,118812672,41,54910976,38,28,47,828641280,828641280,828641280,8126898176,8126898176,8126898176
4.7,44744704,44744704,2.7,118743040,118743040,43,54910976,39,23,54,828899328,828899328,828899328,8126898176,8126898176,8126898176
5.1,44744704,44744704,2.6,118931456,118931456,49,54915072,38,38,38,828641280,828641280,828641280,8126898176,8126898176,8126898176
5,44744704,44744704,3.1,119058432,119058432,49,54915072,40,35,45,828637184,828637184,828637184,8126898176,8126898176,8126898176
5.4,44744704,44744704,3.1,119148544,119148544,48,54915072,41,43,38,828637184,828637184,828637184,8126898176,8126898176,8126898176
5.5,44744704,44744704,3.6,119177216,119177216,49,54915072,39,47,30,829669376,829669376,829669376,8126898176,8126898176,8126898176
5.5,44744704,44744704,3.9,119259136,119259136,44,54915072,40,39,41,828637184,828637184,828637184,8126898176,8126898176,8126898176
5.1,44744704,44744704,3.1,119406592,119406592,41,54915072,37,30,43,828895232,828895232,828895232,8126898176,8126898176,8126898176
4.4,44744704,44744704,2.9,119476224,119476224,43,54915072,38,37,40,828669952,828669952,828669952,8126898176,8126898176,8126898176
5,44744704,44744704,2.4,119394304,119394304,45,54915072,36,35,36,828669952,828669952,828669952,8126898176,8126898176,8126898176
4.7,44744704,44744704,2.6,119263232,119263232,52,54915072,39,41,37,828411904,828411904,828411904,8126898176,8126898176,8126898176
4.3,44744704,44744704,3.5,119451648,119451648,46,54915072,37,30,44,828928000,828928000,828928000,8126898176,8126898176,8126898176
4.9,44744704,44744704,3.3,119640064,119640064,48,54915072,40,25,55,828669952,828669952,828669952,8126898176,8126898176,8126898176
4.6,44744704,44744704,3,119775232,119775232,47,54915072,37,37,36,828669952,828669952,828669952,8126898176,8126898176,8126898176
4,44744704,44744704,2.7,119701504,119701504,40,54915072,40,35,45,828669952,828669952,828669952,8126898176,8126898176,8126898176
5,44744704,44744704,2.5,119767040,119767040,47,54915072,37,37,37,828637184,828637184,828637184,8126898176,8126898176,8126898176
5,44744704,44744704,3.6,119648256,119648256,52,54915072,39,27,51,828637184,828637184,828637184,8126898176,8126898176,8126898176
4.5,44744704,44744704,3.5,119963648,119963648,44,54915072,38,37,38,828895232,828895232,828895232,8126898176,8126898176,8126898176
4,44744704,44744704,2.3,119869440,119869440,38,49192960,28,36,19,828895232,828895232,828895232,8126898176,8126898176,8126898176
1.8,44744704,44744704,1.3,119832576,119832576,21,49192960,4.3,4.6,4,828637184,828637184,828637184,8126898176,8126898176,8126898176
0.13,44744704,44744704,0.33,119758848,119758848,0,49192960,2.9,3.4,2.4,828637184,828637184,828637184,8126898176,8126898176,8126898176
0.0068,44744704,44744704,0.17,119758848,119758848,0,49192960,4,4,4,828895232,828895232,828895232,8126898176,8126898176,8126898176
0.0075,44744704,44744704,0.23,119762944,119762944,0,49192960,3,3,3,828637184,828637184,828637184,8126898176,8126898176,8126898176
0.0067,44744704,44744704,0.28,119848960,119848960,0,49192960,3.9,4,3.8,828637184,828637184,828637184,8126898176,8126898176,8126898176
0.0061,44744704,44744704,0.22,119762944,119762944,0,49192960,3,3,3,828641280,828641280,828641280,8126898176,8126898176,8126898176
1,44744704,44744704,0.45,119775232,119775232,19,55062528,27,33,21,828620800,828620800,828620800,8126898176,8126898176,8126898176
3.2,44744704,44744704,1.9,119848960,119848960,44,55066624,41,41,41,828620800,828620800,828620800,8126898176,8126898176,8126898176
4.3,44744704,44744704,3,120070144,120070144,43,55066624,41,32,50,828620800,828620800,828620800,8126898176,8126898176,8126898176
5,44744704,44744704,3.5,120242176,120242176,48,55066624,40,36,45,828878848,828878848,828878848,8126898176,8126898176,8126898176
5.5,44744704,44744704,3.5,120442880,120442880,54,55066624,42,39,45,828878848,828878848,828878848,8126898176,8126898176,8126898176
5.9,44744704,44744704,3.5,120283136,120283136,48,55066624,42,33,51,828878848,828878848,828878848,8126898176,8126898176,8126898176
6.1,44744704,44744704,3.9,120156160,120156160,51,55066624,41,44,38,828620800,828620800,828620800,8126898176,8126898176,8126898176
5.1,44744704,44744704,3.4,120221696,120221696,50,55066624,40,32,49,828620800,828620800,828620800,8126898176,8126898176,8126898176
4.7,44744704,44744704,2.9,120381440,120381440,48,55066624,40,39,41,828653568,828653568,828653568,8126898176,8126898176,8126898176
5.2,44744704,44744704,2.9,120414208,120414208,50,55066624,39,39,39,828653568,828653568,828653568,8126898176,8126898176,8126898176
4.5,44744704,44744704,2.9,120446976,120446976,48,55066624,39,30,47,828878848,828878848,828878848,8126898176,8126898176,8126898176
4.4,44744704,44744704,2.5,120500224,120500224,51,55066624,39,40,38,829136896,829136896,829136896,8126898176,8126898176,8126898176
4.8,44744704,44744704,2.6,120295424,120295424,49,55066624,40,30,50,828878848,828878848,828878848,8126898176,8126898176,8126898176
4.9,44744704,44744704,3.2,120430592,120430592,40,55066624,39,42,36,828878848,828878848,828878848,8126898176,8126898176,8126898176
5,44744704,44744704,3.4,120385536,120385536,49,55066624,40,32,49,828870656,828870656,828870656,8126898176,8126898176,8126898176
4.2,44744704,44744704,3,120573952,120573952,52,55066624,39,51,27,828633088,828633088,828633088,8126898176,8126898176,8126898176
4.5,44744704,44744704,3.4,120508416,120508416,49,55066624,42,41,43,828870656,828870656,828870656,8126898176,8126898176,8126898176
5.2,44744704,44744704,3.5,120565760,120565760,54,55066624,40,46,35,828870656,828870656,828870656,8126898176,8126898176,8126898176
4.9,44744704,44744704,3,120725504,120725504,49,55066624,39,41,38,828870656,828870656,828870656,8126898176,8126898176,8126898176
4.6,44744704,44744704,2.8,120758272,120758272,44,55066624,38,44,32,828870656,828870656,828870656,8126898176,8126898176,8126898176
3.2,44744704,44744704,2.2,120614912,120614912,31,49356800,15,18,13,828612608,828612608,828612608,8126898176,8126898176,8126898176
0.85,44744704,44744704,0.87,120578048,120578048,10,49356800,3,2.4,3.6,828612608,828612608,828612608,8126898176,8126898176,8126898176
0.0069,44744704,44744704,0.22,120680448,120680448,0,49356800,3.9,3.6,4.2,828870656,828870656,828870656,8126898176,8126898176,8126898176
0.0064,44744704,44744704,0.19,120578048,120578048,0,49356800,3.1,3,3.2,828612608,828612608,828612608,8126898176,8126898176,8126898176
0.0075,44744704,44744704,0.23,120680448,120680448,0,49356800,3.8,3.2,4.4,828612608,828612608,828612608,8126898176,8126898176,8126898176
0.0069,44744704,44744704,0.23,120578048,120578048,0,49356800,3.2,3.4,3,828870656,828870656,828870656,8126898176,8126898176,8126898176
0.11,44744704,44744704,0.34,120713216,120713216,3.1,54603776,10,11,9.4,828612608,828612608,828612608,8126898176,8126898176,8126898176
1.6,44744704,44744704,1.7,120770560,120770560,35,54603776,38,52,24,828612608,828612608,828612608,8126898176,8126898176,8126898176
4.3,44744704,44744704,2.7,120803328,120803328,51,54603776,42,45,39,828612608,828612608,828612608,8126898176,8126898176,8126898176
5.5,44744704,44744704,3.2,120926208,120926208,47,54603776,43,43,42,828870656,828870656,828870656,8126898176,8126898176,8126898176
5.8,44744704,44744704,3.5,121049088,121049088,56,54603776,43,29,57,828870656,828870656,828870656,8126898176,8126898176,8126898176
5.7,44744704,44744704,3.2,120995840,120995840,47,54603776,41,41,40,828870656,828870656,828870656,8126898176,8126898176,8126898176
5.5,44744704,44744704,3.6,120877056,120877056,51,54603776,43,44,42,828870656,828870656,828870656,8126898176,8126898176,8126898176
5.9,44744704,44744704,3.1,121057280,121057280,60,54603776,43,38,48,828870656,828870656,828870656,8126898176,8126898176,8126898176
5.7,44744704,44744704,2.7,121245696,121245696,52,54603776,43,57,28,828870656,828870656,828870656,8126898176,8126898176,8126898176
4.9,44744704,44744704,3.2,121094144,121094144,45,54603776,41,28,54,828612608,828612608,828612608,8126898176,8126898176,8126898176
4.7,44744704,44744704,3.7,121167872,121167872,52,54603776,42,43,40,828612608,828612608,828612608,8126898176,8126898176,8126898176
4.6,44744704,44744704,3.1,121344000,121344000,58,54603776,41,49,32,828612608,828612608,828612608,8126898176,8126898176,8126898176
4.6,44744704,44744704,2.9,121118720,121118720,53,54607872,41,36,47,828612608,828612608,828612608,8126898176,8126898176,8126898176
5.1,44744704,44744704,3.7,121384960,121384960,53,54607872,43,41,45,828870656,828870656,828870656,8126898176,8126898176,8126898176
5.4,44744704,44744704,3.6,121331712,121331712,50,54607872,45,50,41,828612608,828612608,828612608,8126898176,8126898176,8126898176
5.5,44744704,44744704,3.1,121270272,121270272,52,54607872,41,42,39,828612608,828612608,828612608,8126898176,8126898176,8126898176
5.1,44744704,44744704,3.1,121360384,121360384,53,54607872,42,43,42,828870656,828870656,828870656,8126898176,8126898176,8126898176
4.9,44744704,44744704,3,121548800,121548800,48,54607872,40,52,29,828612608,828612608,828612608,8126898176,8126898176,8126898176
4.7,44744704,44744704,3.2,121442304,121442304,46,54607872,42,31,53,828870656,828870656,828870656,8126898176,8126898176,8126898176
4.6,44744704,44744704,3,121561088,121561088,57,54607872,42,37,46,828612608,828612608,828612608,8126898176,8126898176,8126898176
4.4,44744704,44744704,2.7,121364480,121364480,53,48934912,34,28,40,828870656,828870656,828870656,8126898176,8126898176,8126898176
2.2,44744704,44744704,1.7,121364480,121364480,18,48906240,4.1,4,4.2,828612608,828612608,828612608,8126898176,8126898176,8126898176
0.29,44744704,44744704,0.34,121364480,121364480,0,48906240,3.9,4,3.8,828612608,828612608,828612608,8126898176,8126898176,8126898176
0.0058,44744704,44744704,0.27,121364480,121364480,0,48906240,3,3.6,2.4,828870656,828870656,828870656,8126898176,8126898176,8126898176
0.0074,44744704,44744704,0.25,121364480,121364480,0,48906240,4.4,4.2,4.6,828645376,828645376,828645376,8126898176,8126898176,8126898176
0.0077,44744704,44744704,0.5,121729024,121729024,0,48906240,3,3,3,828645376,828645376,828645376,8126898176,8126898176,8126898176
0.0067,44744704,44744704,0.45,121491456,121491456,0,48906240,5,4.8,5.2,828645376,828645376,828645376,8126898176,8126898176,8126898176
0.54,44744704,44744704,0.67,121511936,121511936,15,54767616,26,35,17,828645376,828645376,828645376,8126898176,8126898176,8126898176
3.2,44744704,44744704,2,121573376,121573376,43,54767616,42,38,45,828903424,828903424,828903424,8126898176,8126898176,8126898176
4.6,44744704,44744704,2.7,121630720,121630720,53,54767616,44,54,33,829419520,829419520,829419520,8126898176,8126898176,8126898176
5.3,44744704,44744704,3.1,121778176,121778176,52,54767616,43,41,44,828645376,828645376,828645376,8126898176,8126898176,8126898176
6,44744704,44744704,3.3,121888768,121888768,62,54767616,44,53,35,828387328,828387328,828387328,8126898176,8126898176,8126898176
5.4,44744704,44744704,3.3,121638912,121638912,61,54767616,43,57,30,828645376,828645376,828645376,8126898176,8126898176,8126898176
5.7,44744704,44744704,3.5,121716736,121716736,52,54767616,44,48,41,828370944,828370944,828370944,8126898176,8126898176,8126898176
5.7,44744704,44744704,3,121643008,121643008,53,54767616,44,30,58,829403136,829403136,829403136,8126898176,8126898176,8126898176
4.7,44744704,44744704,2.9,121712640,121712640,56,54767616,43,41,45,828887040,828887040,828887040,8126898176,8126898176,8126898176
4.4,44744704,44744704,3.3,121794560,121794560,58,54771712,42,55,30,828628992,828628992,828628992,8126898176,8126898176,8126898176
4.9,44744704,44744704,3.1,121716736,121716736,51,54771712,41,44,38,828628992,828628992,828628992,8126898176,8126898176,8126898176
4.8,44744704,44744704,3.4,122195968,122195968,55,54771712,45,57,33,828628992,828628992,828628992,8126898176,8126898176,8126898176
4.8,44744704,44744704,3.8,122122240,122122240,59,54771712,44,52,36,828628992,828628992,828628992,8126898176,8126898176,8126898176
5.8,44744704,44744704,3.6,121917440,121917440,53,54771712,42,46,39,828628992,828628992,828628992,8126898176,8126898176,8126898176
5.4,44744704,44744704,3.5,122015744,122015744,55,54771712,44,53,35,828887040,828887040,828887040,8126898176,8126898176,8126898176
5,44744704,44744704,3.1,121856000,121856000,53,54771712,43,59,27,828628992,828628992,828628992,8126898176,8126898176,8126898176
5,44744704,44744704,3,122052608,122052608,57,54771712,42,48,37,828628992,828628992,828628992,8126898176,8126898176,8126898176
4.5,44744704,44744704,3.2,122089472,122089472,60,54771712,42,41,44,828628992,828628992,828628992,8126898176,8126898176,8126898176
4.6,44744704,44744704,3.1,121966592,121966592,52,54771712,42,53,32,828628992,828628992,828628992,8126898176,8126898176,8126898176
4.2,44744704,44744704,2.8,121942016,121942016,52,54771712,40,35,45,828628992,828628992,828628992,8126898176,8126898176,8126898176
3.1,44744704,44744704,2,121958400,121958400,37,49053696,19,26,12,828628992,828628992,828628992,8126898176,8126898176,8126898176
1.2,44744704,44744704,0.75,122032128,122032128,10,49053696,3.5,3.2,3.8,828624896,828624896,828624896,8126898176,8126898176,8126898176
0.048,44744704,44744704,0.22,122032128,122032128,0,49053696,3.9,4,3.8,829657088,829657088,829657088,8126898176,8126898176,8126898176
0.0068,44744704,44744704,0.52,122261504,122261504,0,49053696,4,4,4,828624896,828624896,828624896,8126898176,8126898176,8126898176
0.0072,44744704,44744704,0.52,122163200,122163200,0,49053696,3.8,4,3.6,828882944,828882944,828882944,8126898176,8126898176,8126898176
0.0065,44744704,44744704,0.22,122269696,122269696,0,49053696,3.2,3.4,3,828964864,828964864,828964864,8126898176,8126898176,8126898176
0.073,44744704,44744704,0.21,122163200,122163200,0,49053696,7.3,10,4.6,828624896,828624896,828624896,8126898176,8126898176,8126898176
1.3,44744704,44744704,1.1,122208256,122208256,34,54915072,40,51,29,828624896,828624896,828624896,8126898176,8126898176,8126898176
3.5,44744704,44744704,2.4,122273792,122273792,62,54915072,44,44,44,828882944,828882944,828882944,8126898176,8126898176,8126898176
4.9,44744704,44744704,3.2,122216448,122216448,52,54915072,44,44,44,828624896,828624896,828624896,8126898176,8126898176,8126898176
5.1,44744704,44744704,2.9,122392576,122392576,56,54915072,45,59,31,828624896,828624896,828624896,8126898176,8126898176,8126898176
6,44744704,44744704,3.3,122114048,122114048,58,54915072,45,63,26,828624896,828624896,828624896,8126898176,8126898176,8126898176
6.1,44744704,44744704,3.7,122310656,122310656,58,54915072,46,40,52,828882944,828882944,828882944,8126898176,8126898176,8126898176
5.3,44744704,44744704,3.2,122347520,122347520,66,54919168,45,45,45,828616704,828616704,828616704,8126898176,8126898176,8126898176
5.2,44744704,44744704,2.9,122306560,122306560,55,54919168,45,40,50,828616704,828616704,828616704,8126898176,8126898176,8126898176
5.4,44744704,44744704,3.6,122384384,122384384,56,54919168,45,39,51,828616704,828616704,828616704,8126898176,8126898176,8126898176
5.4,44744704,44744704,3.9,122478592,122478592,60,54919168,44,45,44,828616704,828616704,828616704,8126898176,8126898176,8126898176
5.2,44744704,44744704,3.1,122281984,122281984,56,54919168,45,60,29,828616704,828616704,828616704,8126898176,8126898176,8126898176
4.8,44744704,44744704,2.9,122335232,122335232,52,54919168,44,37,51,828616704,828616704,828616704,8126898176,8126898176,8126898176
4.7,44744704,44744704,3.1,122359808,122359808,59,54919168,45,58,31,828616704,828616704,828616704,8126898176,8126898176,8126898176
5.5,44744704,44744704,3,122265600,122265600,66,54919168,45,46,43,828583936,828583936,828583936,8126898176,8126898176,8126898176
5.3,44744704,44744704,3.3,122368000,122368000,52,54919168,45,45,44,828841984,828841984,828841984,8126898176,8126898176,8126898176
4.5,44744704,44744704,3.1,122552320,122552320,58,54919168,43,44,42,828583936,828583936,828583936,8126898176,8126898176,8126898176
5,44744704,44744704,3.1,122712064,122712064,63,54919168,45,42,49,828583936,828583936,828583936,8126898176,8126898176,8126898176
4.9,44744704,44744704,3.4,122798080,122798080,53,54919168,44,47,42,828616704,828616704,828616704,8126898176,8126898176,8126898176
4.4,44744704,44744704,3,123109376,123109376,53,54919168,42,42,43,828616704,828616704,828616704,8126898176,8126898176,8126898176
3.9,44744704,44744704,2.7,123019264,123019264,58,49225728,40,47,32,828616704,828616704,828616704,8126898176,8126898176,8126898176
2.1,44744704,44744704,1.7,123158528,123158528,28,49197056,5.7,6.4,5,828616704,828616704,828616704,8126898176,8126898176,8126898176
0.48,44744704,44744704,0.69,123113472,123113472,0,49197056,3.8,3.8,3.8,828616704,828616704,828616704,8126898176,8126898176,8126898176
0.006,44744704,44744704,0.17,123113472,123113472,0,49197056,3.1,3.2,3,828616704,828616704,828616704,8126898176,8126898176,8126898176
0.0068,44744704,44744704,0.23,122978304,122978304,0,49197056,3.8,3.8,3.8,829648896,829648896,829648896,8126898176,8126898176,8126898176
0.0079,44744704,44744704,0.27,123068416,123068416,0,49197056,3.2,2.8,3.6,828874752,828874752,828874752,8126898176,8126898176,8126898176
0.0071,44744704,44744704,0.21,122978304,122978304,0,49197056,3.6,3.8,3.4,828874752,828874752,828874752,8126898176,8126898176,8126898176
0.36,44744704,44744704,0.58,122863616,122863616,16,55070720,24,30,19,828874752,828874752,828874752,8126898176,8126898176,8126898176
2.2,44744704,44744704,1.8,122925056,122925056,46,55074816,43,43,43,828616704,828616704,828616704,8126898176,8126898176,8126898176
4.8,44744704,44744704,2.8,123138048,123138048,59,55074816,45,56,34,828616704,828616704,828616704,8126898176,8126898176,8126898176
5.3,44744704,44744704,2.9,123330560,123330560,65,55074816,46,39,52,828616704,828616704,828616704,8126898176,8126898176,8126898176
4.5,44744704,44744704,2.4,123244544,123244544,67,55074816,45,66,23,828616704,828616704,828616704,8126898176,8126898176,8126898176
4.9,44744704,44744704,2.7,123379712,123379712,58,55078912,47,54,41,828616704,828616704,828616704,8126898176,8126898176,8126898176
5.9,44744704,44744704,4,123691008,123691008,57,55078912,48,52,43,828358656,828358656,828358656,8126898176,8126898176,8126898176
6.5,44744704,44744704,4.1,123895808,123895808,57,55078912,47,32,62,828358656,828358656,828358656,8126898176,8126898176,8126898176
5.1,44744704,44744704,2.9,123682816,123682816,61,55078912,46,53,39,828358656,828358656,828358656,8126898176,8126898176,8126898176
4.6,44744704,44744704,2.7,124026880,124026880,66,55078912,45,36,54,828616704,828616704,828616704,8126898176,8126898176,8126898176
5.3,44744704,44744704,3.4,124129280,124129280,60,55078912,44,40,49,828620800,828620800,828620800,8126898176,8126898176,8126898176
4.9,44744704,44744704,2.9,124174336,124174336,60,55078912,45,36,53,828620800,828620800,828620800,8126898176,8126898176,8126898176
4.8,44744704,44744704,2.9,124198912,124198912,64,55078912,46,50,43,828620800,828620800,828620800,8126898176,8126898176,8126898176
5.2,44744704,44744704,3.2,124264448,124264448,55,55078912,45,47,44,828604416,828604416,828604416,8126898176,8126898176,8126898176
5.1,44744704,44744704,2.7,124329984,124329984,61,55078912,45,61,30,828862464,828862464,828862464,8126898176,8126898176,8126898176
4.7,44744704,44744704,3.3,124387328,124387328,67,55078912,45,39,50,828604416,828604416,828604416,8126898176,8126898176,8126898176
4.5,44744704,44744704,3.5,124362752,124362752,50,55078912,47,44,50,828862464,828862464,828862464,8126898176,8126898176,8126898176
4.5,44744704,44744704,3,124428288,124428288,61,55078912,45,47,43,828604416,828604416,828604416,8126898176,8126898176,8126898176
5.3,44744704,44744704,3.5,124592128,124592128,68,55078912,47,40,54,828604416,828604416,828604416,8126898176,8126898176,8126898176
4.8,44744704,44744704,3.2,124637184,124637184,53,55078912,46,54,37,829120512,829120512,829120512,8126898176,8126898176,8126898176
3.3,44744704,44744704,2.3,124534784,124534784,44,49352704,24,16,31,828604416,828604416,828604416,8126898176,8126898176,8126898176
1.5,44744704,44744704,1.3,124600320,124600320,18,49352704,3.1,3.4,2.8,828604416,828604416,828604416,8126898176,8126898176,8126898176
0.0073,44744704,44744704,0.25,124600320,124600320,0,49352704,3.8,4.4,3.2,828862464,828862464,828862464,8126898176,8126898176,8126898176
0.0069,44744704,44744704,0.2,124600320,124600320,0,49352704,2.9,2.8,3,828604416,828604416,828604416,8126898176,8126898176,8126898176
0.0067,44744704,44744704,0.26,124710912,124710912,0,49352704,3.6,3.6,3.6,828604416,828604416,828604416,8126898176,8126898176,8126898176
0.0064,44744704,44744704,0.23,124600320,124600320,0,49352704,3.1,2.8,3.4,828604416,828604416,828604416,8126898176,8126898176,8126898176
0.11,44744704,44744704,0.2,124710912,124710912,0,49352704,4.8,4,5.6,828604416,828604416,828604416,8126898176,8126898176,8126898176
1.3,44744704,44744704,1.1,124776448,124776448,33,55205888,43,48,38,829120512,829120512,829120512,8126898176,8126898176,8126898176
3.8,44744704,44744704,2.6,124710912,124710912,57,55205888,47,40,55,828858368,828858368,828858368,8126898176,8126898176,8126898176
5.4,44744704,44744704,3.1,124645376,124645376,64,55209984,47,55,40,828600320,828600320,828600320,8126898176,8126898176,8126898176
5.4,44744704,44744704,3.3,124841984,124841984,76,55209984,50,59,41,828600320,828600320,828600320,8126898176,8126898176,8126898176
5.9,44744704,44744704,3.7,125071360,125071360,63,55209984,49,37,61,828600320,828600320,828600320,8126898176,8126898176,8126898176
6,44744704,44744704,3.7,124858368,124858368,53,55209984,49,51,47,828600320,828600320,828600320,8126898176,8126898176,8126898176
5.1,44744704,44744704,3.5,124866560,124866560,68,55209984,49,37,61,828600320,828600320,828600320,8126898176,8126898176,8126898176
5.3,44744704,44744704,3.3,124858368,124858368,67,55209984,48,45,52,828600320,828600320,828600320,8126898176,8126898176,8126898176
6.2,44744704,44744704,2.9,125042688,125042688,61,55209984,47,47,47,828600320,828600320,828600320,8126898176,8126898176,8126898176
5.3,44744704,44744704,3,124821504,124821504,64,55209984,48,48,47,828600320,828600320,828600320,8126898176,8126898176,8126898176
4.7,44744704,44744704,3.2,124973056,124973056,57,55209984,46,56,37,828600320,828600320,828600320,8126898176,8126898176,8126898176
4.7,44744704,44744704,3.1,124928000,124928000,66,55209984,47,50,44,828342272,828342272,828342272,8126898176,8126898176,8126898176
4.9,44744704,44744704,3,125112320,125112320,68,55209984,49,43,54,829116416,829116416,829116416,8126898176,8126898176,8126898176
