Acme Web CPU Usage,Acme Web Memory Usage,MongoDB CPU Usage,MongoDB Memory Usage,VM 1 Avg Host CPU Usage,VM 1 Host CPU 0 Usage,VM 1 Host CPU 1 Usage,VM 1 Host Mem Usage,VM 1 Host Mem Total,VM 2 Avg Host CPU Usage,VM 2 Host CPU 0 Usage,VM 2 Host CPU 1 Usage,VM 2 Host Mem Usage,VM 2 Host Mem Total
9.7,44953600,4.1,159567872,10,11,9.4,715825152,8346394624,4.7,3.8,5.6,816095232,8126898176
8.6,45027328,3.3,159580160,9.9,9.2,11,716161024,8346394624,5,4.6,5.4,816230400,8126898176
9.5,45150208,3.8,159723520,9.9,9.8,10,716251136,8346394624,4.5,4.4,4.6,815906816,8126898176
9.8,45158400,4.2,159567872,11,11,11,716587008,8346394624,6.5,7.8,5.2,816476160,8126898176
11,45166592,4.8,159752192,10,9.6,10,717160448,8346394624,4.6,4.4,4.8,815890432,8126898176
11,45244416,4.6,159641600,10,9.8,11,717488128,8346394624,5.2,5.2,5.2,816066560,8126898176
9.6,45252608,3.3,159715328,10,8.6,12,717049856,8346394624,4.7,4.4,5,816263168,8126898176
10,45621248,3.7,159617024,11,10,11,716328960,8346394624,5.3,5.2,5.4,816189440,8126898176
11,45973504,4.1,159580160,10,8.8,11,717340672,8346394624,4.6,4.8,4.4,816197632,8126898176
11,46829568,3.7,159629312,12,13,12,717090816,8346394624,5.6,5.2,6,816312320,8126898176
12,47353856,4.7,159703040,12,12,12,718118912,8346394624,5.2,5.2,5.2,815968256,8126898176
12,48115712,5.1,159596544,12,11,12,718921728,8346394624,5.4,5.6,5.2,816136192,8126898176
8.2,48394240,4.2,159494144,10,11,9.8,719241216,8346394624,4.8,4.2,5.4,816087040,8126898176
2.9,48394240,3.3,159498240,6.3,6.4,6.2,719437824,8346394624,3,3.4,2.6,816074752,8126898176
0.12,48394240,1.3,159293440,2.3,2.2,2.4,719433728,8346394624,1.7,1.8,1.6,816074752,8126898176
0.011,48394240,0.28,159399936,3.2,3.4,3,719433728,8346394624,3.5,3.2,3.8,815894528,8126898176
0.015,48394240,0.95,159469568,2.5,2,3,719433728,8346394624,2,2,2,816152576,8126898176
0.011,48394240,0.93,159576064,2.8,3.2,2.4,719417344,8346394624,2.3,2,2.6,816152576,8126898176
0.012,48394240,0.25,159477760,2.5,2.2,2.8,719425536,8346394624,1.8,2,1.6,816410624,8126898176
2.3,49074176,0.25,159584256,3,2.8,3.2,719400960,8346394624,2.8,2.8,2.8,815882240,8126898176
8.2,52965376,1.3,159707136,8.1,8.6,7.6,720527360,8346394624,4.5,4.4,4.6,816914432,8126898176
15,53932032,3.4,159772672,14,14,15,725037056,8346394624,6.3,6.2,6.4,815738880,8126898176
16,47878144,5.5,159485952,14,14,15,725024768,8346394624,5.8,5.6,6,816177152,8126898176
16,47898624,6,159498240,15,16,15,718778368,8346394624,6.1,6.2,6,816087040,8126898176
14,47898624,5.7,159428608,13,12,14,718753792,8346394624,6,5.6,6.4,816500736,8126898176
12,47931392,5.4,159408128,13,13,13,719024128,8346394624,6,6.6,5.4,815910912,8126898176
14,47931392,5.3,159469568,13,13,13,718745600,8346394624,5.4,5.4,5.4,816074752,8126898176
16,47939584,5.1,159428608,14,14,15,718716928,8346394624,7.7,8.6,6.8,816365568,8126898176
14,47980544,6,159420416,13,14,13,718712832,8346394624,5.8,6.2,5.4,816271360,8126898176
14,47980544,6.7,159416320,14,13,15,718725120,8346394624,6.1,6,6.2,815906816,8126898176
16,48185344,5.5,159297536,15,15,15,718942208,8346394624,6.6,6.8,6.4,815083520,8126898176
17,49197056,6.5,159248384,16,17,16,719384576,8346394624,6.7,7,6.4,815157248,8126898176
16,49172480,6.3,159145984,14,12,15,720388096,8346394624,5.5,6,5,815648768,8126898176
12,49360896,4.9,158887936,13,13,12,720138240,8346394624,5.9,5.8,6,814981120,8126898176
12,49504256,5.1,158912512,12,12,13,720437248,8346394624,5.3,5.2,5.4,815427584,8126898176
15,49606656,5.2,158953472,13,14,12,720195584,8346394624,5.7,5.8,5.6,814817280,8126898176
13,49664000,5.5,158814208,13,12,13,720457728,8346394624,6,5.6,6.4,814489600,8126898176
14,49664000,5.5,158859264,14,14,14,721403904,8346394624,6,5.4,6.6,814702592,8126898176
14,49991680,4.8,158887936,13,12,14,720605184,8346394624,5.3,5,5.6,814792704,8126898176
8.8,50249728,4.9,158781440,11,11,11,721133568,8346394624,6.3,5.6,7,815337472,8126898176
2.6,50122752,4.1,158961664,4.4,4.2,4.6,720842752,8346394624,2.1,2,2.2,815124480,8126898176
0.011,50122752,1.7,159051776,3.3,3.8,2.8,720695296,8346394624,2.4,2.4,2.4,815067136,8126898176
0.0047,50122752,0.27,158965760,2.3,2.4,2.2,720617472,8346394624,1.8,2,1.6,815067136,8126898176
0.011,50122752,0.22,159055872,3,2.8,3.2,720875520,8346394624,2.3,2,2.6,815067136,8126898176
0.017,50122752,0.22,158965760,2.3,2.6,2,720875520,8346394624,1.8,1.8,1.8,815067136,8126898176
0.0067,50122752,0.3,158965760,3.1,3.2,3,720850944,8346394624,2.5,2.6,2.4,815067136,8126898176
3,50593792,0.27,158965760,3.6,3.4,3.8,720846848,8346394624,2.6,2.6,2.6,815054848,8126898176
7.7,50688000,1.3,159064064,8.7,8.4,9,721248256,8346394624,4.9,5,4.8,814743552,8126898176
10,50688000,3.1,159137792,10,10,11,721850368,8346394624,4.7,4.4,5,814718976,8126898176
10,50851840,3.8,159158272,11,11,11,721686528,8346394624,5.4,5.4,5.4,814878720,8126898176
10,50909184,4,159281152,11,11,11,721743872,8346394624,4.9,4.8,5,814825472,8126898176
12,44900352,4.2,159191040,12,11,12,715886592,8346394624,6.8,7.6,6,815198208,8126898176
11,45080576,5.3,159215616,10,10,11,714682368,8346394624,4.6,4.8,4.4,815403008,8126898176
9,45203456,4.7,159195136,10,9.4,11,716550144,8346394624,4.9,5,4.8,815333376,8126898176
10,45232128,3.7,159293440,9.7,8.4,11,715866112,8346394624,4.6,4.4,4.8,816058368,8126898176
10,45309952,3.8,159182848,11,10,12,716193792,8346394624,4.9,5,4.8,815190016,8126898176
10,45436928,3.5,159170560,10,9.4,11,715460608,8346394624,4.9,4.6,5.2,815620096,8126898176
9.6,45441024,4,159178752,11,11,11,715526144,8346394624,5.3,4.8,5.8,815828992,8126898176
9.7,45473792,4.2,159158272,10,11,9.6,716128256,8346394624,4.8,4.8,4.8,815497216,8126898176
10,45547520,3.7,159178752,11,11,10,716242944,8346394624,5,5.4,4.6,815185920,8126898176
9.7,45576192,3.4,159281152,9.5,10,9,715735040,8346394624,4.7,4.4,5,815665152,8126898176
11,46456832,4.4,159154176,11,11,11,715771904,8346394624,5.6,5.8,5.4,816103424,8126898176
12,47001600,4.6,159059968,12,11,12,716046336,8346394624,5.2,5,5.4,815247360,8126898176
10,47525888,4.2,159006720,13,13,13,716808192,8346394624,7.1,7.8,6.4,815194112,8126898176
9.3,48054272,5.9,159174656,11,10,11,717905920,8346394624,5,4.6,5.4,815636480,8126898176
6.4,48259072,5,159068160,8.2,7.6,8.8,718114816,8346394624,4,4,4,815583232,8126898176
1.2,48132096,1.9,159125504,3.3,3.2,3.4,717885440,8346394624,2.1,2,2.2,815579136,8126898176
0.011,48132096,0.71,159109120,3.2,3,3.4,717885440,8346394624,2.3,2.6,2,815579136,8126898176
0.012,48132096,0.23,159006720,2.2,2.6,1.8,717885440,8346394624,1.8,1.6,2,815579136,8126898176
0.012,48132096,0.25,159014912,3,2.8,3.2,717877248,8346394624,2.3,2.6,2,815837184,8126898176
0.017,48132096,0.25,159014912,2.5,2.6,2.4,718135296,8346394624,1.8,2.2,1.4,815579136,8126898176
0.24,48275456,0.21,159125504,3.2,3.6,2.8,717877248,8346394624,2.5,2.2,2.8,815579136,8126898176
4.3,49995776,0.85,159285248,5.2,5.2,5.2,717844480,8346394624,3.6,3.6,3.6,815558656,8126898176
11,53866496,2.6,159281152,12,11,13,721948672,8346394624,6,5.8,6.2,815525888,8126898176
17,46170112,4.2,159268864,14,15,13,723517440,8346394624,5.5,5.4,5.6,815894528,8126898176
18,46661632,5.8,159182848,16,16,16,717008896,8346394624,8.1,7,9.2,814931968,8126898176
16,46661632,6.9,159248384,14,14,14,716992512,8346394624,5.5,6,5,815091712,8126898176
14,46661632,6.1,159260672,14,15,13,717447168,8346394624,6,6.4,5.6,815271936,8126898176
14,46661632,5.2,159100928,14,14,13,717205504,8346394624,5.8,5.8,5.8,815235072,8126898176
14,46661632,5.2,159293440,14,14,15,717692928,8346394624,6.1,5.8,6.4,815587328,8126898176
13,46661632,5.6,159113216,13,13,14,716984320,8346394624,5.7,5.6,5.8,815226880,8126898176
14,46661632,5.3,159215616,14,14,14,716972032,8346394624,6.2,5.8,6.6,815157248,8126898176
17,47411200,4.5,159383552,14,13,16,717422592,8346394624,6.2,6.6,5.8,815353856,8126898176
16,48205824,5.7,159281152,16,17,15,718086144,8346394624,6.8,7,6.6,815443968,8126898176
16,48783360,6.6,159293440,15,15,15,720625664,8346394624,6.2,5.8,6.6,815628288,8126898176
14,48689152,6.1,159240192,14,13,15,719826944,8346394624,5.7,5.6,5.8,815271936,8126898176
12,48689152,5.1,159375360,11,11,12,719904768,8346394624,5.1,4.5,5.7,815427584,8126898176
13,48893952,4.4,159399936,13,12,14,719364096,8346394624,7.1,5.7,8.5,815628288,8126898176
14,48939008,5.3,159223808,12,11,13,719646720,8346394624,5.2,5.4,5,814772224,8126898176
14,48979968,5.9,159346688,14,13,14,719876096,8346394624,5.9,6.2,5.6,814944256,8126898176
13,49287168,5.6,159350784,13,12,15,719597568,8346394624,5.9,6.6,5.2,815648768,8126898176
9.7,49324032,5.8,159408128,13,12,14,720113664,8346394624,5.5,5.4,5.6,815026176,8126898176
4.7,49324032,4.4,159514624,7,6.6,7.4,720261120,8346394624,3.3,3.6,3,815509504,8126898176
0.98,49324032,1.6,159240192,3.3,3.4,3.2,719994880,8346394624,2.4,2.4,2.4,815251456,8126898176
0.0098,49324032,0.38,159145984,2.3,2.4,2.2,719994880,8346394624,1.9,2.4,1.4,815247360,8126898176
0.016,49324032,0.25,159244288,3.1,3,3.2,719761408,8346394624,2.2,2.2,2.2,815247360,8126898176
0.014,49324032,0.27,159150080,2.6,2.6,2.6,719736832,8346394624,2,2.4,1.6,814989312,8126898176
0.012,49324032,0.25,159244288,3.1,3.4,2.8,719732736,8346394624,2.3,2.4,2.2,815316992,8126898176
0.84,49250304,0.23,159150080,2.3,2.4,2.2,719732736,8346394624,2.2,2.2,2.2,815239168,8126898176
5.2,49250304,0.74,159375360,6,6.8,5.2,720941056,8346394624,4.3,3.7,4.9,815218688,8126898176
9.8,49250304,3.4,159387648,9.5,9,10,720023552,8346394624,5.8,5.3,6.3,815382528,8126898176
9.9,49250304,4.5,159367168,10,10,10,720056320,8346394624,5.3,4.8,5.8,815120384,8126898176
10,49250304,3.9,159330304,10,9.8,11,720146432,8346394624,4.9,4.6,5.2,815263744,8126898176
12,44974080,4.2,159358976,12,11,13,714579968,8346394624,5.2,5.1,5.3,814960640,8126898176
11,44974080,4.1,159494144,11,9.8,12,714854400,8346394624,4.7,4.9,4.5,815370240,8126898176
9.5,44974080,4.2,159244288,10,10,11,715182080,8346394624,4.9,5,4.8,815054848,8126898176
9.2,44974080,3.9,159256576,9.2,10,8.2,715259904,8346394624,4.7,4.6,4.8,814997504,8126898176
8,44974080,3.8,159363072,10,9,11,715108352,8346394624,5,5.2,4.8,815206400,8126898176
9.5,44974080,3.7,159457280,9.8,9.8,9.8,716206080,8346394624,4.5,4.8,4.2,815386624,8126898176
11,44974080,3.9,159600640,11,10,11,715485184,8346394624,5.5,5.4,5.6,815849472,8126898176
9.5,44974080,3.8,159739904,10,10,9.8,716062720,8346394624,4.6,5,4.2,816603136,8126898176
9.3,44974080,3.9,159600640,10,9.8,11,715354112,8346394624,5.3,5.2,5.4,815771648,8126898176
9,45424640,5.1,159576064,10,10,10,715427840,8346394624,6,6.6,5.4,815755264,8126898176
11,45944832,4.6,159678464,10,11,9.8,715722752,8346394624,5.2,5.2,5.2,815693824,8126898176
12,46837760,3.6,159784960,12,12,12,716537856,8346394624,5,5,5,815611904,8126898176
12,47271936,4.7,159547392,13,13,12,717578240,8346394624,5.8,5.6,6,815534080,8126898176
11,48041984,5,159686656,11,11,11,717860864,8346394624,4.8,4.6,5,815693824,8126898176
7.7,48287744,4.3,159707136,10,8.6,11,718434304,8346394624,4.8,5,4.6,815910912,8126898176
2.8,48238592,3.1,159686656,4.7,4,5.4,718405632,8346394624,2.7,2.8,2.6,816152576,8126898176
0.13,48238592,1.1,159518720,2.9,2.8,3,718671872,8346394624,2.3,2.4,2.2,815894528,8126898176
0.0051,48238592,0.26,159440896,3,3.4,2.6,718413824,8346394624,1.9,2.2,1.6,815636480,8126898176
0.011,48238592,0.27,159440896,2.9,3,2.8,718671872,8346394624,2.4,2.4,2.4,815636480,8126898176
0.019,48238592,0.28,159440896,2.2,2,2.4,719470592,8346394624,1.9,1.8,2,815603712,8126898176
0.013,48238592,0.28,159440896,3.1,3.4,2.8,718712832,8346394624,2.4,2.4,2.4,815603712,8126898176
1.9,48455680,1.3,159690752,3.1,3.2,3,718712832,8346394624,4,5.2,2.8,815751168,8126898176
12,49172480,2.3,159825920,11,12,9.8,718761984,8346394624,5,5.4,4.6,816185344,8126898176
20,48267264,3.6,159760384,16,14,19,718462976,8346394624,5.5,5.6,5.4,815833088,8126898176
21,43732992,4.8,159698944,17,18,17,718147584,8346394624,6.1,6.2,6,815742976,8126898176
20,43749376,5.2,159838208,16,15,17,713433088,8346394624,5.7,5.8,5.6,815620096,8126898176
16,43749376,5.6,159764480,14,15,14,713650176,8346394624,5.8,5.8,5.8,815771648,8126898176
16,44007424,5,159608832,14,15,14,714170368,8346394624,5.6,5.2,6,815923200,8126898176
16,44240896,4.9,159842304,14,14,15,713883648,8346394624,6.1,6.2,6,815587328,8126898176
12,44425216,5.3,159657984,14,13,14,714870784,8346394624,5.6,5.6,5.6,815738880,8126898176
15,44933120,6.1,159617024,15,14,15,714858496,8346394624,6.6,6.2,7,815906816,8126898176
17,45273088,5.8,159748096,14,13,14,714543104,8346394624,5.7,5.6,5.8,816046080,8126898176
16,46301184,5.4,159657984,16,18,15,715710464,8346394624,6.6,6.2,7,815693824,8126898176
17,46981120,7.6,159797248,16,16,16,716685312,8346394624,8,8.2,7.8,815751168,8126898176
17,47144960,7,159813632,15,14,16,717201408,8346394624,6,5.8,6.2,815927296,8126898176
14,47284224,5.1,159784960,12,10,13,717238272,8346394624,4.9,5,4.8,816119808,8126898176
12,47390720,5.2,159809536,13,12,14,717774848,8346394624,6.2,5.8,6.6,816283648,8126898176
12,47620096,5.2,159735808,12,11,13,718028800,8346394624,5.3,5.4,5.2,816263168,8126898176
13,47865856,4.7,159576064,13,12,14,718540800,8346394624,5.9,5.6,6.2,816095232,8126898176
14,48091136,5.3,159625216,13,13,14,717725696,8346394624,6.1,5.8,6.4,816795648,8126898176
14,48115712,5.6,159465472,14,13,14,718786560,8346394624,5.9,5.8,6,816168960,8126898176
9,48246784,4.1,159465472,10,10,10,718327808,8346394624,4.1,4.6,3.6,816381952,8126898176
1.8,48119808,2.9,159498240,4.4,4,4.8,717959168,8346394624,2.6,3,2.2,816148480,8126898176
0.018,48119808,1.1,159277056,2.5,2.2,2.8,717967360,8346394624,1.8,2.2,1.4,816148480,8126898176
0.0063,48119808,0.25,159375360,3.1,2.6,3.6,719015936,8346394624,2.2,2.2,2.2,816148480,8126898176
0.0058,48119808,1.1,159371264,2.4,2,2.8,717983744,8346394624,3.2,4.4,2,815882240,8126898176
0.012,48119808,1.2,159358976,3.1,2.8,3.4,717754368,8346394624,2.3,2.4,2.2,816140288,8126898176
0.24,48119808,0.25,159260672,2.4,2.8,2,717942784,8346394624,1.9,1.8,2,815882240,8126898176
3.5,47661056,0.34,159490048,4.3,4.2,4.4,717688832,8346394624,3.2,3.4,3,816123904,8126898176
8,48451584,1.5,159469568,7.6,7.8,7.4,717541376,8346394624,4.4,4.6,4.2,816136192,8126898176
9.7,49709056,3.3,159477760,11,9.8,12,718368768,8346394624,4.8,4.6,5,816066560,8126898176
8.9,49709056,3.8,159428608,10,10,11,719216640,8346394624,4.7,5,4.4,815960064,8126898176
10,49733632,3.8,159346688,11,11,12,720031744,8346394624,5.3,5.4,5.2,816910336,8126898176
12,43012096,3.9,159420416,11,9,13,712593408,8346394624,4.6,4.6,4.6,815779840,8126898176
12,43036672,4.4,159367168,11,10,11,712937472,8346394624,5.2,4.6,5.8,815964160,8126898176
9.4,43044864,4.1,159285248,9.8,8.8,11,713269248,8346394624,4.6,5,4.2,815968256,8126898176
9.5,43098112,3.4,159416320,10,9.6,11,714395648,8346394624,5,5.6,4.4,816107520,8126898176
10,43196416,4.5,159211520,9.8,9.2,10,713428992,8346394624,6,7,5,816914432,8126898176
9.8,43212800,4.8,159342592,11,11,10,713490432,8346394624,5.3,5.2,5.4,815812608,8126898176
9.5,43220992,3.9,159313920,9.7,9.6,9.8,713306112,8346394624,4.8,4.8,4.8,815763456,8126898176
9.6,43679744,3.8,159191040,10,12,9,713621504,8346394624,5,5,5,815947776,8126898176
9.6,44097536,4.3,159244288,9.9,10,9.8,713682944,8346394624,4.7,5,4.4,816173056,8126898176
9.9,44675072,3.8,159268864,9.9,9,11,714510336,8346394624,4.9,5.2,4.6,815841280,8126898176
11,45367296,4,159371264,11,9.4,12,714829824,8346394624,5,5.2,4.8,816037888,8126898176
10,46145536,4.5,159088640,12,12,12,715362304,8346394624,5.8,6,5.6,815689728,8126898176
12,46874624,4.1,159252480,12,12,12,716668928,8346394624,4.9,5,4.8,815861760,8126898176
11,47173632,4.2,159285248,12,11,12,717217792,8346394624,5.3,5.2,5.4,815804416,8126898176
4.4,47370240,3.9,159285248,6.9,6.2,7.6,717361152,8346394624,3.5,3.6,3.4,816803840,8126898176
0.97,47255552,2.2,159129600,3.6,3.6,3.6,717348864,8346394624,2.3,2.4,2.2,816029696,8126898176
0.011,47255552,1.5,158949376,2.4,2.2,2.6,717348864,8346394624,3.2,2.4,4,815718400,8126898176
0.0097,47255552,1.2,159035392,3.1,3,3.2,717332480,8346394624,2.3,2.6,2,815976448,8126898176
0.012,47255552,0.26,158949376,2.3,2.6,2,717332480,8346394624,1.8,1.6,2,815976448,8126898176
0.012,47255552,0.26,159035392,2.9,2.8,3,717033472,8346394624,2.3,2.4,2.2,816750592,8126898176
0.7,47415296,0.24,158949376,2.4,2.6,2.2,718061568,8346394624,1.9,1.8,2,815972352,8126898176
6.3,50651136,0.82,159166464,6.1,5.2,7,717029376,8346394624,4.3,3.8,4.8,815947776,8126898176
14,53268480,2.2,159227904,12,12,11,720625664,8346394624,5.8,6,5.6,816357376,8126898176
15,46440448,4.7,159260672,15,15,14,722685952,8346394624,5.9,6,5.8,816275456,8126898176
15,46919680,6.2,159285248,15,13,17,716951552,8346394624,6,6.2,5.8,816406528,8126898176
16,46927872,5.6,159309824,14,14,14,716730368,8346394624,6.5,6.2,6.8,816558080,8126898176
14,47058944,4.9,159080448,13,13,12,717238272,8346394624,5.5,5.4,5.6,815955968,8126898176
14,47165440,5.2,159350784,14,14,14,716664832,8346394624,5.9,6,5.8,815656960,8126898176
15,47181824,6.6,159457280,13,12,15,717189120,8346394624,8.1,6.6,9.6,816234496,8126898176
14,47181824,6.8,159477760,14,14,15,717897728,8346394624,5.8,5.6,6,815878144,8126898176
16,47181824,5.6,159461376,13,13,14,717385728,8346394624,5.7,5.8,5.6,816365568,8126898176
16,47181824,4.9,159535104,16,17,15,718086144,8346394624,7.2,6.4,8,815988736,8126898176
18,47505408,6.6,159535104,16,16,15,717455360,8346394624,6.2,6.2,6.2,816373760,8126898176
17,47423488,7.1,159633408,15,15,16,717402112,8346394624,6,6.2,5.8,816295936,8126898176
12,47423488,5.1,159510528,13,12,13,717459456,8346394624,5.5,5.8,5.2,816156672,8126898176
13,47456256,4.3,159588352,12,10,13,717512704,8346394624,5.8,6.2,5.4,816070656,8126898176
12,47550464,5,159588352,13,14,12,717799424,8346394624,5.3,5,5.6,816263168,8126898176
13,47722496,5.2,159621120,13,13,13,717557760,8346394624,6.6,6.6,6.6,816431104,8126898176
14,47796224,5.3,159625216,13,12,14,718872576,8346394624,5.6,5.4,5.8,816332800,8126898176
14,48349184,5.6,159531008,14,13,14,718340096,8346394624,5.9,5.8,6,816242688,8126898176
11,48488448,5.7,159621120,12,10,13,718618624,8346394624,6.5,5,8,816926720,8126898176
3.5,48398336,4.9,159690752,7.2,7.2,7.2,719818752,8346394624,3.6,3.8,3.4,816128000,8126898176
0.69,48398336,2,159490048,2.5,2.2,2.8,718532608,8346394624,1.8,1.6,2,816128000,8126898176
0.0096,48398336,0.3,159592448,2.7,2.4,3,718798848,8346394624,2.3,2.2,2.4,817160192,8126898176
0.012,48398336,0.23,159490048,2.3,2.6,2,718540800,8346394624,1.8,2,1.6,816128000,8126898176
0.012,48398336,0.24,159592448,3,2.8,3.2,718557184,8346394624,2.5,2.4,2.6,816128000,8126898176
0.0097,48398336,0.24,159490048,2.6,2.6,2.6,719331328,8346394624,1.9,2.2,1.6,815869952,8126898176
1.4,48398336,0.25,159490048,2.7,2.4,3,718557184,8346394624,2.6,2.2,3,816381952,8126898176
5.4,48377856,0.81,159752192,5.9,6.4,5.4,718188544,8346394624,3.8,3.6,4,816095232,8126898176
9.7,48590848,2.4,159752192,9.7,11,8,718802944,8346394624,5.2,5.2,5.2,816029696,8126898176
10,48594944,3.6,159727616,10,11,9.6,719138816,8346394624,4.7,4.6,4.8,816218112,8126898176
9.9,48607232,4,159600640,11,12,10,719421440,8346394624,5.2,5.2,5.2,815894528,8126898176
10,42954752,4.9,159543296,11,14,8.4,719015936,8346394624,6.4,5.4,7.4,816410624,8126898176
11,43458560,5.3,159666176,11,11,12,714170368,8346394624,4.9,4.6,5.2,816078848,8126898176
11,43466752,4.4,159633408,9.8,9.4,10,713945088,8346394624,4.7,5.2,4.2,816275456,8126898176
9.8,43470848,3.5,159662080,10,9.2,11,714313728,8346394624,4.7,4.8,4.6,815960064,8126898176
9.1,43474944,3.2,159637504,9.4,9,9.8,714133504,8346394624,4.4,4.4,4.4,816414720,8126898176
9.8,43491328,3.6,159645696,11,11,11,714178560,8346394624,5.1,5.2,5,816095232,8126898176
10,43642880,3.9,159604736,10,11,9.4,714506240,8346394624,4.7,4.2,5.2,817061888,8126898176
10,43716608,4,159645696,11,9.6,12,714067968,8346394624,4.8,5.2,4.4,816283648,8126898176
9.8,43802624,4.1,159772672,10,9.8,11,714125312,8346394624,4.8,4.6,5,816111616,8126898176
9,44040192,4,159629312,10,9.2,11,714481664,8346394624,5.2,4.8,5.6,815800320,8126898176
8.6,44646400,3.8,159608832,10,10,9.8,715059200,8346394624,4.6,4.8,4.4,815996928,8126898176
13,45727744,4.3,159621120,12,12,12,715321344,8346394624,5.6,5.4,5.8,816173056,8126898176
13,46317568,5.7,159625216,12,12,12,716390400,8346394624,7.1,6.2,8,816058368,8126898176
9.4,46833664,5.7,159612928,11,12,11,717774848,8346394624,5.3,5.4,5.2,816181248,8126898176
7.3,47087616,4.5,159719424,9.1,10,8.2,717012992,8346394624,4.1,3.6,4.6,816381952,8126898176
3,46964736,2.9,159731712,5.3,5.6,5,717238272,8346394624,2.8,2.8,2.8,816377856,8126898176
0.14,46964736,0.95,159539200,2.4,2.4,2.4,717238272,8346394624,1.8,1.8,1.8,815861760,8126898176
0.011,46964736,0.24,159629312,2.9,2.4,3.4,717352960,8346394624,2.4,2.6,2.2,816119808,8126898176
0.01,46964736,0.23,159539200,2.7,2.8,2.6,717082624,8346394624,1.9,1.8,2,815861760,8126898176
0.0062,46964736,0.25,159629312,3,3,3,717348864,8346394624,2.3,2,2.6,815861760,8126898176
0.006,46964736,0.26,159539200,2.3,2.2,2.4,717086720,8346394624,1.8,1.4,2.2,816377856,8126898176
3.1,48463872,0.55,159547392,3.6,3.8,3.4,717082624,8346394624,3.2,3.2,3.2,815849472,8126898176
10,52789248,1.7,159817728,9.2,8.8,9.6,719433728,8346394624,5,5,5,816033792,8126898176
15,52965376,3.9,159551488,14,13,15,722767872,8346394624,5.8,6.2,5.4,816472064,8126898176
15,45600768,6.4,159895552,15,15,15,717070336,8346394624,7.8,6.8,8.8,816332800,8126898176
15,46002176,6.7,159756288,15,15,15,716738560,8346394624,6.1,6.4,5.8,816238592,8126898176
16,46268416,5.2,159748096,13,12,14,717271040,8346394624,5.6,6,5.2,816164864,8126898176
15,46391296,5.1,159793152,14,12,16,717438976,8346394624,6.5,6.4,6.6,816324608,8126898176
14,46432256,5.5,159948800,14,14,14,717926400,8346394624,5.7,5.6,5.8,816263168,8126898176
13,46538752,5.2,159715328,14,15,13,717426688,8346394624,6,6,6,816168960,8126898176
14,46551040,5.5,159854592,14,13,14,717082624,8346394624,5.7,5.6,5.8,816582656,8126898176
15,46714880,5.5,159776768,14,13,14,717303808,8346394624,6.1,6.2,6,816209920,8126898176
16,47673344,5.1,159916032,16,16,16,718561280,8346394624,6.4,7,5.8,816869376,8126898176
17,48496640,6,159866880,16,16,17,718979072,8346394624,7,6.6,7.4,816254976,8126898176
14,48373760,7,159903744,14,14,14,719208448,8346394624,5.2,5.4,5,816406528,8126898176
12,48381952,5.4,159789056,12,12,12,719462400,8346394624,5.5,6,5,816332800,8126898176
15,48406528,5.1,159862784,12,13,12,719253504,8346394624,6.8,5.8,7.8,816283648,8126898176
15,48431104,6.2,159850496,13,14,13,720011264,8346394624,6,6,6,816447488,8126898176
13,48783360,5.1,159944704,12,11,13,719302656,8346394624,5.5,5.6,5.4,816357376,8126898176
13,49246208,5.3,159879168,14,14,15,720097280,8346394624,5.9,6,5.8,816271360,8126898176
13,49356800,5.3,159887360,13,13,12,720125952,8346394624,5.3,5.8,4.8,817586176,8126898176
8.3,49684480,4,159936512,9.6,9.2,10,720449536,8346394624,4.4,4,4.8,816390144,8126898176
2.1,49561600,2.7,160022528,4.1,3.8,4.4,720195584,8346394624,2.1,2.4,1.8,816381952,8126898176
0.012,49561600,1.1,159879168,3,3.2,2.8,721227776,8346394624,2.1,1.8,2.4,816381952,8126898176
0.0099,49561600,0.27,159772672,2.3,2.4,2.2,720195584,8346394624,1.9,1.8,2,816381952,8126898176
0.011,49561600,0.24,159772672,2.9,2.8,3,720461824,8346394624,2.3,2.4,2.2,816381952,8126898176
0.0071,49561600,0.22,159772672,2.3,2.4,2.2,720461824,8346394624,1.8,2.2,1.4,817414144,8126898176
0.34,49709056,0.25,159879168,2.9,2.6,3.2,720453632,8346394624,2.2,2.2,2.2,816381952,8126898176
3.8,50667520,1.4,160030720,4,4,4,720441344,8346394624,4.3,4.8,3.8,816623616,8126898176
7.9,50667520,2.7,160133120,8.9,8,9.8,721571840,8346394624,4.9,5,4.8,816820224,8126898176
11,50667520,3.3,160018432,10,10,11,721391616,8346394624,4.4,4.8,4,816508928,8126898176
11,50667520,3.9,159891456,11,11,11,721723392,8346394624,5.3,5.4,5.2,817475584,8126898176
11,44699648,4.1,159821824,11,10,11,721506304,8346394624,4.9,4.8,5,816107520,8126898176
10,45195264,4,159956992,12,12,12,714899456,8346394624,4.9,4.4,5.4,816295936,8126898176
10,45195264,4,159928320,9.9,10,9.6,715689984,8346394624,4.8,4.4,5.2,816500736,8126898176
10,45195264,3.6,159772672,10,11,9.6,715259904,8346394624,4.9,5,4.8,816443392,8126898176
9.5,45236224,3.4,159850496,9.8,9.8,9.8,716369920,8346394624,4.5,4.4,4.6,816128000,8126898176
9.1,45432832,4,159858688,10,9.4,11,715927552,8346394624,5.5,5.6,5.4,816062464,8126898176
