Acme Web CPU Usage,Acme Web Memory Usage,MongoDB CPU Usage,MongoDB Memory Usage,VM 1 Avg Host CPU Usage,VM 1 Host CPU 0 Usage,VM 1 Host CPU 1 Usage,VM 1 Host Mem Usage,VM 1 Host Mem Total,VM 2 Avg Host CPU Usage,VM 2 Host CPU 0 Usage,VM 2 Host CPU 1 Usage,VM 2 Host Mem Usage,VM 2 Host Mem Total
14,51396608,4.9,189935616,18,17,19,831127552,8346394624,9.9,10,9.6,1027186688,8126898176
14,51978240,5,190189568,19,18,20,831356928,8346394624,8.6,8.4,8.8,1027649536,8126898176
15,52457472,5.6,190029824,20,20,20,833376256,8346394624,9,9,9,1028231168,8126898176
17,51535872,6,190234624,18,18,18,834310144,8346394624,11,11,10,1027547136,8126898176
16,51552256,5.7,190332928,18,18,18,833507328,8346394624,8.4,8.4,8.4,1027682304,8126898176
13,51474432,5.3,190361600,17,16,17,834293760,8346394624,12,11,14,1027211264,8126898176
15,51482624,6.5,190537728,18,18,18,835018752,8346394624,9.7,9.6,9.8,1027600384,8126898176
16,51499008,6.2,190566400,18,17,18,833601536,8346394624,8.7,8.4,9,1028071424,8126898176
13,51634176,4.4,190660608,18,17,20,832552960,8346394624,8.8,8.8,8.8,1024524288,8126898176
13,52101120,4.6,190664704,16,17,15,832315392,8346394624,10,10,10,1025482752,8126898176
13,52457472,5.6,190758912,18,18,19,833966080,8346394624,9,9.2,8.8,1024307200,8126898176
12,52875264,5.2,190959616,16,16,16,834994176,8346394624,9.9,9.8,10,1024700416,8126898176
7.8,53043200,4.6,190808064,12,12,12,833708032,8346394624,7.7,8,7.4,1025626112,8126898176
2.4,52977664,3,190922752,6.6,6.4,6.8,833462272,8346394624,3.9,4.4,3.4,1025617920,8126898176
0.0064,52977664,0.64,190857216,6.1,6.2,6,834224128,8346394624,2.4,2.6,2.2,1024843776,8126898176
0.011,52977664,0.22,190959616,3.7,3.4,4,833740800,8346394624,2.7,2.8,2.6,1024839680,8126898176
0.016,52977664,0.25,190861312,4,3.6,4.4,833966080,8346394624,2.1,2.2,2,1024839680,8126898176
0.012,52977664,0.25,190861312,3.8,4,3.6,833966080,8346394624,4.7,2.8,6.6,1025150976,8126898176
0.012,52977664,1.2,191012864,4.2,4.8,3.6,833966080,8346394624,2.1,2,2.2,1024892928,8126898176
0.0071,52977664,1.3,191111168,3.8,4.4,3.2,833449984,8346394624,2.9,3,2.8,1024634880,8126898176
0.21,52977664,0.24,191025152,5.7,4.8,6.6,834535424,8346394624,2.2,2.6,1.8,1024925696,8126898176
7.4,40910848,0.7,191037440,7.4,8.4,6.4,822857728,8346394624,4,3.8,4.2,1024909312,8126898176
18,44261376,2.5,191221760,15,12,18,824639488,8346394624,9,9.6,8.4,1024819200,8126898176
25,44154880,4.3,191209472,25,23,26,828723200,8346394624,14,13,15,1025122304,8126898176
24,44892160,5.4,191320064,24,24,24,830750720,8346394624,12,12,12,1025216512,8126898176
16,45068288,5.7,191221760,22,23,20,829181952,8346394624,14,14,15,1025310720,8126898176
15,45891584,6,191410176,21,20,23,829976576,8346394624,13,13,13,1044242432,8126898176
17,46424064,6.2,191459328,23,23,24,831852544,8346394624,11,11,12,1045606400,8126898176
16,46964736,5.5,191361024,19,20,19,829493248,8346394624,16,16,16,1045495808,8126898176
15,47259648,5.6,191340544,20,22,19,830357504,8346394624,17,17,17,1045999616,8126898176
18,47529984,6.3,191672320,21,21,21,830611456,8346394624,12,12,11,1046052864,8126898176
18,48402432,7.5,192024576,19,20,19,831430656,8346394624,15,15,15,1042243584,8126898176
19,48099328,7.2,192315392,23,22,24,832131072,8346394624,15,15,15,1042821120,8126898176
18,48111616,6.3,192520192,26,27,24,833609728,8346394624,13,13,13,1043914752,8126898176
13,48234496,5.8,192860160,18,17,18,833605632,8346394624,14,14,14,1042464768,8126898176
12,48324608,5.3,193335296,18,18,18,833888256,8346394624,15,15,16,1042337792,8126898176
13,48644096,4.9,193425408,20,18,21,834400256,8346394624,11,12,11,1042685952,8126898176
15,48820224,5,193449984,18,18,19,833884160,8346394624,14,13,14,1039933440,8126898176
16,49508352,5.2,193552384,19,19,20,834125824,8346394624,14,13,14,1039785984,8126898176
15,49926144,4.8,193892352,23,24,23,835325952,8346394624,12,12,12,1040396288,8126898176
13,50409472,4.8,193744896,18,18,18,834555904,8346394624,13,13,13,1040236544,8126898176
14,51036160,5.8,194007040,19,18,20,835297280,8346394624,17,18,16,1040429056,8126898176
18,51355648,7.7,194134016,22,22,23,835756032,8346394624,11,11,12,1040793600,8126898176
18,51232768,7.2,194183168,20,19,20,835739648,8346394624,13,14,13,1040953344,8126898176
14,51240960,5.1,194134016,20,19,22,835833856,8346394624,14,14,14,1041248256,8126898176
13,51253248,5.3,194101248,21,20,22,836485120,8346394624,12,11,12,1041338368,8126898176
12,51482624,5,194166784,18,18,17,837165056,8346394624,12,13,12,1042468864,8126898176
13,51474432,4.9,194281472,18,18,18,836800512,8346394624,15,15,15,1041539072,8126898176
15,51683328,4.7,194088960,19,18,20,837640192,8346394624,11,11,11,1041899520,8126898176
15,52252672,5.3,194437120,18,16,20,839270400,8346394624,13,14,13,1042001920,8126898176
10,52473856,5.2,194383872,19,18,20,839491584,8346394624,13,14,13,1042329600,8126898176
5,52473856,3.8,194244608,15,14,16,839753728,8346394624,9.2,9.4,9,1043021824,8126898176
0.66,52473856,2.1,194252800,5.3,6,4.6,840060928,8346394624,2.2,2.6,1.8,1043271680,8126898176
0.0064,52473856,0.55,194330624,3.8,4,3.6,840060928,8346394624,4.2,5,3.4,1042808832,8126898176
0.0065,52473856,1.3,194347008,4.2,3.4,5,840060928,8346394624,3,2.4,3.6,1042292736,8126898176
0.017,52473856,1.3,194293760,3.7,3.4,4,839802880,8346394624,2.8,2.6,3,1042296832,8126898176
0.017,52473856,0.27,194215936,4.5,4.8,4.2,839331840,8346394624,2.3,2.2,2.4,1041522688,8126898176
0.012,52473856,0.22,194347008,5.1,6.2,4,839577600,8346394624,2.8,2.8,2.8,1041506304,8126898176
0.01,52473856,0.2,194232320,4.3,3.4,5.2,839610368,8346394624,2.5,2.2,2.8,1041248256,8126898176
1.1,52695040,0.25,194232320,3.9,4.6,3.2,839610368,8346394624,3,3,3,1041240064,8126898176
6.5,52736000,0.66,194363392,8.1,8,8.2,840032256,8346394624,4.4,4.2,4.6,1041477632,8126898176
14,52740096,3,194461696,17,15,19,837959680,8346394624,14,14,14,1042358272,8126898176
18,46190592,4.9,194666496,24,24,24,838705152,8346394624,14,14,14,1042173952,8126898176
17,46284800,5.4,194580480,24,25,23,833134592,8346394624,18,18,19,1041436672,8126898176
15,46575616,5.5,194535424,22,24,21,829857792,8346394624,16,16,16,1041477632,8126898176
14,46850048,5.7,194486272,22,20,23,831205376,8346394624,15,15,15,1043021824,8126898176
17,46866432,6.7,194572288,19,16,23,832667648,8346394624,18,18,18,1043136512,8126898176
16,46886912,6.8,194834432,23,22,23,831582208,8346394624,19,19,19,1043484672,8126898176
15,47239168,5.7,194654208,22,22,22,831651840,8346394624,14,13,14,1043558400,8126898176
14,48054272,5.6,194527232,22,22,23,832442368,8346394624,17,17,18,1043591168,8126898176
15,49057792,5.8,194732032,23,23,24,833830912,8346394624,20,20,19,1043873792,8126898176
21,49815552,6.8,194760704,25,24,25,835416064,8346394624,16,15,16,1044467712,8126898176
18,50163712,6.8,194699264,24,23,24,836763648,8346394624,16,16,16,1044783104,8126898176
12,50118656,5.1,194842624,20,20,19,836620288,8346394624,19,18,19,1045069824,8126898176
14,50352128,4.7,194777088,22,23,20,838086656,8346394624,13,13,14,1045164032,8126898176
14,50376704,4.7,194732032,22,20,24,839217152,8346394624,17,17,17,1045213184,8126898176
15,51154944,5.3,194826240,20,19,22,839299072,8346394624,17,18,17,1045061632,8126898176
15,49655808,5.6,195088384,21,21,22,840310784,8346394624,16,16,15,1045655552,8126898176
14,49704960,7.4,195387392,22,22,22,839131136,8346394624,18,17,19,1046052864,8126898176
15,50204672,6.7,195403776,19,20,18,838676480,8346394624,19,19,20,1046114304,8126898176
15,50458624,5.6,195518464,23,23,23,839532544,8346394624,15,14,15,1046401024,8126898176
15,49635328,6.6,195633152,23,24,23,839749632,8346394624,17,18,17,1046798336,8126898176
15,49655808,5.4,195579904,22,21,23,838676480,8346394624,18,18,18,1046794240,8126898176
14,49659904,5.1,195768320,22,22,22,838791168,8346394624,16,16,16,1046536192,8126898176
16,49803264,6,195747840,21,20,22,838688768,8346394624,15,16,15,1047179264,8126898176
15,49807360,6.1,195584000,20,18,21,838807552,8346394624,18,19,18,1047474176,8126898176
14,49807360,5.5,195526656,21,20,22,838684672,8346394624,13,13,12,1048059904,8126898176
14,49807360,5,195764224,22,21,23,839405568,8346394624,16,16,16,1047990272,8126898176
13,50003968,5.6,195723264,19,17,20,840368128,8346394624,17,17,17,1048813568,8126898176
11,50130944,5.4,195559424,21,20,23,840372224,8346394624,16,16,16,1048125440,8126898176
3.8,50130944,4.8,195575808,13,12,14,840896512,8346394624,14,14,13,1047728128,8126898176
0.17,50130944,2.6,195670016,3.9,4,3.8,840622080,8346394624,2.2,1.8,2.6,1047728128,8126898176
0.0098,50130944,0.33,195579904,4.1,3.6,4.6,840339456,8346394624,2.9,2.7,3.1,1047760896,8126898176
0.01,50130944,0.28,195579904,5.4,5.8,5,841101312,8346394624,2.2,1.9,2.5,1047502848,8126898176
0.011,50130944,0.27,195579904,4,3,5,841134080,8346394624,3.2,3,3.4,1047760896,8126898176
0.0053,50130944,0.27,195579904,6.3,6,6.6,830357504,8346394624,2.8,3,2.6,1047244800,8126898176
0.012,50130944,0.26,195579904,4.1,4.2,4,829284352,8346394624,2.8,2.6,3,1046986752,8126898176
0.017,50130944,0.24,195670016,3.8,3.6,4,829026304,8346394624,2.1,2.2,2,1046986752,8126898176
5.3,39690240,0.24,195579904,5.3,5,5.6,821297152,8346394624,3.4,3.2,3.6,1046720512,8126898176
16,43773952,1.2,195801088,15,16,14,817971200,8346394624,4.7,4.4,5,1046409216,8126898176
20,45268992,3.8,195837952,32,34,31,826171392,8346394624,17,17,17,1046691840,8126898176
22,46174208,5.3,195985408,27,24,30,827224064,8346394624,22,22,22,1046749184,8126898176
22,46579712,7.2,195940352,31,31,32,828608512,8346394624,24,24,23,1047797760,8126898176
17,46891008,6.7,196001792,28,28,27,830881792,8346394624,18,18,19,1048125440,8126898176
16,47194112,5.2,195973120,24,23,24,830427136,8346394624,21,21,21,1047560192,8126898176
18,47521792,6.1,195973120,27,29,25,831934464,8346394624,23,23,22,1047420928,8126898176
19,47800320,6,196067328,26,25,28,833282048,8346394624,18,18,17,1048715264,8126898176
17,47960064,5.7,196026368,25,24,25,833273856,8346394624,19,19,20,1048141824,8126898176
17,48164864,5.4,195997696,26,25,27,833351680,8346394624,24,24,23,1048203264,8126898176
22,48599040,6.2,196141056,29,28,30,833908736,8346394624,18,18,18,1048182784,8126898176
19,48611328,7.1,196136960,25,25,25,833888256,8346394624,20,20,21,1049206784,8126898176
15,48623616,6.3,196075520,26,27,25,834404352,8346394624,23,23,22,1048702976,8126898176
13,48640000,5.1,196280320,24,24,24,835686400,8346394624,18,18,18,1049530368,8126898176
13,48787456,4.6,196108288,23,21,25,834908160,8346394624,19,19,19,1049092096,8126898176
13,49012736,6.3,196415488,22,22,22,834899968,8346394624,25,25,25,1049321472,8126898176
13,49123328,6.8,196136960,25,25,25,834949120,8346394624,16,16,16,1049362432,8126898176
17,49696768,5.8,196243456,23,23,22,835624960,8346394624,20,20,20,1049616384,8126898176
16,49659904,6.2,196091904,25,23,27,835842048,8346394624,22,22,21,1049632768,8126898176
13,49958912,5.5,196177920,24,22,25,836202496,8346394624,17,18,17,1050451968,8126898176
16,50069504,5.5,196268032,25,23,26,836354048,8346394624,20,21,19,1049481216,8126898176
16,50077696,6,196239360,25,26,24,836882432,8346394624,24,24,24,1049436160,8126898176
18,50106368,5.5,196308992,24,26,22,837644288,8346394624,16,17,16,1049989120,8126898176
17,50147328,5.5,196280320,24,22,26,836485120,8346394624,20,20,20,1050038272,8126898176
13,50167808,5.9,196366336,25,23,27,836034560,8346394624,24,24,24,1049776128,8126898176
15,50180096,5.5,196313088,23,25,21,836100096,8346394624,17,17,17,1050329088,8126898176
15,50274304,5.4,196272128,24,20,27,836853760,8346394624,21,21,21,1050411008,8126898176
15,50733056,6.8,196263936,23,22,23,837185536,8346394624,25,25,24,1050439680,8126898176
13,50704384,6.8,196349952,24,25,23,837115904,8346394624,18,17,18,1049985024,8126898176
8.1,50704384,5.2,196243456,22,23,20,836636672,8346394624,19,19,19,1050038272,8126898176
3.5,50704384,3.3,196108288,14,12,16,837042176,8346394624,10,10,10,1049964544,8126898176
0.012,50704384,0.84,196108288,3.7,3.6,3.8,837042176,8346394624,2.1,2.4,1.8,1049448448,8126898176
0.0066,50704384,0.25,196075520,4.5,4.2,4.8,837042176,8346394624,3.2,3.5,2.9,1049448448,8126898176
0.0074,50704384,0.24,195973120,3.3,3,3.6,837050368,8346394624,2.2,2.1,2.3,1049157632,8126898176
0.017,50704384,0.25,196075520,4.6,4.4,4.8,836800512,8346394624,2.9,2.9,2.9,1049157632,8126898176
0.017,50704384,0.24,195973120,3.6,2.8,4.4,836800512,8346394624,2.2,2.6,1.8,1048899584,8126898176
0.0072,50704384,0.24,196075520,6.1,6.4,5.8,837054464,8346394624,2.8,3,2.6,1048641536,8126898176
0.0059,50704384,0.24,195944448,3.8,4.2,3.4,837320704,8346394624,2.2,2.2,2.2,1048383488,8126898176
4.9,51032064,0.58,196075520,5.7,6,5.4,837308416,8346394624,4.3,4.1,4.5,1048883200,8126898176
12,53460992,2.7,196075520,11,10,12,837591040,8346394624,9.7,8.7,11,1048195072,8126898176
15,54120448,5.5,195944448,25,23,26,840626176,8346394624,25,25,25,1049063424,8126898176
19,45608960,6.2,195981312,28,28,29,830812160,8346394624,24,24,25,1049829376,8126898176
18,45621248,5.6,196141056,29,27,31,831135744,8346394624,20,20,20,1053659136,8126898176
14,45637632,6,196141056,23,23,23,833736704,8346394624,26,25,26,1053933568,8126898176
15,45682688,6.3,196026368,25,23,27,834547712,8346394624,26,26,27,1053933568,8126898176
16,45461504,5.3,195846144,29,31,26,835645440,8346394624,19,19,19,1054171136,8126898176
15,46194688,5.9,195846144,23,23,22,834568192,8346394624,28,27,28,1054650368,8126898176
14,46960640,6,195923968,28,28,29,836149248,8346394624,26,26,26,1054932992,8126898176
16,48242688,5.9,195891200,31,29,33,836071424,8346394624,21,21,21,1055944704,8126898176
19,49434624,6.8,195866624,25,25,26,836927488,8346394624,25,25,25,1055137792,8126898176
19,49541120,6.8,195788800,30,28,31,837951488,8346394624,28,28,27,1056223232,8126898176
16,49549312,7.8,195825664,26,22,30,839639040,8346394624,21,22,19,1055678464,8126898176
14,49573888,6.5,196083712,22,22,22,837935104,8346394624,25,25,24,1055932416,8126898176
13,49577984,4.4,195768320,24,24,23,838651904,8346394624,25,25,25,1055858688,8126898176
13,49594368,5.2,195928064,29,29,28,839966720,8346394624,20,20,19,1057202176,8126898176
16,49725440,5.6,195887104,22,22,23,839364608,8346394624,23,22,23,1055981568,8126898176
16,50044928,5.9,194957312,27,28,26,838291456,8346394624,27,27,27,1055145984,8126898176
14,50118656,5.1,195018752,26,24,28,839827456,8346394624,19,19,19,1055649792,8126898176
14,50638848,5.2,195125248,25,25,25,838995968,8346394624,24,24,24,1055113216,8126898176
16,51249152,6.4,195096576,26,29,24,839503872,8346394624,27,27,27,1055862784,8126898176
17,51249152,6.1,195051520,30,30,30,840724480,8346394624,19,19,19,1055092736,8126898176
16,51367936,5.8,195145728,24,24,24,841011200,8346394624,22,22,22,1055084544,8126898176
15,51396608,5.7,195104768,26,22,29,841490432,8346394624,28,28,28,1055342592,8126898176
13,51470336,6.9,195239936,26,27,25,840945664,8346394624,20,21,19,1054826496,8126898176
14,51617792,6.7,195203072,23,23,22,841551872,8346394624,24,23,24,1055301632,8126898176
17,51634176,5.4,195031040,25,24,27,841232384,8346394624,26,27,26,1055309824,8126898176
13,51642368,5.5,194977792,27,27,28,841744384,8346394624,19,18,19,1056673792,8126898176
11,51650560,5.9,195076096,23,25,22,841183232,8346394624,23,22,23,1055842304,8126898176
7.3,51781632,4.9,195121152,19,21,17,841101312,8346394624,26,26,26,1055617024,8126898176
1.8,51671040,2.4,195002368,8.8,11,6.6,840957952,8346394624,2.3,2.6,2,1055420416,8126898176
0.018,51671040,0.85,195084288,4.4,4.8,4,840957952,8346394624,2.8,2.8,2.8,1055154176,8126898176
0.012,51671040,0.26,195010560,3.5,4,3,840699904,8346394624,2.3,2.6,2,1054896128,8126898176
0.01,51671040,0.26,195010560,6,7.2,4.8,840937472,8346394624,2.9,3,2.8,1054605312,8126898176
0.011,51671040,0.26,195010560,3.7,3.8,3.6,841220096,8346394624,2,1.8,2.2,1054347264,8126898176
0.0066,51671040,0.28,195010560,7.1,6.6,7.6,830300160,8346394624,2.9,3,2.8,1054605312,8126898176
0.013,51671040,0.8,195260416,3.7,4.4,3,830042112,8346394624,4.2,5.2,3.2,1053429760,8126898176
0.93,51671040,1.2,195047424,4.4,4.8,4,830001152,8346394624,2.8,3,2.6,1054203904,8126898176
6,51679232,1,195174400,6.3,6.8,5.8,830201856,8346394624,3.8,3.6,4,1053462528,8126898176
13,52473856,2.6,195268608,16,14,18,831102976,8346394624,20,20,20,1053417472,8126898176
15,52477952,4.3,195342336,41,40,42,837894144,8346394624,23,23,23,1054298112,8126898176
19,46505984,5.8,195207168,34,34,35,832958464,8346394624,23,23,23,1054834688,8126898176
19,46620672,6.2,195284992,26,23,29,834166784,8346394624,30,30,30,1054724096,8126898176
15,46772224,5.1,195235840,29,30,27,835719168,8346394624,26,26,25,1055522816,8126898176
15,46981120,5.6,195211264,29,27,30,835764224,8346394624,21,22,21,1057832960,8126898176
16,47198208,5.7,195424256,25,26,23,835956736,8346394624,31,30,31,1058807808,8126898176
15,47308800,5.2,195510272,31,32,31,836284416,8346394624,28,28,28,1061552128,8126898176
16,48103424,5.5,195350528,31,33,30,836546560,8346394624,24,23,24,1063579648,8126898176
19,49004544,5.2,195293184,26,22,30,837238784,8346394624,32,33,32,1063698432,8126898176
19,49831936,7.7,195239936,32,31,32,839405568,8346394624,29,29,30,1063477248,8126898176
18,49831936,8.2,195321856,32,32,33,840282112,8346394624,22,22,22,1076146176,8126898176
13,49860608,5.9,195178496,23,22,24,840257536,8346394624,29,29,29,1070043136,8126898176
14,49872896,5.5,195244032,28,30,26,841355264,8346394624,28,28,28,1069068288,8126898176
16,50061312,4.5,195309568,29,30,28,841588736,8346394624,24,24,23,1069936640,8126898176
15,50294784,5.5,195141632,24,20,27,840302592,8346394624,29,29,28,1065771008,8126898176
16,50712576,6,195358720,27,27,28,840220672,8346394624,29,29,29,1064734720,8126898176
14,50765824,5.8,195330048,31,29,33,841547776,8346394624,23,22,23,1065435136,8126898176
15,50782208,5.8,195149824,23,24,23,841617408,8346394624,29,29,29,1064914944,8126898176
16,50794496,5.4,195366912,31,31,31,843075584,8346394624,30,30,30,1065152512,8126898176
17,50810880,6.5,195325952,31,32,31,843063296,8346394624,24,25,23,1065287680,8126898176
17,50843648,5.9,195231744,26,23,28,842309632,8346394624,30,30,31,1065472000,8126898176
16,51048448,6.8,195272704,28,26,30,842346496,8346394624,31,30,31,1065394176,8126898176
17,51052544,7.6,195244032,31,31,31,843943936,8346394624,23,23,22,1066676224,8126898176
16,51060736,6,195002368,25,25,25,843137024,8346394624,27,27,27,1067261952,8126898176
15,51068928,5.8,195031040,27,26,28,844644352,8346394624,30,30,30,1067446272,8126898176
14,51396608,5.4,195297280,29,31,28,846565376,8346394624,23,24,22,1067425792,8126898176
15,51904512,5.4,194985984,24,20,27,846663680,8346394624,25,26,25,1067413504,8126898176
11,52072448,5.6,195047424,26,26,26,845787136,8346394624,30,30,30,1067630592,8126898176
4.2,52219904,4,195080192,20,18,22,846745600,8346394624,19,19,19,1068306432,8126898176
0.71,52219904,1.6,195043328,6.3,7.4,5.2,847667200,8346394624,2.7,3,2.4,1067769856,8126898176
0.0063,52219904,0.47,194953216,5.5,6.2,4.8,847396864,8346394624,2.3,1.8,2.8,1067253760,8126898176
0.016,52219904,0.23,194957312,4.5,4,5,847380480,8346394624,2.8,2.6,3,1067253760,8126898176
0.017,52219904,1.3,195076096,3.7,4.4,3,847122432,8346394624,3.8,5.6,2,1066725376,8126898176
0.012,52219904,1.3,195059712,4.4,4.4,4.4,846606336,8346394624,3.2,3.2,3.2,1066467328,8126898176
0.0066,52219904,0.25,194969600,3.9,3.8,4,846864384,8346394624,2.3,2.4,2.2,1066475520,8126898176
0.0062,52219904,0.26,194969600,4.2,3.8,4.6,846848000,8346394624,2.9,2.6,3.2,1065693184,8126898176
0.016,52219904,0.25,194969600,5.5,4.6,6.4,847085568,8346394624,2.2,1.8,2.6,1065435136,8126898176
0.018,52219904,0.25,194969600,4.2,3.8,4.6,847093760,8346394624,3.2,3,3.4,1064919040,8126898176
0.014,52219904,0.29,194969600,6.6,6.8,6.4,831008768,8346394624,2.4,2.2,2.6,1064660992,8126898176
1.4,39411712,0.26,195059712,4.6,4.4,4.8,821219328,8346394624,3,3,3,1064402944,8126898176
1.4,39247872,0.26,194969600,4.8,5,4.6,818008064,8346394624,2.2,2.4,2,1063886848,8126898176
0.006,39247872,0.26,194969600,4,4,4,818032640,8346394624,2.8,2.8,2.8,1063886848,8126898176
0.0063,39247872,0.25,194969600,5.3,4.2,6.4,818806784,8346394624,2.2,1.8,2.6,1063886848,8126898176
0.02,39247872,0.25,194969600,4.3,4,4.6,818548736,8346394624,3,2.6,3.4,1063628800,8126898176
1.9,40132608,0.28,194830336,3.5,3.8,3.2,818548736,8346394624,2.8,2.6,3,1063620608,8126898176
9.1,43274240,0.83,195088384,9.7,10,9.4,819699712,8346394624,4.4,4.6,4.2,1064108032,8126898176
14,44560384,2.3,195055616,17,18,16,824414208,8346394624,7.4,7.4,7.4,1064333312,8126898176
14,44675072,4,194887680,17,17,17,825012224,8346394624,10,9.6,11,1062354944,8126898176
14,45080576,4.4,195194880,20,20,19,827011072,8346394624,8.4,8.4,8.4,1062846464,8126898176
15,43442176,3.8,194985984,18,18,17,825233408,8346394624,8.7,8.8,8.6,1062416384,8126898176
14,43634688,3.7,195039232,16,16,16,825610240,8346394624,9.8,10,9.4,1062887424,8126898176
11,43687936,3.5,194744320,15,15,16,824909824,8346394624,8.5,8.2,8.8,1062219776,8126898176
11,43880448,3.5,194924544,16,15,16,824991744,8346394624,7.8,7.8,7.8,1062113280,8126898176
11,44384256,3.7,194797568,14,13,14,825331712,8346394624,9.5,10,9,1061986304,8126898176
11,44347392,3.9,194859008,18,18,17,826404864,8346394624,8.6,8.4,8.8,1062150144,8126898176
10,44593152,4,195055616,17,16,17,827232256,8346394624,8.9,9.2,8.6,1062322176,8126898176
9.4,45068288,3.5,194973696,14,14,14,826933248,8346394624,11,9.6,12,1063477248,8126898176
10,45993984,4.5,195092480,14,14,15,827236352,8346394624,9.8,9.6,10,1062612992,8126898176
12,46452736,5.1,194875392,16,17,15,826810368,8346394624,7.6,7.6,7.6,1062559744,8126898176
9.6,46886912,3.9,194887680,13,13,12,827899904,8346394624,9.5,9.6,9.4,1062944768,8126898176
13,47943680,3.9,194965504,19,19,19,828715008,8346394624,9,8.8,9.2,1062588416,8126898176
14,48578560,4.6,195186688,16,16,17,830025728,8346394624,9.1,8.8,9.4,1062834176,8126898176
13,48635904,4.4,194985984,16,16,16,831102976,8346394624,8.6,8.4,8.8,1062498304,8126898176
11,48635904,4.3,194809856,14,14,14,829788160,8346394624,9.4,9.2,9.6,1062645760,8126898176
8.4,48635904,4.1,194981888,14,14,14,831418368,8346394624,8.1,7.8,8.4,1061261312,8126898176
8,48635904,2.9,195035136,12,11,12,831778816,8346394624,8.7,8.6,8.8,1061208064,8126898176
8.7,48635904,3,195092480,15,14,16,832360448,8346394624,8.5,8.6,8.4,1060904960,8126898176
10,48640000,3.7,194777088,14,13,15,833339392,8346394624,8,8.2,7.8,1061007360,8126898176
8.4,48640000,3.4,194949120,15,15,14,832704512,8346394624,9.9,8.8,11,1061195776,8126898176
8.1,48640000,4.1,195145728,13,13,13,832557056,8346394624,9.3,9,9.6,1060917248,8126898176
10,48689152,4.4,194990080,14,14,15,832659456,8346394624,7.6,7.4,7.8,1060749312,8126898176
10,48701440,4,195072000,14,13,15,830541824,8346394624,10,11,9.6,1058656256,8126898176
9.7,48918528,4.2,195141632,16,14,17,829329408,8346394624,9.1,8.6,9.6,1057701888,8126898176
8.9,48996352,3.5,195055616,13,11,14,829923328,8346394624,8,8,8,1057345536,8126898176
5.5,49127424,3,195096576,10,11,10,830078976,8346394624,7.3,6.8,7.8,1057312768,8126898176
1.3,49000448,2.2,194854912,6.1,6.4,5.8,829808640,8346394624,3.8,3.6,4,1057296384,8126898176
0.011,49000448,0.69,194854912,4.6,4.4,4.8,829825024,8346394624,2.3,2.2,2.4,1057296384,8126898176
0.0045,49000448,0.23,194957312,3.4,4,2.8,829825024,8346394624,2.7,3,2.4,1057554432,8126898176
0.014,49000448,0.22,194854912,6.7,6.8,6.6,830074880,8346394624,2.2,2.6,1.8,1057296384,8126898176
0.015,49000448,0.22,194854912,3.8,3.6,4,830332928,8346394624,2.7,2.4,3,1057038336,8126898176
0.0065,49000448,0.22,194854912,4.5,4,5,830083072,8346394624,3.9,5.4,2.4,1057259520,8126898176
0.0063,49000448,1.1,194969600,4,4.2,3.8,830083072,8346394624,2.7,2.2,3.2,1057255424,8126898176
0.68,48726016,1.1,194908160,3.9,4,3.8,829825024,8346394624,2.5,2.6,2.4,1056997376,8126898176
3.7,50327552,0.45,195137536,5.3,5.2,5.4,829276160,8346394624,3.9,3.4,4.4,1058529280,8126898176
8.3,51048448,1.8,195096576,12,11,13,832724992,8346394624,7.9,8,7.8,1057140736,8126898176
10,51048448,3.6,195166208,15,17,14,835194880,8346394624,13,13,13,1057595392,8126898176
11,51154944,4.2,195215360,18,18,18,836550656,8346394624,10,10,10,1057427456,8126898176
13,42569728,4,195153920,15,14,16,835244032,8346394624,13,12,13,1057038336,8126898176
10,42569728,4.4,195092480,17,17,18,826466304,8346394624,13,13,14,1057419264,8126898176
9.4,42516480,4.3,195031040,17,17,17,823017472,8346394624,12,12,11,1057570816,8126898176
10,42545152,3.6,195211264,17,18,16,823382016,8346394624,12,12,12,1057120256,8126898176
10,42967040,3.7,195141632,16,16,16,823767040,8346394624,15,14,15,1057763328,8126898176
11,43720704,3.9,195198976,16,16,17,824152064,8346394624,12,13,11,1058193408,8126898176
10,44249088,5.4,195158016,15,15,16,824885248,8346394624,13,14,13,1058586624,8126898176
9.2,44826624,5.4,194957312,16,16,16,826261504,8346394624,14,14,15,1060007936,8126898176
9.6,45309952,4.2,195166208,17,16,18,827478016,8346394624,11,11,12,1059078144,8126898176
10,46047232,4.1,195219456,17,19,16,828592128,8346394624,13,12,13,1059790848,8126898176
9.9,46620672,3.7,195272704,15,14,16,828903424,8346394624,14,14,14,1059053568,8126898176
11,47575040,4.3,195088384,17,18,16,830046208,8346394624,11,10,11,1059180544,8126898176
14,48111616,5,195297280,18,18,18,830291968,8346394624,13,13,13,1059061760,8126898176
12,48787456,5,195252224,19,18,20,831086592,8346394624,15,14,15,1058865152,8126898176
10,48877568,4.3,195190784,18,18,17,831414272,8346394624,11,11,11,1059520512,8126898176
10,48750592,4.2,195256320,17,16,18,832004096,8346394624,12,12,12,1060159488,8126898176
8,48750592,3.7,195170304,13,12,14,831815680,8346394624,14,14,15,1059008512,8126898176
8.2,48754688,3.3,195227648,16,16,15,831909888,8346394624,12,11,13,1059008512,8126898176
