Acme Web CPU Usage,Acme Web Memory Usage,Acme Web Memory Usage,MongoDB CPU Usage,MongoDB Memory Usage,MongoDB Memory Usage,Avg Host CPU Usage,Host CPU 0 Usage,Host CPU 1 Usage,Host Mem Usage,Host Mem Usage,Host Mem Usage,Host Mem Total,Host Mem Total,Host Mem Total
0.04,47734784,47734784,0.24,118157312,118157312,2.8,2.8,2.8,827760640,827760640,827760640,8126898176,8126898176,8126898176
0.0059,47734784,47734784,0.22,118157312,118157312,3.9,4,3.8,828276736,828276736,828276736,8126898176,8126898176,8126898176
0.0073,47734784,47734784,0.41,118411264,118411264,4.1,5,3.2,827502592,827502592,827502592,8126898176,8126898176,8126898176
0.0078,47734784,47734784,0.42,118259712,118259712,3.9,3.6,4.2,828874752,828874752,828874752,8126898176,8126898176,8126898176
0.0064,47734784,47734784,0.22,118276096,118276096,2.9,3.2,2.6,827502592,827502592,827502592,8126898176,8126898176,8126898176
1.1,47734784,47734784,0.83,118394880,118394880,9.1,8.2,10,827494400,827494400,827494400,8126898176,8126898176,8126898176
3.5,48742400,48742400,1.9,118468608,118468608,15,16,13,827494400,827494400,827494400,8126898176,8126898176,8126898176
4.7,49238016,49238016,2.3,118509568,118509568,14,15,14,827752448,827752448,827752448,8126898176,8126898176,8126898176
5.5,47349760,47349760,2.3,118435840,118435840,15,16,15,827514880,827514880,827514880,8126898176,8126898176,8126898176
5.8,47362048,47362048,2.4,118472704,118472704,16,18,14,827752448,827752448,827752448,8126898176,8126898176,8126898176
5.6,47362048,47362048,2.9,118448128,118448128,15,15,15,827752448,827752448,827752448,8126898176,8126898176,8126898176
5.5,47497216,47497216,2.9,118505472,118505472,15,17,13,827736064,827736064,827736064,8126898176,8126898176,8126898176
4.9,42201088,42201088,2.4,118730752,118730752,14,15,14,827736064,827736064,827736064,8126898176,8126898176,8126898176
4.5,42680320,42680320,2.4,118640640,118640640,15,16,14,827719680,827719680,827719680,8126898176,8126898176,8126898176
4.4,42708992,42708992,2.9,119078912,119078912,14,16,12,827457536,827457536,827457536,8126898176,8126898176,8126898176
5.1,42741760,42741760,2.6,119119872,119119872,14,14,13,827457536,827457536,827457536,8126898176,8126898176,8126898176
4.9,42762240,42762240,2.4,118980608,118980608,13,13,13,827457536,827457536,827457536,8126898176,8126898176,8126898176
4.4,42778624,42778624,2.4,119013376,119013376,14,16,12,827449344,827449344,827449344,8126898176,8126898176,8126898176
5.1,42782720,42782720,2.5,119058432,119058432,14,15,14,827707392,827707392,827707392,8126898176,8126898176,8126898176
4.7,42803200,42803200,2.5,119095296,119095296,15,17,13,827449344,827449344,827449344,8126898176,8126898176,8126898176
3.9,42803200,42803200,2.6,119345152,119345152,13,14,13,827707392,827707392,827707392,8126898176,8126898176,8126898176
4.4,43151360,43151360,2.8,119267328,119267328,14,14,14,827449344,827449344,827449344,8126898176,8126898176,8126898176
4.6,43401216,43401216,2.4,119230464,119230464,13,13,14,828821504,828821504,828821504,8126898176,8126898176,8126898176
4.5,44077056,44077056,2.2,119394304,119394304,14,15,12,827428864,827428864,827428864,8126898176,8126898176,8126898176
4.3,44269568,44269568,2,119173120,119173120,11,11,12,827682816,827682816,827682816,8126898176,8126898176,8126898176
2.3,44290048,44290048,1.7,119275520,119275520,6.5,6.8,6.2,827682816,827682816,827682816,8126898176,8126898176,8126898176
0.49,44290048,44290048,0.81,119324672,119324672,3.5,3,4,827682816,827682816,827682816,8126898176,8126898176,8126898176
0.0064,44290048,44290048,0.4,119246848,119246848,3.4,3.4,3.4,827424768,827424768,827424768,8126898176,8126898176,8126898176
0.0062,44290048,44290048,0.37,119263232,119263232,2.8,3,2.6,827682816,827682816,827682816,8126898176,8126898176,8126898176
0.0071,44290048,44290048,0.19,119263232,119263232,3.6,3.6,3.6,827424768,827424768,827424768,8126898176,8126898176,8126898176
0.007,44290048,44290048,0.2,119263232,119263232,3,3.2,2.8,827445248,827445248,827445248,8126898176,8126898176,8126898176
0.21,44433408,44433408,0.37,119382016,119382016,4.7,4.6,4.8,827682816,827682816,827682816,8126898176,8126898176,8126898176
1.1,44773376,44773376,0.7,119410688,119410688,7.8,8.8,6.8,827535360,827535360,827535360,8126898176,8126898176,8126898176
2.3,46112768,46112768,1.2,119308288,119308288,10,9,11,827424768,827424768,827424768,8126898176,8126898176,8126898176
2.7,46321664,46321664,1.6,119341056,119341056,7.7,8,7.4,827424768,827424768,827424768,8126898176,8126898176,8126898176
2.3,46551040,46551040,1.5,119361536,119361536,8.6,6.6,11,827404288,827404288,827404288,8126898176,8126898176,8126898176
2.4,46780416,46780416,1.3,119373824,119373824,8.8,9.4,8.2,827662336,827662336,827662336,8126898176,8126898176,8126898176
2.5,47001600,47001600,1.5,119140352,119140352,9.3,11,7.4,827920384,827920384,827920384,8126898176,8126898176,8126898176
1.9,47013888,47013888,1.8,119508992,119508992,8.5,9.6,7.4,827662336,827662336,827662336,8126898176,8126898176,8126898176
1.9,47349760,47349760,1.5,119533568,119533568,9.3,9.8,8.8,827404288,827404288,827404288,8126898176,8126898176,8126898176
3.1,47304704,47304704,1.3,119304192,119304192,9.8,10,9.4,827662336,827662336,827662336,8126898176,8126898176,8126898176
3.3,47308800,47308800,1.6,119459840,119459840,9.6,9.6,9.6,828772352,828772352,828772352,8126898176,8126898176,8126898176
2.8,47316992,47316992,1.5,119476224,119476224,9.6,12,7.4,827658240,827658240,827658240,8126898176,8126898176,8126898176
3,47329280,47329280,1.7,119513088,119513088,11,10,11,827658240,827658240,827658240,8126898176,8126898176,8126898176
3,47349760,47349760,1.8,119443456,119443456,9.2,9.2,9.2,827400192,827400192,827400192,8126898176,8126898176,8126898176
2.8,47366144,47366144,1.6,119701504,119701504,9.7,10,9.2,827400192,827400192,827400192,8126898176,8126898176,8126898176
2.6,47419392,47419392,1.4,119615488,119615488,8.2,7.2,9.2,827658240,827658240,827658240,8126898176,8126898176,8126898176
2.6,47808512,47808512,1.2,119508992,119508992,9.1,8.8,9.4,827387904,827387904,827387904,8126898176,8126898176,8126898176
2.3,47579136,47579136,1.4,119562240,119562240,9.3,8.6,10,827387904,827387904,827387904,8126898176,8126898176,8126898176
2.3,47595520,47595520,1.5,119320576,119320576,9.4,8.4,10,827645952,827645952,827645952,8126898176,8126898176,8126898176
2.2,47595520,47595520,1.6,119332864,119332864,8.2,9.2,7.2,829018112,829018112,829018112,8126898176,8126898176,8126898176
1.6,47726592,47726592,1.3,119341056,119341056,5.7,6.4,5,827645952,827645952,827645952,8126898176,8126898176,8126898176
0.58,47599616,47599616,0.45,119341056,119341056,2.8,3.2,2.4,828162048,828162048,828162048,8126898176,8126898176,8126898176
0.0076,47599616,47599616,0.22,119341056,119341056,3.5,3.6,3.4,827895808,827895808,827895808,8126898176,8126898176,8126898176
0.007,47599616,47599616,0.23,119345152,119345152,3.1,3.6,2.6,827637760,827637760,827637760,8126898176,8126898176,8126898176
0.0081,47599616,47599616,0.2,119345152,119345152,3.6,3.2,4,827621376,827621376,827621376,8126898176,8126898176,8126898176
0.0071,47599616,47599616,0.2,119345152,119345152,3,2.6,3.4,827588608,827588608,827588608,8126898176,8126898176,8126898176
0.15,47599616,47599616,0.21,119345152,119345152,4.1,4.4,3.8,827330560,827330560,827330560,8126898176,8126898176,8126898176
1.4,47767552,47767552,0.92,119504896,119504896,9.3,9.8,8.8,827330560,827330560,827330560,8126898176,8126898176,8126898176
3.5,48173056,48173056,1.9,119418880,119418880,14,15,14,827904000,827904000,827904000,8126898176,8126898176,8126898176
4.6,48877568,48877568,2.2,119459840,119459840,14,16,13,827559936,827559936,827559936,8126898176,8126898176,8126898176
5.4,47067136,47067136,2.6,119525376,119525376,15,14,16,827301888,827301888,827301888,8126898176,8126898176,8126898176
6.3,47071232,47071232,3,119558144,119558144,15,15,16,827559936,827559936,827559936,8126898176,8126898176,8126898176
5.9,47071232,47071232,2.7,119734272,119734272,16,17,16,827559936,827559936,827559936,8126898176,8126898176,8126898176
5.9,43036672,43036672,2.7,119734272,119734272,15,15,14,827301888,827301888,827301888,8126898176,8126898176,8126898176
5.2,43507712,43507712,2.6,119517184,119517184,15,16,14,827559936,827559936,827559936,8126898176,8126898176,8126898176
5,43532288,43532288,2.4,119762944,119762944,14,15,13,827559936,827559936,827559936,8126898176,8126898176,8126898176
5.1,43532288,43532288,2.4,119672832,119672832,14,13,15,827301888,827301888,827301888,8126898176,8126898176,8126898176
4.1,43651072,43651072,2.5,119808000,119808000,13,12,14,827559936,827559936,827559936,8126898176,8126898176,8126898176
4.2,43700224,43700224,2.4,119848960,119848960,14,15,13,827817984,827817984,827817984,8126898176,8126898176,8126898176
4.7,44072960,44072960,2.1,119984128,119984128,14,16,12,827559936,827559936,827559936,8126898176,8126898176,8126898176
5,44298240,44298240,2.5,120041472,120041472,14,17,12,828317696,828317696,828317696,8126898176,8126898176,8126898176
5.1,44306432,44306432,2.7,119865344,119865344,14,13,14,827801600,827801600,827801600,8126898176,8126898176,8126898176
4.7,44400640,44400640,2.6,120008704,120008704,14,13,16,827527168,827527168,827527168,8126898176,8126898176,8126898176
4.1,44593152,44593152,2.2,120033280,120033280,14,14,15,827269120,827269120,827269120,8126898176,8126898176,8126898176
4.4,44851200,44851200,2.6,120078336,120078336,14,14,14,827527168,827527168,827527168,8126898176,8126898176,8126898176
4,44855296,44855296,3,120201216,120201216,12,12,12,827527168,827527168,827527168,8126898176,8126898176,8126898176
3.2,44920832,44920832,1.9,120225792,120225792,11,12,10,827518976,827518976,827518976,8126898176,8126898176,8126898176
2,44920832,44920832,1.1,120311808,120311808,4.8,4.8,4.8,828891136,828891136,828891136,8126898176,8126898176,8126898176
0.51,44920832,44920832,0.55,120184832,120184832,3.7,3.4,4,827518976,827518976,827518976,8126898176,8126898176,8126898176
0.0066,44920832,44920832,0.25,120049664,120049664,3,3,3,827518976,827518976,827518976,8126898176,8126898176,8126898176
0.007,44920832,44920832,0.27,120135680,120135680,3.4,3.2,3.6,828035072,828035072,828035072,8126898176,8126898176,8126898176
0.0063,44920832,44920832,0.2,120049664,120049664,2.9,2.4,3.4,827518976,827518976,827518976,8126898176,8126898176,8126898176
0.0059,44920832,44920832,0.18,120049664,120049664,3.6,3.4,3.8,827744256,827744256,827744256,8126898176,8126898176,8126898176
0.35,44920832,44920832,0.37,120053760,120053760,4.7,4.4,5,827772928,827772928,827772928,8126898176,8126898176,8126898176
1.4,45436928,45436928,1.1,120279040,120279040,10,9.4,11,827772928,827772928,827772928,8126898176,8126898176,8126898176
2.7,46178304,46178304,1.7,120250368,120250368,9.2,10,8,827772928,827772928,827772928,8126898176,8126898176,8126898176
2.8,46522368,46522368,1.5,120270848,120270848,8.6,10,7.2,829145088,829145088,829145088,8126898176,8126898176,8126898176
2.2,46616576,46616576,1.4,120311808,120311808,8.2,9.6,6.8,827514880,827514880,827514880,8126898176,8126898176,8126898176
2.5,46989312,46989312,1.4,120332288,120332288,9.4,11,8.2,827764736,827764736,827764736,8126898176,8126898176,8126898176
2.3,47165440,47165440,1.4,120373248,120373248,8.6,7.6,9.6,827764736,827764736,827764736,8126898176,8126898176,8126898176
2,47321088,47321088,1.5,120393728,120393728,9.8,10,9.2,827731968,827731968,827731968,8126898176,8126898176,8126898176
2.3,47411200,47411200,1.4,120545280,120545280,9.5,10,9,827731968,827731968,827731968,8126898176,8126898176,8126898176
3.1,47411200,47411200,1.6,120582144,120582144,10,12,9.2,827731968,827731968,827731968,8126898176,8126898176,8126898176
3.3,47411200,47411200,1.6,120496128,120496128,9,8.6,9.4,827731968,827731968,827731968,8126898176,8126898176,8126898176
2.7,47411200,47411200,1.5,120524800,120524800,9.7,8.4,11,827973632,827973632,827973632,8126898176,8126898176,8126898176
2.4,47411200,47411200,1.5,120549376,120549376,8.6,9.2,8,827973632,827973632,827973632,8126898176,8126898176,8126898176
2.8,47411200,47411200,1.4,120573952,120573952,10,9,11,829087744,829087744,829087744,8126898176,8126898176,8126898176
2.6,47415296,47415296,1.9,120750080,120750080,9.6,9.4,9.8,827715584,827715584,827715584,8126898176,8126898176,8126898176
2.2,47415296,47415296,1.9,120619008,120619008,9.1,9.2,9,827715584,827715584,827715584,8126898176,8126898176,8126898176
2.2,47415296,47415296,1.4,120532992,120532992,9.1,9.4,8.8,827715584,827715584,827715584,8126898176,8126898176,8126898176
2.8,47415296,47415296,1.3,120553472,120553472,9.7,11,8.8,827707392,827707392,827707392,8126898176,8126898176,8126898176
2.6,47423488,47423488,1.5,120610816,120610816,8.6,10,7,827965440,827965440,827965440,8126898176,8126898176,8126898176
2,47443968,47443968,1.3,120745984,120745984,8.3,7.8,8.8,827707392,827707392,827707392,8126898176,8126898176,8126898176
1.3,47443968,47443968,0.76,120659968,120659968,4.5,4,5,828481536,828481536,828481536,8126898176,8126898176,8126898176
0.19,47443968,47443968,0.38,120659968,120659968,3.9,3.8,4,827965440,827965440,827965440,8126898176,8126898176,8126898176
0.0063,47443968,47443968,0.2,120524800,120524800,2.7,3,2.4,828305408,828305408,828305408,8126898176,8126898176,8126898176
0.0062,47443968,47443968,0.22,120524800,120524800,3.8,3.6,4,827420672,827420672,827420672,8126898176,8126898176,8126898176
0.0067,47443968,47443968,0.21,120524800,120524800,2.7,2.4,3,827936768,827936768,827936768,8126898176,8126898176,8126898176
0.0034,47443968,47443968,0.21,120524800,120524800,3.6,3.8,3.4,827936768,827936768,827936768,8126898176,8126898176,8126898176
0.11,47443968,47443968,0.67,120659968,120659968,4.9,5.4,4.4,827678720,827678720,827678720,8126898176,8126898176,8126898176
1.5,47935488,47935488,1.4,120565760,120565760,11,11,12,827678720,827678720,827678720,8126898176,8126898176,8126898176
3.7,48709632,48709632,1.9,120733696,120733696,13,15,11,828485632,828485632,828485632,8126898176,8126898176,8126898176
4.8,48869376,48869376,2.2,120664064,120664064,14,14,13,827969536,827969536,827969536,8126898176,8126898176,8126898176
4.8,48869376,48869376,2.6,120729600,120729600,13,13,13,827707392,827707392,827707392,8126898176,8126898176,8126898176
4.6,48869376,48869376,2.8,120766464,120766464,16,16,16,829046784,829046784,829046784,8126898176,8126898176,8126898176
4.7,48869376,48869376,2.4,120750080,120750080,14,14,14,828997632,828997632,828997632,8126898176,8126898176,8126898176
5.4,41484288,41484288,2.5,120684544,120684544,15,17,14,827965440,827965440,827965440,8126898176,8126898176,8126898176
5,41975808,41975808,2.6,120922112,120922112,13,14,12,827965440,827965440,827965440,8126898176,8126898176,8126898176
4.7,41975808,41975808,2.3,120934400,120934400,13,14,13,827695104,827695104,827695104,8126898176,8126898176,8126898176
4.3,41975808,41975808,2.4,120934400,120934400,13,14,11,827686912,827686912,827686912,8126898176,8126898176,8126898176
4.2,41975808,41975808,2.2,121102336,121102336,14,14,13,827936768,827936768,827936768,8126898176,8126898176,8126898176
4.6,42053632,42053632,2.5,121266176,121266176,14,13,15,827678720,827678720,827678720,8126898176,8126898176,8126898176
4.4,42057728,42057728,2.8,121040896,121040896,14,16,12,827936768,827936768,827936768,8126898176,8126898176,8126898176
4.3,42356736,42356736,2.5,121147392,121147392,13,11,15,827678720,827678720,827678720,8126898176,8126898176,8126898176
4.2,42561536,42561536,2.4,121069568,121069568,14,14,14,828710912,828710912,828710912,8126898176,8126898176,8126898176
4.2,43139072,43139072,2.6,121061376,121061376,13,15,12,827678720,827678720,827678720,8126898176,8126898176,8126898176
4.9,43532288,43532288,2.5,121233408,121233408,15,16,14,827928576,827928576,827928576,8126898176,8126898176,8126898176
5,44068864,44068864,2.5,121249792,121249792,13,14,12,828702720,828702720,828702720,8126898176,8126898176,8126898176
3.8,44257280,44257280,2.2,121286656,121286656,13,13,14,827928576,827928576,827928576,8126898176,8126898176,8126898176
3.1,44662784,44662784,1.9,121389056,121389056,9.1,8.2,10,827928576,827928576,827928576,8126898176,8126898176,8126898176
1.6,44544000,44544000,1.1,121520128,121520128,4.2,4.4,4,827641856,827641856,827641856,8126898176,8126898176,8126898176
0.2,44544000,44544000,0.27,121262080,121262080,2.8,3,2.6,827641856,827641856,827641856,8126898176,8126898176,8126898176
0.0075,44544000,44544000,0.2,121262080,121262080,3.7,3.4,4,827883520,827883520,827883520,8126898176,8126898176,8126898176
0.0087,44544000,44544000,0.53,121397248,121397248,2.8,2.4,3.2,828223488,828223488,828223488,8126898176,8126898176,8126898176
0.0071,44544000,44544000,0.51,121278464,121278464,4.3,5.2,3.4,828657664,828657664,828657664,8126898176,8126898176,8126898176
0.007,44544000,44544000,0.21,121278464,121278464,2.7,2.4,3,827883520,827883520,827883520,8126898176,8126898176,8126898176
0.38,44703744,44703744,0.46,121417728,121417728,5.7,5.2,6.2,827613184,827613184,827613184,8126898176,8126898176,8126898176
1.7,45666304,45666304,1.2,121446400,121446400,9.6,10,8.8,827613184,827613184,827613184,8126898176,8126898176,8126898176
3.1,45301760,45301760,1.5,121466880,121466880,11,12,9.4,827871232,827871232,827871232,8126898176,8126898176,8126898176
3.7,45457408,45457408,1.5,121384960,121384960,9.5,9.6,9.4,827871232,827871232,827871232,8126898176,8126898176,8126898176
3.6,45506560,45506560,1.4,121536512,121536512,11,12,10,827613184,827613184,827613184,8126898176,8126898176,8126898176
3.5,45404160,45404160,1.5,121434112,121434112,9.4,8.8,10,827613184,827613184,827613184,8126898176,8126898176,8126898176
3.2,45555712,45555712,1.6,121540608,121540608,9.7,9.2,10,827600896,827600896,827600896,8126898176,8126898176,8126898176
2.8,45592576,45592576,1.1,121548800,121548800,8.7,7.8,9.6,829485056,829485056,829485056,8126898176,8126898176,8126898176
2.9,44486656,44486656,1.3,121638912,121638912,11,11,10,827854848,827854848,827854848,8126898176,8126898176,8126898176
3.6,42070016,42070016,1.7,121401344,121401344,11,10,12,827854848,827854848,827854848,8126898176,8126898176,8126898176
3.9,42299392,42299392,2,121548800,121548800,11,13,9.8,828628992,828628992,828628992,8126898176,8126898176,8126898176
3.1,42360832,42360832,1.8,121659392,121659392,9.7,10,9,828112896,828112896,828112896,8126898176,8126898176,8126898176
3.1,42504192,42504192,1.5,121548800,121548800,10,11,9.8,828882944,828882944,828882944,8126898176,8126898176,8126898176
3.3,42528768,42528768,1.7,121876480,121876480,9.6,9.4,9.8,828108800,828108800,828108800,8126898176,8126898176,8126898176
3,42528768,42528768,1.5,121769984,121769984,9.8,10,9.4,828108800,828108800,828108800,8126898176,8126898176,8126898176
2.6,42692608,42692608,1.3,121786368,121786368,8.8,10,7.4,827850752,827850752,827850752,8126898176,8126898176,8126898176
2.7,43016192,43016192,1.4,121819136,121819136,9.5,9.6,9.4,828174336,828174336,828174336,8126898176,8126898176,8126898176
3,43118592,43118592,1.5,121794560,121794560,8.8,8.8,8.8,827850752,827850752,827850752,8126898176,8126898176,8126898176
2.4,43061248,43061248,1.4,121815040,121815040,8.8,9.8,7.8,827568128,827568128,827568128,8126898176,8126898176,8126898176
2,43257856,43257856,1.2,121909248,121909248,6.6,6.8,6.4,827568128,827568128,827568128,8126898176,8126898176,8126898176
1.1,43130880,43130880,0.75,121913344,121913344,4.7,4.6,4.8,827826176,827826176,827826176,8126898176,8126898176,8126898176
0.12,43130880,43130880,0.3,121921536,121921536,2.9,2.7,3.1,827568128,827568128,827568128,8126898176,8126898176,8126898176
0.0071,43130880,43130880,0.46,122003456,122003456,4.1,3.5,4.7,827826176,827826176,827826176,8126898176,8126898176,8126898176
0.48,37142528,37142528,0.47,121868288,121868288,3.8,3.4,4.2,827568128,827568128,827568128,8126898176,8126898176,8126898176
0.49,36929536,36929536,0.2,121868288,121868288,3.4,2.8,4,827817984,827817984,827817984,8126898176,8126898176,8126898176
0.011,36929536,36929536,0.2,121868288,121868288,2.9,2.8,3,827817984,827817984,827817984,8126898176,8126898176,8126898176
0.56,37486592,37486592,0.45,122007552,122007552,7,6.2,7.8,828076032,828076032,828076032,8126898176,8126898176,8126898176
3.1,39403520,39403520,1.4,121946112,121946112,13,14,13,827817984,827817984,827817984,8126898176,8126898176,8126898176
5.7,40857600,40857600,2,121982976,121982976,15,16,15,827817984,827817984,827817984,8126898176,8126898176,8126898176
7.4,41852928,41852928,2.2,122212352,122212352,16,16,16,827817984,827817984,827817984,8126898176,8126898176,8126898176
6.8,42049536,42049536,2.3,122253312,122253312,16,17,14,828571648,828571648,828571648,8126898176,8126898176,8126898176
5.2,41926656,41926656,2.4,122437632,122437632,16,15,17,827797504,827797504,827797504,8126898176,8126898176,8126898176
5.8,41943040,41943040,2.6,122220544,122220544,16,16,17,827797504,827797504,827797504,8126898176,8126898176,8126898176
6.5,41299968,41299968,2.6,122253312,122253312,15,14,16,828055552,828055552,828055552,8126898176,8126898176,8126898176
5.6,41979904,41979904,2.9,122433536,122433536,16,16,16,828055552,828055552,828055552,8126898176,8126898176,8126898176
4.5,41943040,41943040,2.7,122646528,122646528,13,14,13,829169664,829169664,829169664,8126898176,8126898176,8126898176
4.9,41943040,41943040,2.4,122712064,122712064,13,14,12,827781120,827781120,827781120,8126898176,8126898176,8126898176
4.6,41963520,41963520,2.3,122920960,122920960,14,15,13,828039168,828039168,828039168,8126898176,8126898176,8126898176
4.6,42119168,42119168,2.6,122945536,122945536,14,14,13,827748352,827748352,827748352,8126898176,8126898176,8126898176
5.5,42242048,42242048,2.3,123027456,123027456,14,15,14,827748352,827748352,827748352,8126898176,8126898176,8126898176
4.6,42594304,42594304,2.5,123195392,123195392,14,16,13,827748352,827748352,827748352,8126898176,8126898176,8126898176
4.2,42852352,42852352,2.9,123162624,123162624,14,15,12,828780544,828780544,828780544,8126898176,8126898176,8126898176
5.4,43315200,43315200,2.2,123203584,123203584,15,15,14,827715584,827715584,827715584,8126898176,8126898176,8126898176
4.9,43544576,43544576,2.3,123207680,123207680,13,13,14,827969536,827969536,827969536,8126898176,8126898176,8126898176
3.8,43896832,43896832,2.2,123113472,123113472,13,14,13,829075456,829075456,829075456,8126898176,8126898176,8126898176
3.9,44154880,44154880,2.3,123363328,123363328,12,13,11,827441152,827441152,827441152,8126898176,8126898176,8126898176
3.2,44199936,44199936,2.3,123580416,123580416,9.1,8.2,10,828473344,828473344,828473344,8126898176,8126898176,8126898176
1,44089344,44089344,1.1,123609088,123609088,3.1,3.6,2.6,827699200,827699200,827699200,8126898176,8126898176,8126898176
0.066,44089344,44089344,0.2,123609088,123609088,3.6,3.6,3.6,827699200,827699200,827699200,8126898176,8126898176,8126898176
0.006,44089344,44089344,0.21,123609088,123609088,2.9,3.2,2.6,827699200,827699200,827699200,8126898176,8126898176,8126898176
0.0068,44089344,44089344,0.22,123609088,123609088,3.7,3.8,3.6,827699200,827699200,827699200,8126898176,8126898176,8126898176
0.0076,44089344,44089344,0.23,123613184,123613184,3.3,3.4,3.2,827691008,827691008,827691008,8126898176,8126898176,8126898176
0.0069,44089344,44089344,0.21,123613184,123613184,3.6,4,3.2,827432960,827432960,827432960,8126898176,8126898176,8126898176
0.89,44736512,44736512,0.65,123629568,123629568,6.5,7.4,5.6,829952000,829952000,829952000,8126898176,8126898176,8126898176
2,45617152,45617152,1.3,123654144,123654144,9.8,9.8,9.8,829599744,829599744,829599744,8126898176,8126898176,8126898176
2.2,45977600,45977600,1.4,123674624,123674624,7.9,8,7.8,827711488,827711488,827711488,8126898176,8126898176,8126898176
2.2,46288896,46288896,1.3,123695104,123695104,8.8,8.8,8.8,828469248,828469248,828469248,8126898176,8126898176,8126898176
2.2,46387200,46387200,1.4,123641856,123641856,9.1,9.4,8.8,827695104,827695104,827695104,8126898176,8126898176,8126898176
2.4,46522368,46522368,1.8,123662336,123662336,10,12,8,827437056,827437056,827437056,8126898176,8126898176,8126898176
2.7,46874624,46874624,1.6,123740160,123740160,8,8.4,7.6,827953152,827953152,827953152,8126898176,8126898176,8126898176
2.1,47026176,47026176,1.3,123625472,123625472,8.7,9,8.4,827949056,827949056,827949056,8126898176,8126898176,8126898176
2.6,46764032,46764032,1.7,123793408,123793408,11,12,9.4,827949056,827949056,827949056,8126898176,8126898176,8126898176
3.9,46796800,46796800,1.7,123686912,123686912,12,12,11,828547072,828547072,828547072,8126898176,8126898176,8126898176
3.4,46796800,46796800,1.7,123772928,123772928,9.4,9.8,9,827691008,827691008,827691008,8126898176,8126898176,8126898176
2.6,46800896,46800896,1.7,123797504,123797504,10,10,10,827949056,827949056,827949056,8126898176,8126898176,8126898176
2.6,46817280,46817280,1.6,123887616,123887616,9.1,10,8.2,827691008,827691008,827691008,8126898176,8126898176,8126898176
2.8,46829568,46829568,1.6,123785216,123785216,9.7,10,9.2,827924480,827924480,827924480,8126898176,8126898176,8126898176
2.5,46829568,46829568,1.5,123895808,123895808,8.3,9,7.6,827662336,827662336,827662336,8126898176,8126898176,8126898176
2.6,46850048,46850048,1.3,123863040,123863040,9.3,9.8,8.8,827920384,827920384,827920384,8126898176,8126898176,8126898176
2.8,46854144,46854144,1.4,123961344,123961344,8.7,10,7.4,827662336,827662336,827662336,8126898176,8126898176,8126898176
2.5,46997504,46997504,1.8,124022784,124022784,9.7,11,8.6,827629568,827629568,827629568,8126898176,8126898176,8126898176
2.1,46870528,46870528,1.5,124207104,124207104,7.6,7.2,8,827887616,827887616,827887616,8126898176,8126898176,8126898176
1.5,46886912,46886912,1.1,124219392,124219392,6.4,6.2,6.6,827879424,827879424,827879424,8126898176,8126898176,8126898176
0.8,46886912,46886912,0.7,124100608,124100608,3.2,3,3.4,827879424,827879424,827879424,8126898176,8126898176,8126898176
0.14,46886912,46886912,0.25,124100608,124100608,3.5,3.2,3.8,827621376,827621376,827621376,8126898176,8126898176,8126898176
0.0071,46886912,46886912,0.23,124100608,124100608,3,2.6,3.4,827621376,827621376,827621376,8126898176,8126898176,8126898176
0.0066,46886912,46886912,0.22,124100608,124100608,3.7,3.8,3.6,827879424,827879424,827879424,8126898176,8126898176,8126898176
0.73,37412864,37412864,0.19,124100608,124100608,4.4,4.6,4.2,827621376,827621376,827621376,8126898176,8126898176,8126898176
0.73,37330944,37330944,0.2,124100608,124100608,3.6,3.6,3.6,827604992,827604992,827604992,8126898176,8126898176,8126898176
1.5,38486016,38486016,0.6,124112896,124112896,7.6,6,9.2,827863040,827863040,827863040,8126898176,8126898176,8126898176
4.9,40595456,40595456,1.8,124235776,124235776,16,16,17,827604992,827604992,827604992,8126898176,8126898176,8126898176
6.3,41611264,41611264,2.1,124268544,124268544,15,15,15,829493248,829493248,829493248,8126898176,8126898176,8126898176
6.4,42000384,42000384,2.8,124387328,124387328,17,20,14,827863040,827863040,827863040,8126898176,8126898176,8126898176
5.8,42000384,42000384,3.2,124264448,124264448,14,16,13,827604992,827604992,827604992,8126898176,8126898176,8126898176
5.3,42000384,42000384,2.4,124309504,124309504,16,15,18,827854848,827854848,827854848,8126898176,8126898176,8126898176
6.4,42078208,42078208,2.7,124600320,124600320,16,17,14,827854848,827854848,827854848,8126898176,8126898176,8126898176
6.2,42643456,42643456,2.6,124645376,124645376,15,15,16,827596800,827596800,827596800,8126898176,8126898176,8126898176
5.3,42766336,42766336,2.1,124600320,124600320,14,15,12,827596800,827596800,827596800,8126898176,8126898176,8126898176
4.8,42909696,42909696,2.5,124661760,124661760,14,14,14,827596800,827596800,827596800,8126898176,8126898176,8126898176
4.5,43106304,43106304,2.4,124694528,124694528,13,12,14,827596800,827596800,827596800,8126898176,8126898176,8126898176
4.8,43139072,43139072,1.9,124735488,124735488,14,15,14,828166144,828166144,828166144,8126898176,8126898176,8126898176
5.1,43270144,43270144,2.2,124784640,124784640,13,13,13,827695104,827695104,827695104,8126898176,8126898176,8126898176
4.7,43704320,43704320,2.5,124960768,124960768,15,17,13,827953152,827953152,827953152,8126898176,8126898176,8126898176
4.1,43634688,43634688,2.6,124788736,124788736,13,14,12,827695104,827695104,827695104,8126898176,8126898176,8126898176
4.8,43892736,43892736,3,124973056,124973056,15,17,13,827953152,827953152,827953152,8126898176,8126898176,8126898176
