Acme Web CPU Usage,Acme Web Memory Usage,Acme Web Memory Usage,MongoDB CPU Usage,MongoDB Memory Usage,MongoDB Memory Usage,Avg Host CPU Usage,Host CPU 0 Usage,Host CPU 1 Usage,Host Mem Usage,Host Mem Usage,Host Mem Usage,Host Mem Total,Host Mem Total,Host Mem Total
14,48836608,48836608,7.5,190693376,190693376,39,40,38,828563456,828563456,828563456,8126898176,8126898176,8126898176
17,50565120,50565120,7.3,190803968,190803968,40,39,41,828821504,828821504,828821504,8126898176,8126898176,8126898176
16,50593792,50593792,7.7,190693376,190693376,41,40,42,828563456,828563456,828563456,8126898176,8126898176,8126898176
16,52314112,52314112,8.3,190803968,190803968,36,35,38,828563456,828563456,828563456,8126898176,8126898176,8126898176
17,52629504,52629504,7.7,190693376,190693376,37,39,34,828530688,828530688,828530688,8126898176,8126898176,8126898176
15,51904512,51904512,7.2,190803968,190803968,38,42,34,828272640,828272640,828272640,8126898176,8126898176,8126898176
13,53235712,53235712,7.3,190693376,190693376,38,39,38,828563456,828563456,828563456,8126898176,8126898176,8126898176
15,53334016,53334016,7.5,190803968,190803968,37,37,37,828821504,828821504,828821504,8126898176,8126898176,8126898176
15,51826688,51826688,7.3,190693376,190693376,39,39,39,828821504,828821504,828821504,8126898176,8126898176,8126898176
16,52486144,52486144,8,190693376,190693376,36,38,33,829337600,829337600,829337600,8126898176,8126898176,8126898176
16,52895744,52895744,7.5,190693376,190693376,34,34,35,828305408,828305408,828305408,8126898176,8126898176,8126898176
10,52920320,52920320,5,190824448,190824448,21,20,22,828805120,828805120,828805120,8126898176,8126898176,8126898176
3.7,52920320,52920320,2.6,190709760,190709760,5.3,5.6,5,828547072,828547072,828547072,8126898176,8126898176,8126898176
0.35,52920320,52920320,0.54,190689280,190689280,2.7,3,2.4,828547072,828547072,828547072,8126898176,8126898176,8126898176
0.007,52920320,52920320,0.2,190574592,190574592,3.7,3.6,3.8,828547072,828547072,828547072,8126898176,8126898176,8126898176
0.0075,52920320,52920320,0.2,190689280,190689280,2.9,3.2,2.6,828547072,828547072,828547072,8126898176,8126898176,8126898176
0.0072,52920320,52920320,0.21,190574592,190574592,3.8,3.4,4.2,828547072,828547072,828547072,8126898176,8126898176,8126898176
0.0068,52920320,52920320,0.21,190689280,190689280,2.9,3.6,2.2,828514304,828514304,828514304,8126898176,8126898176,8126898176
3.6,44244992,44244992,1.4,190574592,190574592,17,20,13,828514304,828514304,828514304,8126898176,8126898176,8126898176
13,45494272,45494272,5.6,190689280,190689280,48,50,46,828772352,828772352,828772352,8126898176,8126898176,8126898176
24,50855936,50855936,9.1,190574592,190574592,56,54,57,828768256,828768256,828768256,8126898176,8126898176,8126898176
27,52125696,52125696,11,190816256,190816256,51,51,52,828768256,828768256,828768256,8126898176,8126898176,8126898176
23,52637696,52637696,11,190574592,190574592,58,61,55,828768256,828768256,828768256,8126898176,8126898176,8126898176
23,54476800,54476800,10,190689280,190689280,51,51,52,829542400,829542400,829542400,8126898176,8126898176,8126898176
21,56123392,56123392,11,190574592,190574592,47,48,45,828510208,828510208,828510208,8126898176,8126898176,8126898176
19,53469184,53469184,10,190689280,190689280,49,49,49,828768256,828768256,828768256,8126898176,8126898176,8126898176
22,55140352,55140352,10,190574592,190574592,53,56,50,828506112,828506112,828506112,8126898176,8126898176,8126898176
21,55111680,55111680,10,190689280,190689280,49,49,50,828764160,828764160,828764160,8126898176,8126898176,8126898176
21,54259712,54259712,10,190578688,190578688,50,51,48,828764160,828764160,828764160,8126898176,8126898176,8126898176
22,55967744,55967744,10,190689280,190689280,49,50,47,829796352,829796352,829796352,8126898176,8126898176,8126898176
19,57602048,57602048,9,190578688,190578688,49,48,51,828764160,828764160,828764160,8126898176,8126898176,8126898176
20,56020992,56020992,8.8,190689280,190689280,48,53,43,829022208,829022208,829022208,8126898176,8126898176,8126898176
20,56078336,56078336,10,190578688,190578688,47,46,48,828764160,828764160,828764160,8126898176,8126898176,8126898176
18,57802752,57802752,11,190676992,190676992,46,50,43,828764160,828764160,828764160,8126898176,8126898176,8126898176
20,57909248,57909248,10,190578688,190578688,50,48,51,828764160,828764160,828764160,8126898176,8126898176,8126898176
23,57544704,57544704,9.3,190578688,190578688,51,50,52,828506112,828506112,828506112,8126898176,8126898176,8126898176
22,58105856,58105856,10,190578688,190578688,51,53,49,828764160,828764160,828764160,8126898176,8126898176,8126898176
20,57196544,57196544,9.6,190578688,190578688,48,51,45,828506112,828506112,828506112,8126898176,8126898176,8126898176
19,57266176,57266176,8.1,190578688,190578688,37,41,34,828506112,828506112,828506112,8126898176,8126898176,8126898176
9.4,57266176,57266176,5.4,190578688,190578688,9.1,9,9.2,828506112,828506112,828506112,8126898176,8126898176,8126898176
1.3,57266176,57266176,1.4,190578688,190578688,3.8,3.8,3.8,829538304,829538304,829538304,8126898176,8126898176,8126898176
0.0079,57266176,57266176,0.24,190689280,190689280,2.7,2.4,3,829538304,829538304,829538304,8126898176,8126898176,8126898176
0.0075,57266176,57266176,0.22,190578688,190578688,3.9,4.2,3.6,828506112,828506112,828506112,8126898176,8126898176,8126898176
0.0073,57266176,57266176,0.2,190689280,190689280,3.7,3.8,3.6,828506112,828506112,828506112,8126898176,8126898176,8126898176
0.0083,57266176,57266176,0.36,190578688,190578688,3.8,4.4,3.2,829538304,829538304,829538304,8126898176,8126898176,8126898176
0.78,54321152,54321152,0.91,190685184,190685184,7.4,6.4,8.4,828506112,828506112,828506112,8126898176,8126898176,8126898176
5.4,55336960,55336960,2.7,190578688,190578688,28,30,26,828506112,828506112,828506112,8126898176,8126898176,8126898176
14,48926720,48926720,6.1,190689280,190689280,41,41,41,828248064,828248064,828248064,8126898176,8126898176,8126898176
18,49025024,49025024,7.5,190578688,190578688,39,39,38,828764160,828764160,828764160,8126898176,8126898176,8126898176
15,50786304,50786304,8.5,190689280,190689280,38,39,38,828506112,828506112,828506112,8126898176,8126898176,8126898176
15,51732480,51732480,8.7,190578688,190578688,40,43,38,828506112,828506112,828506112,8126898176,8126898176,8126898176
17,53792768,53792768,8.5,190689280,190689280,44,48,40,828248064,828248064,828248064,8126898176,8126898176,8126898176
17,54333440,54333440,8.8,190578688,190578688,38,39,38,828506112,828506112,828506112,8126898176,8126898176,8126898176
16,54829056,54829056,6.6,190689280,190689280,35,35,34,828248064,828248064,828248064,8126898176,8126898176,8126898176
14,54882304,54882304,6,190578688,190578688,38,37,38,828280832,828280832,828280832,8126898176,8126898176,8126898176
14,55156736,55156736,8.3,190689280,190689280,38,40,36,828538880,828538880,828538880,8126898176,8126898176,8126898176
17,54788096,54788096,9.2,190578688,190578688,42,41,43,828272640,828272640,828272640,8126898176,8126898176,8126898176
15,55365632,55365632,8.3,190808064,190808064,37,39,36,828497920,828497920,828497920,8126898176,8126898176,8126898176
17,55844864,55844864,7.8,190578688,190578688,37,37,36,828239872,828239872,828239872,8126898176,8126898176,8126898176
15,55844864,55844864,7.3,190689280,190689280,35,34,36,828497920,828497920,828497920,8126898176,8126898176,8126898176
14,56053760,56053760,7.6,190578688,190578688,36,38,35,828239872,828239872,828239872,8126898176,8126898176,8126898176
16,56565760,56565760,7,190689280,190689280,37,34,41,828497920,828497920,828497920,8126898176,8126898176,8126898176
13,57204736,57204736,6.4,190578688,190578688,37,36,37,828497920,828497920,828497920,8126898176,8126898176,8126898176
14,57139200,57139200,7.6,190689280,190689280,38,37,38,828497920,828497920,828497920,8126898176,8126898176,8126898176
15,56086528,56086528,8.5,190578688,190578688,36,37,35,828755968,828755968,828755968,8126898176,8126898176,8126898176
