"Time","Acme Web CPU Usage","Acme Web Memory Usage","MongoDB CPU Usage","MongoDB Memory Usage","VM 1 Probe App CPU Usage","VM 1 Probe App Memory Usage","VM 2 Probe App CPU Usage","VM 2 Probe App Memory Usage","VM 1 Avg Host CPU Usage","VM 1 Host CPU 0 Usage","VM 1 Host CPU 1 Usage","VM 1 Host Mem Usage","VM 1 Host Mem Total","VM 2 Avg Host CPU Usage","VM 2 Host CPU 0 Usage","VM 2 Host CPU 1 Usage","VM 2 Host Mem Usage","VM 2 Host Mem Total"
2022-03-07 11:53:15,0.015,36630528,0.24,84439040,0,43278336,0.0063,42737664,2.5,2.6,2.4,754577408,8346394624,1.9,2.2,1.6,792915968,8126898176
2022-03-07 11:53:20,0.0067,36630528,0.26,84324352,0,43278336,0.0063,42737664,3.2,3.2,3.2,754835456,8346394624,1.9,2.0,1.8,792915968,8126898176
2022-03-07 11:53:25,0.014,36630528,0.26,84287488,0,43278336,0,42737664,3.0,2.6,3.4,754835456,8346394624,2.2,2.6,1.8,792915968,8126898176
2022-03-07 11:53:30,0.014,36630528,0.22,84287488,0,43278336,0,42737664,2.7,2.8,2.6,754860032,8346394624,2.6,2.6,2.6,792915968,8126898176
2022-03-07 11:53:35,0.016,36630528,0.24,84402176,0,43278336,0,42737664,2.7,2.6,2.8,754860032,8346394624,1.8,1.6,2.0,792911872,8126898176
2022-03-07 11:53:40,0.024,36630528,0.27,84291584,0,43278336,0,42737664,3.1,3.4,2.8,754851840,8346394624,2.3,2.4,2.2,792911872,8126898176
2022-03-07 11:53:45,0.0076,36630528,0.26,84402176,0,43278336,0,42737664,2.7,2.6,2.8,754851840,8346394624,1.8,2.0,1.6,792911872,8126898176
2022-03-07 11:53:50,0.0064,36630528,0.22,84291584,0,43278336,0,42737664,2.8,2.8,2.8,754860032,8346394624,2.5,2.4,2.6,792653824,8126898176
2022-03-07 11:53:55,0.019,36630528,0.22,84402176,0,43278336,0,42737664,2.7,2.0,3.4,754860032,8346394624,2.1,2.2,2.0,792911872,8126898176
2022-03-07 11:54:00,0.019,36630528,0.24,84291584,0,43278336,0,42737664,2.7,3.2,2.2,754610176,8346394624,2.2,2.2,2.2,792653824,8126898176
2022-03-07 11:54:05,0.0064,36630528,0.24,84291584,0,43278336,0,42737664,2.7,2.6,2.8,754868224,8346394624,2.1,2.4,1.8,792911872,8126898176
2022-03-07 11:54:10,0.0068,36630528,0.24,84291584,0,43278336,0,42737664,2.9,3.0,2.8,754610176,8346394624,2.3,2.6,2.0,792653824,8126898176
2022-03-07 11:54:15,0.022,36630528,0.27,84402176,0,43278336,0,42737664,2.4,2.4,2.4,754827264,8346394624,2.0,1.8,2.2,792653824,8126898176
2022-03-07 11:54:20,0.022,36630528,0.27,84291584,0,43278336,0,42737664,3.0,3.2,2.8,754860032,8346394624,2.4,2.4,2.4,792911872,8126898176
2022-03-07 11:54:25,0.0065,36630528,0.23,84402176,0,43278336,0,42737664,2.4,2.2,2.6,754860032,8346394624,2.1,1.8,2.4,793169920,8126898176
2022-03-07 11:54:30,0.014,36630528,0.23,84291584,0,43278336,0,42737664,2.9,2.6,3.2,754860032,8346394624,2.3,2.0,2.6,792621056,8126898176
2022-03-07 11:54:35,0.014,36630528,0.26,84402176,0,43278336,0,42737664,2.4,2.4,2.4,755634176,8346394624,2.2,2.6,1.8,792879104,8126898176
2022-03-07 11:54:40,0.014,36630528,0.24,84291584,0,43278336,0,42737664,2.8,2.8,2.8,754827264,8346394624,2.4,2.2,2.6,792879104,8126898176
2022-03-07 11:54:45,0.014,36630528,0.24,84402176,0,43278336,0,42737664,2.4,2.6,2.2,754827264,8346394624,2.7,2.4,3.0,793743360,8126898176
2022-03-07 11:54:50,0.014,36630528,0.25,84291584,0,43278336,0,42737664,3.1,3.0,3.2,754827264,8346394624,2.3,2.6,2.0,792711168,8126898176
2022-03-07 11:54:55,0.021,36630528,0.26,84340736,0,43278336,0,42737664,2.2,2.0,2.4,754569216,8346394624,2.0,2.0,2.0,792711168,8126898176
2022-03-07 11:55:00,0.013,36630528,0.25,84230144,0,43278336,0,42737664,2.9,3.2,2.6,754900992,8346394624,2.4,2.6,2.2,792743936,8126898176
2022-03-07 11:55:05,0.013,36630528,0.26,84230144,0,43278336,0,42737664,2.6,2.4,2.8,754577408,8346394624,2.0,2.4,1.6,793518080,8126898176
2022-03-07 11:55:10,0.015,36630528,0.26,84230144,0,43278336,0,42737664,2.6,2.4,2.8,754577408,8346394624,2.4,2.2,2.6,792743936,8126898176
2022-03-07 11:55:15,0.0083,36630528,0.24,84340736,0,43278336,0,42737664,3.5,3.6,3.4,754704384,8346394624,1.9,2.2,1.6,793001984,8126898176
2022-03-07 11:55:20,0.0064,36630528,0.25,84230144,0,43278336,0,42737664,3.1,3.2,3.0,754720768,8346394624,2.5,2.6,2.4,793001984,8126898176
2022-03-07 11:55:25,0.013,36638720,0.23,84340736,0,43278336,0,42737664,3.0,3.2,2.8,754720768,8346394624,2.0,2.2,1.8,793001984,8126898176
2022-03-07 11:55:30,0.014,36642816,0.27,84357120,0,43278336,0,42737664,2.9,3.0,2.8,754720768,8346394624,2.6,2.6,2.6,793001984,8126898176
2022-03-07 11:55:35,0.014,36642816,0.27,84340736,0,43278336,0,42737664,2.6,2.0,3.2,754462720,8346394624,1.9,2.0,1.8,793001984,8126898176
2022-03-07 11:55:40,0.013,36642816,0.23,84230144,0,43278336,0,42737664,2.9,3.2,2.6,754978816,8346394624,2.4,2.4,2.4,792969216,8126898176
2022-03-07 11:55:45,0.021,36642816,0.23,84340736,0,43278336,0,42737664,2.6,2.6,2.6,754720768,8346394624,1.9,2.2,1.6,792969216,8126898176
2022-03-07 11:55:50,0.015,36642816,0.25,84230144,0,43278336,0,42737664,3.0,3.4,2.6,754720768,8346394624,2.4,2.6,2.2,792969216,8126898176
2022-03-07 11:55:55,0.0062,36642816,0.27,84340736,0,43278336,0,42737664,2.3,2.6,2.0,754978816,8346394624,2.0,2.0,2.0,793776128,8126898176
2022-03-07 11:56:00,0.019,36642816,0.26,84230144,0,43278336,0,42737664,3.1,2.8,3.4,754978816,8346394624,2.3,2.2,2.4,792485888,8126898176
2022-03-07 11:56:05,0.013,36642816,0.27,84230144,0,43278336,0,42737664,2.5,2.6,2.4,754978816,8346394624,1.9,1.8,2.0,794607616,8126898176
2022-03-07 11:56:10,24,44957696,1.2,84426752,0,43278336,0,42737664,12,11,12,760590336,8346394624,6.3,6.8,5.8,795570176,8126898176
2022-03-07 11:56:15,40,45723648,5.3,84398080,0,43278336,0,42737664,29,27,30,767590400,8346394624,9.2,9.4,9.0,796049408,8126898176
2022-03-07 11:56:20,30,47095808,10,84439040,0,43278336,0,42737664,28,27,29,767832064,8346394624,9.7,9.8,9.6,796004352,8126898176
2022-03-07 11:56:25,35,50409472,11,84463616,0,43278336,0.049,45838336,26,23,30,770420736,8346394624,9.0,9.4,8.6,796016640,8126898176
2022-03-07 11:56:30,39,51593216,12,84492288,0,43278336,0.049,45838336,25,23,27,771751936,8346394624,10,11,9.6,795656192,8126898176
2022-03-07 11:56:35,33,51896320,12,84176896,0,43278336,0,45842432,26,27,26,773136384,8346394624,10,9.8,10,795869184,8126898176
2022-03-07 11:56:40,29,53301248,12,84393984,0,43278336,0,45842432,26,26,26,773660672,8346394624,10,11,9.8,796368896,8126898176
2022-03-07 11:56:45,26,53407744,11,84770816,0,43278336,0,45842432,23,20,25,774758400,8346394624,8.3,9.0,7.6,796413952,8126898176
2022-03-07 11:56:50,26,53460992,9.8,84979712,0,43278336,0,45842432,22,21,23,775364608,8346394624,9.2,9.4,9.0,796643328,8126898176
2022-03-07 11:56:55,27,54648832,9.9,85471232,0.063,46374912,0,45842432,23,23,22,776675328,8346394624,8.8,9.2,8.4,797663232,8126898176
2022-03-07 11:57:00,29,56598528,11,85430272,0.063,46374912,0,45842432,25,23,26,777199616,8346394624,9.8,9.8,9.8,797097984,8126898176
2022-03-07 11:57:05,32,52588544,12,85991424,0,46379008,0,45842432,25,23,27,776220672,8346394624,9.6,10,9.2,797073408,8126898176
2022-03-07 11:57:10,31,52502528,11,85987328,0,46379008,0,45842432,24,23,24,775225344,8346394624,9.2,9.8,8.6,798408704,8126898176
2022-03-07 11:57:15,24,52514816,9.9,86421504,0,46379008,0,45842432,22,23,21,775172096,8346394624,8.8,8.6,9.0,797876224,8126898176
2022-03-07 11:57:20,27,52813824,10,86827008,0,46379008,0,45842432,23,23,23,775208960,8346394624,9.2,9.8,8.6,798126080,8126898176
2022-03-07 11:57:25,28,52887552,9.7,87117824,0,46379008,0,45842432,23,20,25,775516160,8346394624,8.8,9.6,8.0,798650368,8126898176
2022-03-07 11:57:30,23,52817920,10,87298048,0,46379008,0,45842432,23,23,22,775888896,8346394624,10,10,10,799006720,8126898176
2022-03-07 11:57:35,29,52969472,12,87617536,0,46379008,0,45842432,23,22,24,775938048,8346394624,9.1,10,8.0,799203328,8126898176
2022-03-07 11:57:40,27,53022720,12,87871488,0,46379008,0,45842432,22,23,21,776216576,8346394624,9.2,10,8.4,800071680,8126898176
2022-03-07 11:57:45,23,54603776,9.9,88330240,0,46379008,0,45842432,21,21,21,776531968,8346394624,8.2,8.8,7.6,796938240,8126898176
2022-03-07 11:57:50,16,54755328,8.5,88199168,0,46379008,0,45842432,16,16,16,775573504,8346394624,6.3,6.6,6.0,796835840,8126898176
2022-03-07 11:57:55,2.9,54644736,5.0,88522752,0,46379008,0,45842432,4.5,5,4.0,774754304,8346394624,2.0,2.0,2.0,797077504,8126898176
2022-03-07 11:58:00,0.012,54644736,1.6,88371200,0,46379008,0,45842432,2.7,2.6,2.8,774848512,8346394624,2.6,2.8,2.4,796819456,8126898176
2022-03-07 11:58:05,0.017,54644736,0.23,88371200,0,46379008,0.017,43016192,2.6,2.4,2.8,775028736,8346394624,1.9,1.6,2.2,796819456,8126898176
2022-03-07 11:58:10,0.013,54644736,0.26,88371200,0,46379008,0.017,43016192,2.9,2.8,3.0,775024640,8346394624,2.4,2.4,2.4,796819456,8126898176
2022-03-07 11:58:15,0.012,54644736,0.25,88473600,0,46379008,0,43016192,2.5,2.6,2.4,775024640,8346394624,2.0,2.2,1.8,796819456,8126898176
2022-03-07 11:58:20,0.054,54644736,0.24,88371200,0,46379008,0,43016192,2.9,3.2,2.6,774774784,8346394624,2.3,2.0,2.6,796819456,8126898176
2022-03-07 11:58:25,7.6,51671040,0.91,88641536,0,46379008,0,43016192,8.7,5.8,12,781004800,8346394624,7.5,4.6,10,802979840,8126898176
2022-03-07 11:58:30,25,48824320,4.3,88584192,0,46379008,3.0,48926720,21,24,19,775782400,8346394624,12,10,14,803536896,8126898176
2022-03-07 11:58:35,31,49025024,8.9,89047040,0,46379008,4.3,48930816,27,27,27,775573504,8346394624,12,10,14,804261888,8126898176
2022-03-07 11:58:40,29,51818496,12,89042944,5.9,49434624,2.9,48930816,26,26,27,775602176,8346394624,13,10,16,803749888,8126898176
2022-03-07 11:58:45,27,52772864,11,89362432,5.9,49434624,3.2,48930816,24,23,25,778268672,8346394624,12,10,14,803672064,8126898176
2022-03-07 11:58:50,30,54005760,11,89686016,1.6,49434624,3.2,48930816,27,27,28,779833344,8346394624,14,14,13,803946496,8126898176
2022-03-07 11:58:55,30,54030336,12,90066944,3.3,49434624,3.2,48930816,30,32,28,781029376,8346394624,13,11,15,804401152,8126898176
2022-03-07 11:59:00,27,53133312,12,90284032,3.4,49434624,1.6,48930816,23,23,22,780771328,8346394624,12,9.8,15,804720640,8126898176
2022-03-07 11:59:05,26,53133312,10,90476544,3.2,49438720,3.2,48930816,24,25,23,779980800,8346394624,12,12,12,804696064,8126898176
2022-03-07 11:59:10,24,53133312,11,90669056,1.6,49438720,4.8,48930816,26,24,28,780021760,8346394624,13,16,9.2,804982784,8126898176
2022-03-07 11:59:15,28,53084160,12,91267072,1.7,49438720,3.3,48930816,27,23,30,779292672,8346394624,13,15,10,805687296,8126898176
2022-03-07 11:59:20,32,53633024,10,91488256,3.4,49438720,3.2,48930816,24,23,25,780066816,8346394624,13,16,10,805933056,8126898176
2022-03-07 11:59:25,29,53481472,11,91676672,3.3,49438720,1.6,48930816,27,29,25,779833344,8346394624,13,15,11,806428672,8126898176
2022-03-07 11:59:30,27,53493760,10,91918336,1.6,49438720,1.8,48930816,26,26,25,780939264,8346394624,13,11,15,806633472,8126898176
2022-03-07 11:59:35,26,53538816,10,92246016,1.7,49438720,3.3,48930816,26,27,24,781733888,8346394624,11,10,12,806580224,8126898176
2022-03-07 11:59:40,27,52563968,11,92463104,3.3,49438720,3.1,48930816,23,23,23,780931072,8346394624,11,10,11,806842368,8126898176
2022-03-07 11:59:45,27,52621312,10,92827648,1.6,49438720,3.0,48930816,25,25,25,780951552,8346394624,14,10,17,807424000,8126898176
2022-03-07 11:59:50,25,54738944,12,92930048,1.6,49438720,2.4,48930816,26,23,28,780726272,8346394624,13,10,15,807608320,8126898176
2022-03-07 11:59:55,25,54784000,11,93376512,3.4,49438720,2.6,48930816,27,25,28,782807040,8346394624,12,11,13,808140800,8126898176
2022-03-07 12:00:00,25,56037376,10.0,93466624,3.1,43745280,3.1,48939008,21,21,21,782565376,8346394624,12,14,9.6,808144896,8126898176
2022-03-07 12:00:05,18,56291328,9.9,93917184,1.4,43745280,2.8,43212800,21,23,20,778706944,8346394624,7.3,7.8,6.8,802316288,8126898176
2022-03-07 12:00:10,4.5,56291328,6.5,93847552,0,43745280,1.3,43212800,7.3,7.4,7.2,778342400,8346394624,3.5,4.2,2.8,802279424,8126898176
2022-03-07 12:00:15,0.22,56291328,2.2,93990912,0,43745280,0,43212800,3.2,3.4,3.0,777826304,8346394624,1.8,1.6,2.0,802537472,8126898176
2022-03-07 12:00:20,0.017,56291328,0.31,93896704,0,43745280,0,43212800,2.5,2.0,3.0,777826304,8346394624,2.7,2.6,2.8,802279424,8126898176
2022-03-07 12:00:25,0.012,56291328,0.27,93982720,0,43745280,0,43212800,3.2,3.0,3.4,777801728,8346394624,2.0,2.0,2.0,802279424,8126898176
2022-03-07 12:00:30,0.012,56291328,0.26,93904896,0,43745280,0,43212800,2.2,2.0,2.4,777801728,8346394624,3.3,3.0,3.6,803139584,8126898176
2022-03-07 12:00:35,0.011,56291328,0.53,94167040,0,43745280,0,43212800,2.9,2.6,3.2,777801728,8346394624,1.9,2.0,1.8,802623488,8126898176
2022-03-07 12:00:40,6.3,54005760,0.57,94081024,2.6,49016832,0,43212800,6.6,8.6,4.6,783003648,8346394624,7.1,9.8,4.4,808067072,8126898176
2022-03-07 12:00:45,20,47751168,2.9,94175232,4.0,49016832,3.0,48476160,17,16,19,780120064,8346394624,13,18,8.6,808083456,8126898176
2022-03-07 12:00:50,28,47771648,7.8,94396416,4.6,49016832,7.2,48476160,31,30,31,774139904,8346394624,16,14,19,808091648,8126898176
2022-03-07 12:00:55,25,49692672,11,94519296,4.8,49016832,6.1,48476160,26,29,23,775389184,8346394624,16,21,9.6,808566784,8126898176
2022-03-07 12:01:00,26,51793920,11,94724096,5.0,49016832,5.2,48476160,30,35,26,777412608,8346394624,16,22,10,809127936,8126898176
2022-03-07 12:01:05,32,52330496,12,95129600,5.1,49020928,4.8,48476160,28,30,26,778653696,8346394624,13,11,15,809123840,8126898176
2022-03-07 12:01:10,34,53866496,12,95272960,3.4,49020928,4.8,48476160,31,32,31,780734464,8346394624,18,17,18,809259008,8126898176
2022-03-07 12:01:15,29,54251520,12,95834112,3.5,49020928,6.6,48476160,31,32,31,780460032,8346394624,14,19,9.4,810033152,8126898176
2022-03-07 12:01:20,27,55611392,11,96264192,5.1,49020928,5.0,48476160,24,22,26,782229504,8346394624,14,10,17,810565632,8126898176
2022-03-07 12:01:25,26,55734272,9.0,96444416,5.0,49020928,4.5,48476160,26,26,27,782729216,8346394624,14,16,12,810532864,8126898176
2022-03-07 12:01:30,28,56172544,11,96653312,4.7,49020928,7.0,48476160,29,28,30,782454784,8346394624,17,22,11,810360832,8126898176
2022-03-07 12:01:35,33,56242176,13,97050624,4.5,49020928,5.6,48480256,28,25,31,782917632,8346394624,15,15,16,810844160,8126898176
2022-03-07 12:01:40,29,52563968,11,97259520,3.2,49020928,4.5,48480256,29,24,34,782819328,8346394624,17,12,22,811130880,8126898176
2022-03-07 12:01:45,25,52498432,12,97468416,4.2,49020928,6.2,48480256,26,27,25,779243520,8346394624,15,10,20,811372544,8126898176
2022-03-07 12:01:50,29,52203520,9.7,97660928,5.8,49020928,5.3,48480256,27,23,32,779214848,8346394624,13,11,15,811372544,8126898176
2022-03-07 12:01:55,25,52203520,9.5,98013184,5.0,49020928,4.8,48480256,26,24,28,779505664,8346394624,16,12,20,812429312,8126898176
2022-03-07 12:02:00,25,52744192,11,98058240,3.3,49020928,6.1,48480256,25,22,28,779792384,8346394624,16,12,19,811618304,8126898176
2022-03-07 12:02:05,28,54296576,11,98537472,4.3,49020928,5.0,48480256,27,23,32,780341248,8346394624,13,11,15,812175360,8126898176
2022-03-07 12:02:10,27,54542336,9.6,98660352,4.2,49020928,4.8,48480256,29,30,27,781893632,8346394624,15,20,11,813432832,8126898176
2022-03-07 12:02:15,24,54841344,11,99086336,4.0,49020928,5.7,48484352,25,23,26,782446592,8346394624,14,19,9.4,812695552,8126898176
2022-03-07 12:02:20,19,54992896,11,99196928,2.5,43319296,5.6,42770432,22,23,21,777031680,8346394624,10,13,7.6,807034880,8126898176
2022-03-07 12:02:25,9.6,54882304,7.0,99479552,0.020,43319296,3.0,42770432,11,10,11,776331264,8346394624,4.3,4.4,4.2,807235584,8126898176
2022-03-07 12:02:30,0.45,54882304,2.7,99356672,0,43319296,0,42770432,2.4,2.4,2.4,776294400,8346394624,2.6,2.4,2.8,807464960,8126898176
2022-03-07 12:02:35,0.017,54882304,0.66,99291136,0,43319296,0,42770432,2.9,3.2,2.6,776552448,8346394624,2.5,2.6,2.4,807206912,8126898176
2022-03-07 12:02:40,0.0077,54882304,0.55,99291136,0,43319296,0,42770432,2.3,2.2,2.4,776294400,8346394624,1.8,2.0,1.6,807206912,8126898176
2022-03-07 12:02:45,0.014,54882304,0.24,99397632,0,43319296,0,42770432,3.0,3.6,2.4,776196096,8346394624,2.5,2.6,2.4,807981056,8126898176
2022-03-07 12:02:50,0.016,54882304,0.26,99291136,0,43319296,0,42770432,2.3,2.4,2.2,776196096,8346394624,1.8,2.0,1.6,807206912,8126898176
2022-03-07 12:02:55,3.6,51773440,0.26,99397632,2.8,49217536,0,42770432,3.2,3.0,3.4,776220672,8346394624,6.0,3.2,8.8,813408256,8126898176
2022-03-07 12:03:00,15,52436992,1.4,99561472,5.6,49217536,3.0,48652288,19,13,25,778940416,8346394624,15,17,13,812998656,8126898176
2022-03-07 12:03:05,24,48615424,8.4,99667968,6.1,49217536,7.4,48652288,30,28,33,776437760,8346394624,19,15,23,813768704,8126898176
2022-03-07 12:03:10,28,49455104,12,99868672,6.5,49221632,9.3,48652288,30,27,33,776159232,8346394624,17,22,12,813748224,8126898176
2022-03-07 12:03:15,32,52953088,9.3,100372480,7.0,49221632,8.1,48652288,31,28,35,778719232,8346394624,17,11,23,814800896,8126898176
2022-03-07 12:03:20,31,53972992,11,100368384,7.1,49221632,8.0,48652288,27,29,24,781778944,8346394624,18,23,13,814452736,8126898176
2022-03-07 12:03:25,29,55160832,14,100929536,6.8,49221632,8.3,48652288,34,36,32,782278656,8346394624,18,12,24,814419968,8126898176
2022-03-07 12:03:30,31,55164928,13,101015552,5.0,49221632,7.5,48652288,31,30,32,782774272,8346394624,18,12,25,815751168,8126898176
2022-03-07 12:03:35,29,55201792,10,101646336,4.4,49221632,8.0,48652288,28,29,26,783020032,8346394624,16,12,20,815812608,8126898176
2022-03-07 12:03:40,27,55267328,11,101486592,6.7,49221632,7.3,48656384,27,23,31,783220736,8346394624,19,27,10,815251456,8126898176
2022-03-07 12:03:45,28,55713792,11,101969920,7.7,49221632,8.2,48656384,32,35,29,783966208,8346394624,16,16,16,815800320,8126898176
2022-03-07 12:03:50,28,56406016,11,102137856,7.2,49221632,9.7,48656384,27,25,28,784175104,8346394624,19,11,26,816017408,8126898176
2022-03-07 12:03:55,28,55832576,11,102404096,6.7,49221632,8.0,48656384,31,29,32,784138240,8346394624,16,22,10,816267264,8126898176
2022-03-07 12:04:00,23,55889920,11,102588416,5.0,49221632,6.2,48656384,29,30,28,783589376,8346394624,17,20,13,816783360,8126898176
2022-03-07 12:04:05,25,55889920,11,103071744,6.6,49221632,7.6,48656384,28,27,29,784584704,8346394624,18,13,23,816541696,8126898176
2022-03-07 12:04:10,28,56504320,10,103194624,8.1,49221632,8.5,48656384,28,31,25,783527936,8346394624,15,10,20,816771072,8126898176
2022-03-07 12:04:15,28,56344576,11,103624704,5.8,49221632,8.7,48656384,30,31,28,784052224,8346394624,19,11,27,817037312,8126898176
2022-03-07 12:04:20,29,56795136,10,103727104,4.9,49221632,8.0,48656384,27,28,26,784334848,8346394624,15,10,20,817586176,8126898176
2022-03-07 12:04:25,24,56320000,11,104177664,6.0,49221632,8.0,48656384,30,31,28,784855040,8346394624,19,12,26,817774592,8126898176
2022-03-07 12:04:30,23,56963072,11,104198144,6.9,49221632,7.9,48656384,30,34,26,784379904,8346394624,17,11,23,818020352,8126898176
2022-03-07 12:04:35,22,57364480,11,104689664,4.9,43520000,7.1,48660480,27,25,29,785158144,8346394624,14,9.2,20,813133824,8126898176
2022-03-07 12:04:40,12,57364480,9.2,104656896,1.6,43520000,5.4,42954752,12,11,13,779358208,8346394624,5.3,5.8,4.8,812556288,8126898176
2022-03-07 12:04:45,1.2,57364480,3.6,104763392,0,43520000,1.4,42954752,4.0,3.6,4.4,779083776,8346394624,1.9,1.8,2.0,812552192,8126898176
2022-03-07 12:04:50,0.012,57364480,0.64,104632320,0,43520000,0,42954752,2.4,2.0,2.8,779177984,8346394624,2.3,2.6,2.0,812552192,8126898176
2022-03-07 12:04:55,0.018,57364480,0.24,104722432,0,43520000,0,42954752,2.8,2.8,2.8,779157504,8346394624,2.1,2.2,2.0,812294144,8126898176
2022-03-07 12:05:00,0.019,57364480,0.27,104632320,0,43520000,0,42954752,2.7,3.0,2.4,779083776,8346394624,2.2,2.4,2.0,812810240,8126898176
2022-03-07 12:05:05,0.012,57364480,0.26,104632320,0,43520000,0,42954752,2.8,2.6,3.0,779083776,8346394624,2.0,2.2,1.8,812552192,8126898176
2022-03-07 12:05:10,1.4,55115776,0.25,104632320,2.8,49156096,0,42954752,2.7,3.2,2.2,779341824,8346394624,4.2,5.4,3.0,814632960,8126898176
2022-03-07 12:05:15,11,53514240,1.2,104853504,7.1,49156096,3.0,48828416,16,9.6,23,782082048,8346394624,16,24,7.2,818925568,8126898176
2022-03-07 12:05:20,25,48586752,6.0,105041920,7.7,49156096,9.1,48828416,30,34,25,775667712,8346394624,20,24,16,819392512,8126898176
2022-03-07 12:05:25,32,49086464,11,105365504,8.3,49156096,12,48828416,33,30,35,776671232,8346394624,19,27,12,820006912,8126898176
2022-03-07 12:05:30,31,52813824,11,105574400,8.1,49156096,10,48828416,34,34,34,777146368,8346394624,23,34,12,819556352,8126898176
2022-03-07 12:05:35,29,53678080,11,106356736,8.2,49156096,9.1,48828416,31,29,33,780226560,8346394624,18,20,16,820371456,8126898176
2022-03-07 12:05:40,30,54345728,13,106446848,8.1,49156096,10,48832512,36,32,39,781312000,8346394624,22,25,19,820273152,8126898176
2022-03-07 12:05:45,30,54280192,13,106876928,8.8,49156096,12,48832512,32,27,36,782520320,8346394624,19,12,26,820514816,8126898176
2022-03-07 12:05:50,27,54607872,12,107048960,9.0,49156096,11,48832512,29,31,27,781701120,8346394624,19,12,27,821010432,8126898176
2022-03-07 12:05:55,27,54988800,10,109432832,8.3,49156096,9.7,48832512,32,29,34,783286272,8346394624,21,11,31,823140352,8126898176
2022-03-07 12:06:00,28,52867072,11,109617152,8.4,49156096,11,48832512,29,30,28,782737408,8346394624,20,11,28,823693312,8126898176
2022-03-07 12:06:05,30,52887552,12,109916160,8.3,49156096,11,48832512,34,30,38,780378112,8346394624,19,14,25,823365632,8126898176
2022-03-07 12:06:10,27,52916224,12,109993984,8.1,49156096,8.5,48832512,30,28,33,780861440,8346394624,20,16,24,824676352,8126898176
2022-03-07 12:06:15,27,52961280,11,110440448,7.5,49156096,9.6,48832512,31,28,35,780582912,8346394624,19,17,21,824700928,8126898176
2022-03-07 12:06:20,25,53108736,9.9,110698496,8.8,49156096,10.0,48832512,30,30,29,781242368,8346394624,22,13,31,823869440,8126898176
2022-03-07 12:06:25,25,52985856,11,110854144,8.2,49156096,9.9,48832512,33,33,32,781225984,8346394624,18,16,20,824680448,8126898176
2022-03-07 12:06:30,26,53522432,11,111009792,8.8,49156096,12,48832512,29,30,27,780165120,8346394624,21,12,30,824815616,8126898176
2022-03-07 12:06:35,25,53485568,12,111226880,9.5,49156096,12,48832512,31,26,36,780668928,8346394624,19,21,16,824827904,8126898176
2022-03-07 12:06:40,27,54509568,12,111366144,8.1,49156096,11,48832512,30,29,31,780861440,8346394624,22,14,29,825622528,8126898176
2022-03-07 12:06:45,29,54792192,9.1,111603712,8.1,49156096,9.7,48832512,32,30,34,782364672,8346394624,19,11,28,824836096,8126898176
2022-03-07 12:06:50,23,54878208,11,111714304,6.1,43462656,11,48566272,29,29,30,782622720,8346394624,18,21,16,825171968,8126898176
2022-03-07 12:06:55,13,54960128,10,112013312,1.7,43462656,8.0,42848256,16,15,17,776298496,8346394624,5.7,6.0,5.4,819560448,8126898176
2022-03-07 12:07:00,4.2,54960128,5.0,111939584,0,43462656,2.0,42848256,4.7,4.4,5,776151040,8346394624,2.7,3.0,2.4,819515392,8126898176
2022-03-07 12:07:05,0.0075,54960128,1.2,111824896,0,43462656,0,42848256,2.9,2.8,3.0,776409088,8346394624,2.0,2.0,2.0,819515392,8126898176
2022-03-07 12:07:10,0.014,54960128,0.22,111824896,0,43462656,0,42848256,2.7,2.8,2.6,776409088,8346394624,2.4,2.2,2.6,819515392,8126898176
2022-03-07 12:07:15,0.018,54960128,0.24,111828992,0,43462656,0,42848256,3.2,3.0,3.4,776417280,8346394624,1.9,2.0,1.8,819511296,8126898176
2022-03-07 12:07:20,0.011,54960128,0.23,111828992,0,43462656,0,42848256,2.4,2.8,2.0,776159232,8346394624,2.5,2.8,2.2,819511296,8126898176
2022-03-07 12:07:25,0.86,54960128,0.22,111939584,1.5,49426432,0,42848256,3.3,3.4,3.2,776433664,8346394624,1.9,2.0,1.8,819511296,8126898176
2022-03-07 12:07:30,7.0,53030912,0.76,111972352,6.2,49328128,3.0,48709632,12,9.0,15,781312000,8346394624,18,22,14,825438208,8126898176
2022-03-07 12:07:35,21,47607808,4.7,112197632,11,49328128,9.2,48709632,31,29,32,780820480,8346394624,21,11,32,825757696,8126898176
2022-03-07 12:07:40,30,47616000,9.9,112160768,11,49328128,13,48709632,34,39,30,775397376,8346394624,23,34,12,825933824,8126898176
2022-03-07 12:07:45,33,51634176,11,112488448,10,49328128,13,48709632,34,31,37,775573504,8346394624,21,27,16,825688064,8126898176
2022-03-07 12:07:50,30,52191232,10,112693248,9.5,49328128,13,48709632,35,37,34,779423744,8346394624,24,22,25,826195968,8126898176
2022-03-07 12:07:55,30,54173696,12,113057792,10,49328128,14,48709632,33,27,40,780423168,8346394624,23,21,25,826638336,8126898176
2022-03-07 12:08:00,32,54173696,14,113369088,11,49328128,13,48709632,38,33,42,782278656,8346394624,22,14,31,827637760,8126898176
2022-03-07 12:08:05,24,54206464,13,113848320,10,49328128,13,48709632,33,25,41,782270464,8346394624,22,13,31,827129856,8126898176
2022-03-07 12:08:10,23,53682176,11,113831936,10,49328128,13,48709632,31,33,30,781762560,8346394624,21,16,25,827408384,8126898176
