"Time","Acme Web CPU Usage","Acme Web Memory Usage","MongoDB CPU Usage","MongoDB Memory Usage","VM 1 Probe App CPU Usage","VM 1 Probe App Memory Usage","VM 2 Probe App CPU Usage","VM 2 Probe App Memory Usage","VM 1 Avg Host CPU Usage","VM 1 Host CPU 0 Usage","VM 1 Host CPU 1 Usage","VM 1 Host Mem Usage","VM 1 Host Mem Total","VM 2 Avg Host CPU Usage","VM 2 Host CPU 0 Usage","VM 2 Host CPU 1 Usage","VM 2 Host Mem Usage","VM 2 Host Mem Total"
2022-03-06 12:12:00,0.016,43401216,0.24,83435520,0,43409408,0,44335104,3.0,3.4,2.6,759017472,8346394624,2.4,2.6,2.2,791523328,8126898176
2022-03-06 12:12:05,0.0054,43401216,0.25,83435520,0,43409408,0,44335104,2.6,2.6,2.6,759017472,8346394624,2.1,2.0,2.2,791523328,8126898176
2022-03-06 12:12:10,0.012,43401216,0.25,83546112,0,43409408,0,44335104,3.1,3.2,3.0,759017472,8346394624,2.5,2.2,2.8,791519232,8126898176
2022-03-06 12:12:15,0.017,43401216,0.23,83435520,0,43409408,0,44335104,2.3,2.0,2.6,759132160,8346394624,1.8,1.8,1.8,791519232,8126898176
2022-03-06 12:12:20,0.010,43401216,0.25,83546112,0,43409408,0,44335104,2.8,2.4,3.2,759017472,8346394624,2.4,2.6,2.2,791261184,8126898176
2022-03-06 12:12:25,0.0052,43401216,0.25,83435520,0,43409408,0,44335104,2.8,3.2,2.4,759033856,8346394624,1.9,1.8,2.0,791519232,8126898176
2022-03-06 12:12:30,0.010,43401216,0.25,83435520,0,43409408,0,44335104,2.9,3.0,2.8,759017472,8346394624,2.7,2.6,2.8,792035328,8126898176
2022-03-06 12:12:35,0.010,43401216,0.26,83554304,0,43409408,0,44335104,2.5,2.4,2.6,759017472,8346394624,2.0,1.8,2.2,791261184,8126898176
2022-03-06 12:12:40,0.012,43401216,0.24,83546112,0,43409408,0,44335104,2.8,2.8,2.8,758734848,8346394624,2.5,2.6,2.4,791261184,8126898176
2022-03-06 12:12:45,0.017,43401216,0.25,83435520,0,43409408,0,44335104,2.7,2.4,3.0,758992896,8346394624,1.8,1.6,2.0,791261184,8126898176
2022-03-06 12:12:50,0.010,43401216,0.23,83435520,0,43409408,0,44335104,3.0,3.0,3.0,758743040,8346394624,2.4,2.4,2.4,791261184,8126898176
2022-03-06 12:12:55,0.010,43401216,0.22,83435520,0,43409408,0,44335104,2.6,2.0,3.2,759001088,8346394624,1.8,1.6,2.0,791261184,8126898176
2022-03-06 12:13:00,0.0052,43401216,0.26,83435520,0,43409408,0,44335104,3.1,3.0,3.2,759066624,8346394624,2.5,2.6,2.4,791261184,8126898176
2022-03-06 12:13:05,0.012,43401216,0.26,83435520,0,43409408,0,44335104,2.5,2.4,2.6,759017472,8346394624,2.1,2.2,2.0,791011328,8126898176
2022-03-06 12:13:10,0.012,43401216,0.25,83546112,0,43409408,0,44335104,2.9,2.8,3.0,759017472,8346394624,2.3,2.4,2.2,791261184,8126898176
2022-03-06 12:13:15,0.0097,43401216,0.27,83435520,0,43409408,0,44335104,2.4,2.6,2.2,759791616,8346394624,1.9,2.0,1.8,791261184,8126898176
2022-03-06 12:13:20,0.015,43401216,0.26,83546112,0,43409408,0,44335104,3.2,3.2,3.2,758984704,8346394624,2.4,2.4,2.4,791261184,8126898176
2022-03-06 12:13:25,0.011,43401216,0.25,83435520,0,43409408,0,44335104,2.6,3.0,2.2,759259136,8346394624,2.4,2.6,2.2,791003136,8126898176
2022-03-06 12:13:30,0.010,43401216,0.24,83546112,0,43409408,0,44335104,2.9,2.4,3.4,759009280,8346394624,2.3,2.2,2.4,791261184,8126898176
2022-03-06 12:13:35,0.011,43401216,0.25,83562496,0,43409408,0,44335104,2.4,2.2,2.6,759009280,8346394624,2.3,2.6,2.0,791511040,8126898176
2022-03-06 12:13:40,0.012,43401216,0.26,83439616,0,43409408,0,44335104,2.9,2.4,3.4,759083008,8346394624,2.1,2.0,2.2,792543232,8126898176
2022-03-06 12:13:45,0.011,43401216,0.24,83439616,0,43409408,0,44335104,2.4,2.6,2.2,759017472,8346394624,1.9,2.2,1.6,791511040,8126898176
2022-03-06 12:13:50,0.0053,43401216,0.24,83570688,0,43409408,0,44335104,3.0,3.4,2.6,759283712,8346394624,2.3,2.8,1.8,791236608,8126898176
2022-03-06 12:13:55,0.011,43401216,0.23,83456000,0,43409408,0,44335104,2.3,2.2,2.4,759025664,8346394624,1.8,2.0,1.6,791236608,8126898176
2022-03-06 12:14:00,0.016,43401216,0.21,83456000,0,43409408,0,44335104,2.9,3.2,2.6,759025664,8346394624,2.3,2.6,2.0,791277568,8126898176
2022-03-06 12:14:05,0.012,43401216,0.22,83456000,0,43409408,0,44335104,2.5,2.8,2.2,759066624,8346394624,2.1,2.2,2.0,791236608,8126898176
2022-03-06 12:14:10,0.012,43401216,0.23,83456000,0,43409408,0,44335104,2.9,2.6,3.2,758808576,8346394624,2.4,2.4,2.4,791494656,8126898176
2022-03-06 12:14:15,0.011,43401216,0.23,83456000,0,43409408,0,44335104,2.3,2.6,2.0,759066624,8346394624,1.9,1.8,2.0,791494656,8126898176
2022-03-06 12:14:20,0.0051,43401216,0.23,83456000,0,43409408,0,44335104,2.7,2.6,2.8,759066624,8346394624,2.5,2.8,2.2,792268800,8126898176
2022-03-06 12:14:25,0.010,43401216,0.24,83456000,0,43409408,0,44335104,2.6,2.8,2.4,759160832,8346394624,1.7,1.8,1.6,791236608,8126898176
2022-03-06 12:14:30,0.010,43401216,0.23,83570688,0,43409408,0,44335104,2.9,3.4,2.4,759316480,8346394624,2.5,2.6,2.4,791236608,8126898176
2022-03-06 12:14:35,0.011,43401216,0.25,83574784,0,43409408,0,44335104,2.5,2.2,2.8,759132160,8346394624,2.2,2.4,2.0,791494656,8126898176
2022-03-06 12:14:40,0.011,43401216,0.25,83570688,0,43409408,0,44335104,2.7,2.6,2.8,759984128,8346394624,2.3,2.0,2.6,791236608,8126898176
2022-03-06 12:14:45,0.010,43401216,0.25,83456000,0,43409408,0,44335104,2.6,2.4,2.8,759050240,8346394624,1.8,1.8,1.8,790978560,8126898176
2022-03-06 12:14:50,0.015,43401216,0.23,83570688,0,43409408,0,44335104,2.9,2.6,3.2,759824384,8346394624,2.4,2.8,2.0,791527424,8126898176
2022-03-06 12:14:55,0.010,43401216,0.19,83456000,0,43409408,0,44335104,2.9,3.0,2.8,759050240,8346394624,1.9,2.0,1.8,791269376,8126898176
2022-03-06 12:15:00,0.010,43401216,0.25,83456000,0,43409408,0,44335104,2.5,2.4,2.6,759566336,8346394624,2.4,2.8,2.0,791269376,8126898176
2022-03-06 12:15:05,0.012,43401216,0.24,83456000,0,43409408,0,44335104,3.2,3.2,3.2,759066624,8346394624,2.0,1.8,2.2,791269376,8126898176
2022-03-06 12:15:10,0.0063,43401216,0.23,83570688,0,43409408,0,44335104,2.7,2.4,3.0,759332864,8346394624,2.3,2.2,2.4,791269376,8126898176
2022-03-06 12:15:15,0.0052,43401216,0.27,83456000,0,43409408,0,44335104,2.7,2.8,2.6,759074816,8346394624,1.8,2.0,1.6,791269376,8126898176
2022-03-06 12:15:20,0.010,43401216,0.25,83570688,0,43409408,0,44335104,2.5,2.8,2.2,759148544,8346394624,2.6,2.6,2.6,791269376,8126898176
2022-03-06 12:15:25,0.015,43401216,0.23,83456000,0,43409408,0,44335104,3.2,3.2,3.2,759074816,8346394624,2.1,2.0,2.2,791265280,8126898176
2022-03-06 12:15:30,0.015,43401216,0.24,83570688,0,43409408,0,44335104,2.4,2.6,2.2,759074816,8346394624,2.3,2.4,2.2,791007232,8126898176
2022-03-06 12:15:35,0.011,43401216,0.27,83460096,0,43409408,0,44335104,3.0,3.2,2.8,759324672,8346394624,2.2,2.0,2.4,791265280,8126898176
2022-03-06 12:15:40,1.4,43409408,0.31,83591168,0,43409408,0.046,47362048,3.4,3.4,3.4,762183680,8346394624,2.9,2.6,3.2,794116096,8126898176
2022-03-06 12:15:45,4.4,43409408,0.83,83726336,0,43409408,0.046,47357952,6.1,6.0,6.2,761892864,8346394624,3.7,4.0,3.4,794349568,8126898176
2022-03-06 12:15:50,4.7,43429888,1.9,83738624,0,43409408,0.00030,47357952,5.9,5.2,6.6,762109952,8346394624,4.0,3.6,4.4,794308608,8126898176
2022-03-06 12:15:55,3.8,43618304,2.2,83791872,0,43409408,0.00030,47357952,5.9,6.2,5.6,762073088,8346394624,3.5,3.4,3.6,794284032,8126898176
2022-03-06 12:16:00,4.3,43749376,1.8,83709952,0,43409408,0,47357952,5.3,5.4,5.2,762294272,8346394624,4.0,4.0,4.0,794505216,8126898176
2022-03-06 12:16:05,4.1,43839488,2.2,83886080,0,43409408,0,47357952,6.4,6.0,6.8,762511360,8346394624,3.6,3.6,3.6,793956352,8126898176
2022-03-06 12:16:10,4.2,43933696,2.1,83738624,0,43409408,0,47357952,5.9,6.2,5.6,762474496,8346394624,3.9,3.6,4.2,794181632,8126898176
2022-03-06 12:16:15,4.7,44138496,1.9,83668992,0,43409408,0,47357952,6.3,6.4,6.2,762699776,8346394624,3.1,2.8,3.4,795172864,8126898176
2022-03-06 12:16:20,5.3,44056576,2.0,83677184,0,43409408,0,47357952,6.3,7.0,5.6,763699200,8346394624,4.1,3.8,4.4,794365952,8126898176
2022-03-06 12:16:25,5.8,44138496,2.2,83742720,0,43409408,0,47357952,7.2,7.4,7.0,763150336,8346394624,3.9,3.4,4.4,795353088,8126898176
2022-03-06 12:16:30,5.2,44294144,2.3,83898368,0,43409408,0,47357952,6.1,7.0,5.2,762851328,8346394624,3.9,4.2,3.6,794284032,8126898176
2022-03-06 12:16:35,4.7,44466176,2.3,83824640,0,43409408,0,47357952,7.0,8.0,6.0,763084800,8346394624,4.5,4.8,4.2,794324992,8126898176
2022-03-06 12:16:40,5.2,44265472,2.3,83943424,0,43409408,0,47362048,6.2,6.6,5.8,763039744,8346394624,4.2,4.4,4.0,794292224,8126898176
2022-03-06 12:16:45,4.9,44421120,2.2,84004864,0.058,46448640,0,47362048,6.6,6.4,6.8,763260928,8346394624,3.8,4.2,3.4,796131328,8126898176
2022-03-06 12:16:50,4.5,44593152,2.3,84058112,0.058,46448640,0,47362048,5.9,6.4,5.4,763219968,8346394624,3.9,4.2,3.6,794476544,8126898176
2022-03-06 12:16:55,4.3,44613632,2.1,84078592,0,46448640,0,47362048,6.5,7.0,6.0,764235776,8346394624,3.4,3.8,3.0,794955776,8126898176
2022-03-06 12:17:00,4.2,44486656,1.9,83943424,0,46448640,0,47362048,5.4,5.8,5,763940864,8346394624,3.9,4.0,3.8,794411008,8126898176
2022-03-06 12:17:05,4.3,44498944,2.0,83984384,0,46448640,0,47362048,6.7,7.0,6.4,763346944,8346394624,3.7,3.8,3.6,794673152,8126898176
2022-03-06 12:17:10,4.0,44498944,2.0,83968000,0,46448640,0,47362048,5.6,6.0,5.2,763334656,8346394624,3.7,3.6,3.8,794312704,8126898176
2022-03-06 12:17:15,3.0,44539904,1.8,84017152,0,46448640,0,47362048,5.3,5.8,4.8,764088320,8346394624,2.9,2.8,3.0,794284032,8126898176
2022-03-06 12:17:20,1.3,44539904,1.4,83898368,0.022,43581440,0,47362048,3.4,3.8,3.0,760180736,8346394624,2.7,3.0,2.4,791416832,8126898176
2022-03-06 12:17:25,0.081,44539904,0.70,83898368,0.022,43581440,0,47362048,3.6,4.0,3.2,760479744,8346394624,1.8,2.0,1.6,791674880,8126898176
2022-03-06 12:17:30,0.0098,44539904,0.28,83996672,0,43581440,0,47362048,2.3,2.4,2.2,760479744,8346394624,2.4,2.2,2.6,791416832,8126898176
2022-03-06 12:17:35,0.012,44539904,0.36,83918848,0,43581440,0,47362048,3.1,3.2,3.0,760479744,8346394624,2.4,2.8,2.0,791539712,8126898176
2022-03-06 12:17:40,0.013,44539904,0.36,84017152,0,43581440,0,47362048,2.3,2.8,1.8,760471552,8346394624,2.2,2.0,2.4,791539712,8126898176
2022-03-06 12:17:45,0.011,44539904,0.25,83922944,0,43581440,0,47362048,3.0,2.8,3.2,760139776,8346394624,1.8,1.6,2.0,791572480,8126898176
2022-03-06 12:17:50,1.3,44544000,0.24,84021248,0,43581440,0,47362048,5.5,7.8,3.2,765067264,8346394624,6.0,9.4,2.6,798388224,8126898176
2022-03-06 12:17:55,3.4,44621824,0.81,84189184,0,43581440,0,47362048,5.4,5.6,5.2,766361600,8346394624,6.1,8.6,3.6,798605312,8126898176
2022-03-06 12:18:00,4.0,44621824,1.7,84115456,0,43581440,0,47362048,8.9,11,6.4,766062592,8346394624,6.7,8.8,4.6,797208576,8126898176
2022-03-06 12:18:05,3.9,44630016,2.1,84021248,0,43581440,0,47362048,10,14,7.0,767373312,8346394624,6.4,9.2,3.6,797949952,8126898176
2022-03-06 12:18:10,4.3,44761088,2.0,84393984,6.6,49455104,0,47362048,5.6,5.6,5.6,766316544,8346394624,7.2,9.8,4.6,797396992,8126898176
2022-03-06 12:18:15,4.6,44638208,1.9,84303872,6.6,49455104,8.9,50352128,9.5,12,7.4,767057920,8346394624,6.7,9.4,4.0,797614080,8126898176
2022-03-06 12:18:20,4.6,44638208,2.0,84283392,2.9,49455104,8.9,50352128,8.3,6.0,11,766513152,8346394624,7.2,10,4.4,797331456,8126898176
2022-03-06 12:18:25,4.2,44658688,2.2,84357120,2.9,49455104,1.6,50352128,9.1,12,6.2,766500864,8346394624,6.5,9.2,3.8,798322688,8126898176
2022-03-06 12:18:30,4.9,44670976,2.0,84213760,2.9,49455104,4.7,50352128,8.9,11,6.8,766476288,8346394624,7.1,9.8,4.4,797515776,8126898176
2022-03-06 12:18:35,5.9,44670976,1.9,84213760,2.9,49455104,4.7,50352128,10,13,7.2,766447616,8346394624,7.5,8.6,6.4,797937664,8126898176
2022-03-06 12:18:40,5.0,44670976,2.6,84459520,1.6,49455104,1.6,50356224,9.6,12,7.6,767438848,8346394624,7.3,4.4,10,798707712,8126898176
2022-03-06 12:18:45,4.2,44670976,2.8,84508672,3.0,49455104,1.5,50356224,6.3,6.4,6.2,766636032,8346394624,6.7,4.2,9.2,797868032,8126898176
2022-03-06 12:18:50,4.8,44670976,2.2,84398080,2.8,49455104,4.4,50356224,9.3,12,7.0,766345216,8346394624,7.1,4.4,9.8,798842880,8126898176
2022-03-06 12:18:55,4.4,44670976,2.0,84185088,2.9,49455104,3.2,50356224,9.7,12,7.0,766504960,8346394624,6.6,4.0,9.2,797511680,8126898176
2022-03-06 12:19:00,4.0,44802048,2.0,84258816,2.9,49455104,1.8,50356224,8.8,12,5.8,766468096,8346394624,7.0,4.2,9.8,797503488,8126898176
2022-03-06 12:19:05,4.7,44806144,2.1,84295680,2.9,49455104,3.0,50356224,9.1,6.2,12,766431232,8346394624,6.3,4.0,8.6,797962240,8126898176
2022-03-06 12:19:10,4.6,44691456,1.9,84422656,1.5,49455104,2.9,50356224,9.4,12,6.6,766402560,8346394624,6.4,4.6,8.2,799068160,8126898176
2022-03-06 12:19:15,4.1,44691456,2.0,84480000,1.3,49455104,4.0,50356224,9.2,11,7.4,766541824,8346394624,6.6,3.8,9.4,797634560,8126898176
2022-03-06 12:19:20,4.0,44695552,2.1,84402176,2.5,49455104,4.0,50356224,7.8,10,5.4,766246912,8346394624,6.8,5.8,7.8,798167040,8126898176
2022-03-06 12:19:25,3.2,44695552,1.9,84426752,2.7,49455104,2.6,50356224,8.9,11,6.4,766484480,8346394624,5.8,3.8,7.8,797577216,8126898176
2022-03-06 12:19:30,1.3,44695552,1.6,84303872,1.5,43745280,2.8,50487296,3.7,4.0,3.4,761798656,8346394624,6.1,3.2,9.0,791605248,8126898176
2022-03-06 12:19:35,0.15,44695552,0.96,84320256,0.019,43745280,1.6,44662784,3.6,3.6,3.6,760856576,8346394624,2.3,2.2,2.4,791973888,8126898176
2022-03-06 12:19:40,0.011,44695552,0.45,84217856,0,43745280,0.013,44662784,2.3,2.4,2.2,760995840,8346394624,2.5,2.4,2.6,791973888,8126898176
2022-03-06 12:19:45,0.010,44695552,0.24,84217856,0,43745280,0,44662784,3.2,3.4,3.0,760479744,8346394624,1.9,1.8,2.0,791941120,8126898176
2022-03-06 12:19:50,0.011,44695552,0.22,84324352,0,43745280,0,44662784,2.3,2.8,1.8,760479744,8346394624,2.5,2.4,2.6,791683072,8126898176
2022-03-06 12:19:55,0.012,44695552,0.24,84217856,0,43745280,0,44662784,3.1,2.8,3.4,760455168,8346394624,1.8,1.6,2.0,791941120,8126898176
2022-03-06 12:20:00,0.81,44695552,0.26,84217856,1.5,49598464,0,44662784,2.4,2.6,2.2,760713216,8346394624,5.5,2.4,8.6,796348416,8126898176
2022-03-06 12:20:05,3.2,44830720,0.67,84361216,4.1,49598464,3.0,50495488,10,10,11,766668800,8346394624,8.5,4.0,13,797622272,8126898176
2022-03-06 12:20:10,4.8,44707840,1.5,84471808,5.0,49602560,5.8,50495488,11,12,11,766382080,8346394624,10,4.8,16,797577216,8126898176
2022-03-06 12:20:15,4.7,44716032,2.0,84553728,5.3,49602560,5.9,50495488,8.7,6.8,11,766636032,8346394624,6.4,3.4,9.4,797806592,8126898176
2022-03-06 12:20:20,4.1,44716032,2.0,84324352,4.3,49602560,5.7,50495488,12,6.2,17,766611456,8346394624,10,4.4,16,797782016,8126898176
2022-03-06 12:20:25,4.1,44724224,2.1,84381696,4.4,49602560,4.7,50495488,12,6.8,17,766582784,8346394624,10,5,16,797990912,8126898176
2022-03-06 12:20:30,4.0,44724224,2.1,84369408,4.4,49602560,5.2,50495488,9.0,6.4,12,766550016,8346394624,10,5,15,797962240,8126898176
2022-03-06 12:20:35,3.7,44728320,1.8,84463616,4.3,49602560,6.3,50495488,12,12,12,766803968,8346394624,8.0,4.4,12,797888512,8126898176
2022-03-06 12:20:40,4.8,44728320,2.1,84615168,4.3,49602560,4.6,50499584,8.5,11,5.6,766533632,8346394624,9.3,7.8,11,798121984,8126898176
2022-03-06 12:20:45,5.3,44728320,2.5,84500480,4.5,49602560,4.4,50499584,13,14,12,766496768,8346394624,11,8.8,13,798322688,8126898176
2022-03-06 12:20:50,5.0,44728320,2.3,84381696,5.7,49602560,6.8,50499584,8.7,6.6,11,766726144,8346394624,7.5,10,5,798031872,8126898176
2022-03-06 12:20:55,4.3,44728320,2.1,84463616,3.9,49602560,5.2,50499584,12,14,9.8,767471616,8346394624,9.3,14,4.4,797741056,8126898176
2022-03-06 12:21:00,4.9,44728320,2.4,84570112,3.6,49602560,5.9,50499584,11,14,7.2,766844928,8346394624,10,16,4.2,797982720,8126898176
2022-03-06 12:21:05,5.3,44859392,2.1,84729856,5.3,49602560,6.2,50499584,9.2,12,6.2,766574592,8346394624,9.9,15,4.4,797921280,8126898176
2022-03-06 12:21:10,4.1,44732416,2.0,84586496,4.3,49602560,4.7,50499584,12,12,13,766799872,8346394624,10,12,8.4,797884416,8126898176
2022-03-06 12:21:15,4.1,44732416,2.4,84721664,2.9,49602560,6.2,50499584,12,17,7.2,766763008,8346394624,6.8,8.2,5.4,797851648,8126898176
2022-03-06 12:21:20,4.4,44732416,1.9,84586496,4.3,49602560,4.6,50499584,8.2,5.6,11,766726144,8346394624,9.7,4.6,15,798109696,8126898176
2022-03-06 12:21:25,4.4,44732416,2.1,84652032,4.7,49602560,4.6,50499584,13,9.6,17,766685184,8346394624,10,5.6,15,798326784,8126898176
2022-03-06 12:21:30,4.4,44863488,2.5,84791296,4.7,49602560,6.1,50499584,8.4,6.2,11,767680512,8346394624,8.3,4.6,12,798265344,8126898176
2022-03-06 12:21:35,3.9,44736512,1.9,84717568,5.4,49602560,5.6,50499584,12,7.2,17,766611456,8346394624,9.7,15,4.4,799395840,8126898176
2022-03-06 12:21:40,2.1,44736512,1.7,84873216,2.8,43913216,5.1,50630656,7.1,10,4.2,766595072,8346394624,9.6,5.8,13,793415680,8126898176
2022-03-06 12:21:45,0.49,44736512,1.1,84750336,0.28,43892736,4.3,44785664,3.4,3.4,3.4,760893440,8346394624,1.9,1.8,2.0,792383488,8126898176
2022-03-06 12:21:50,0.0099,44736512,0.39,84844544,0,43892736,1.8,44785664,2.6,3.2,2.0,761151488,8346394624,2.6,2.2,3.0,792641536,8126898176
2022-03-06 12:21:55,0.0098,44736512,0.29,84750336,0,43892736,0,44785664,3.1,2.8,3.4,760877056,8346394624,1.8,1.6,2.0,792641536,8126898176
2022-03-06 12:22:00,0.012,44736512,0.27,84750336,0,43892736,0,44785664,2.7,2.4,3.0,761135104,8346394624,2.4,2.6,2.2,792641536,8126898176
2022-03-06 12:22:05,0.014,44736512,0.22,84750336,0,43892736,0,44785664,3.2,2.8,3.6,761110528,8346394624,2.0,1.6,2.4,793190400,8126898176
2022-03-06 12:22:10,0.29,44736512,0.23,84844544,1.5,49876992,0,44785664,2.6,2.6,2.6,760848384,8346394624,2.3,2.2,2.4,792674304,8126898176
2022-03-06 12:22:15,2.4,44871680,0.54,84881408,5.3,49770496,3.0,50741248,10,6.4,14,767840256,8346394624,11,19,3.6,798380032,8126898176
2022-03-06 12:22:20,4.4,44769280,1.2,84983808,6.7,49770496,5.8,50679808,11,12,9.6,767029248,8346394624,13,16,11,798572544,8126898176
2022-03-06 12:22:25,4.2,44793856,2.0,84934656,5.7,49770496,7.4,50679808,15,22,8.2,767287296,8346394624,10,5.2,15,798797824,8126898176
2022-03-06 12:22:30,4.4,44793856,2.2,84795392,5.8,49770496,8.5,50679808,11,17,5.4,766996480,8346394624,13,4.4,22,798519296,8126898176
2022-03-06 12:22:35,4.3,44793856,2.1,85012480,7.2,49770496,9.0,50679808,12,14,10,766976000,8346394624,11,5,18,799436800,8126898176
2022-03-06 12:22:40,4.0,44793856,2.3,85008384,7.2,49770496,8.5,50679808,12,6.6,17,766947328,8346394624,12,5.6,19,798613504,8126898176
2022-03-06 12:22:45,4.5,44802048,2.4,85098496,6.7,49770496,7.3,50683904,14,19,9.4,766935040,8346394624,11,4.4,18,798924800,8126898176
2022-03-06 12:22:50,4.2,44802048,2.2,85114880,6.1,49770496,8.0,50683904,11,11,11,768188416,8346394624,13,4.8,20,798785536,8126898176
2022-03-06 12:22:55,4.5,44802048,2.1,85258240,6.6,49770496,7.4,50683904,14,20,8.8,767139840,8346394624,13,4.0,22,798740480,8126898176
2022-03-06 12:23:00,5.5,44802048,2.4,85053440,7.2,49770496,7.7,50683904,12,18,6.2,767041536,8346394624,11,10,12,799019008,8126898176
2022-03-06 12:23:05,5.2,44802048,2.0,85073920,5.8,49770496,7.9,50683904,12,9.2,15,766980096,8346394624,13,21,4.6,798732288,8126898176
2022-03-06 12:23:10,4.4,44802048,2.3,85065728,5.8,49770496,8.1,50683904,15,13,17,766943232,8346394624,10,15,5,798953472,8126898176
2022-03-06 12:23:15,4.5,44802048,2.3,85237760,5.9,49770496,8.5,50683904,13,17,8.0,768143360,8346394624,12,11,13,800456704,8126898176
2022-03-06 12:23:20,4.9,44802048,2.2,85860352,7.0,49770496,6.9,50683904,12,10,14,767070208,8346394624,12,9.0,15,799387648,8126898176
2022-03-06 12:23:25,4.2,44802048,2.3,85983232,6.6,49770496,8.9,50683904,13,6.8,19,767041536,8346394624,13,21,4.4,799584256,8126898176
2022-03-06 12:23:30,3.8,44802048,1.9,85843968,6.5,49770496,9.0,50683904,11,6.4,16,767008768,8346394624,11,13,9.2,799293440,8126898176
2022-03-06 12:23:35,4.2,44802048,2.3,86032384,6.0,49770496,8.0,50683904,14,11,16,766976000,8346394624,14,5,22,799682560,8126898176
2022-03-06 12:23:40,4.4,44802048,2.6,85999616,5.8,49770496,6.5,50683904,13,11,14,766685184,8346394624,10,10,10,799649792,8126898176
2022-03-06 12:23:45,4.0,44802048,1.8,86032384,6.8,49770496,6.1,50683904,12,6.0,17,766906368,8346394624,11,4.0,18,799625216,8126898176
2022-03-06 12:23:50,2.3,44802048,1.7,85929984,5.7,44081152,9.8,50683904,10,4.6,16,767135744,8346394624,11,3.8,19,799588352,8126898176
2022-03-06 12:23:55,0.57,44802048,1.4,86032384,2.5,44056576,6.5,44978176,6.6,4.2,9.0,761139200,8346394624,2.1,2.0,2.2,793620480,8126898176
2022-03-06 12:24:00,0.013,44802048,0.46,85934080,0,44056576,1.2,44953600,2.3,2.4,2.2,761155584,8346394624,2.7,2.8,2.6,793845760,8126898176
2022-03-06 12:24:05,0.012,44802048,0.22,85934080,0,44056576,0,44953600,3.4,3.8,3.0,760946688,8346394624,2.0,2.0,2.0,793841664,8126898176
2022-03-06 12:24:10,0.012,44802048,0.23,86044672,0,44056576,0,44953600,2.5,2.6,2.4,760946688,8346394624,2.5,2.8,2.2,793841664,8126898176
2022-03-06 12:24:15,0.011,44802048,0.25,85934080,0,44056576,0,44953600,3.0,2.6,3.4,761487360,8346394624,1.9,1.8,2.0,793841664,8126898176
2022-03-06 12:24:20,0.069,44802048,0.23,86044672,1.5,49950720,0,44953600,2.6,2.4,2.8,761221120,8346394624,2.4,2.6,2.2,793583616,8126898176
2022-03-06 12:24:25,1.8,44802048,0.37,86065152,5.1,49909760,3.0,50933760,8.3,4.4,12,767123456,8346394624,11,19,3.3,799793152,8126898176
2022-03-06 12:24:30,4.2,45051904,1.1,86179840,7.4,49909760,7.3,50855936,15,13,18,767098880,8346394624,14,22,6.0,799756288,8126898176
2022-03-06 12:24:35,4.4,45019136,2.1,86106112,7.5,49909760,9.7,50855936,15,22,7.8,767070208,8346394624,16,11,22,800931840,8126898176
2022-03-06 12:24:40,3.8,45105152,2.4,86282240,8.1,49909760,11,50855936,14,21,6.6,767045632,8346394624,13,6.8,20,799870976,8126898176
2022-03-06 12:24:45,4.4,45281280,1.9,86183936,9.9,49909760,10,50860032,14,8.6,19,767275008,8346394624,14,21,6.4,800092160,8126898176
2022-03-06 12:24:50,4.7,45154304,1.9,86306816,9.4,49909760,8.6,50860032,15,18,13,767242240,8346394624,15,25,5,801095680,8126898176
2022-03-06 12:24:55,4.1,45293568,2.4,86204416,8.2,49909760,10.0,50860032,14,8.4,20,767221760,8346394624,14,18,10,800018432,8126898176
2022-03-06 12:25:00,4.7,45436928,2.1,86331392,8.7,49909760,12,50860032,15,11,20,767180800,8346394624,13,4.6,21,799735808,8126898176
2022-03-06 12:25:05,5.3,45453312,2.1,86245376,7.4,49909760,11,50860032,15,23,7.0,767148032,8346394624,16,19,14,799997952,8126898176
2022-03-06 12:25:10,6.8,45367296,2.3,86466560,7.4,49909760,9.4,50860032,15,17,13,767389696,8346394624,13,14,13,799944704,8126898176
2022-03-06 12:25:15,7.7,45367296,2.2,86491136,8.8,49913856,9.7,50860032,16,12,19,767606784,8346394624,14,24,5.2,800391168,8126898176
2022-03-06 12:25:20,6.3,45752320,2.2,86372352,9.1,49913856,11,50860032,17,8.6,26,767565824,8346394624,14,7.2,20,800370688,8126898176
2022-03-06 12:25:25,5.4,45674496,2.3,86392832,9.2,49913856,11,50860032,16,10,21,768815104,8346394624,16,27,4.4,800088064,8126898176
2022-03-06 12:25:30,5.4,45699072,2.4,86573056,8.9,49913856,11,50860032,16,9.4,22,768000000,8346394624,13,22,4.8,800276480,8126898176
2022-03-06 12:25:35,5.0,45891584,2.5,86654976,7.2,49913856,11,50860032,14,15,13,767954944,8346394624,15,14,17,800169984,8126898176
2022-03-06 12:25:40,4.2,45948928,2.4,86667264,7.2,49913856,9.7,50860032,14,14,14,767922176,8346394624,15,4.8,25,800141312,8126898176
2022-03-06 12:25:45,4.3,45961216,1.7,86614016,9.7,49913856,11,50860032,13,16,10,767885312,8346394624,13,4.8,22,800120832,8126898176
2022-03-06 12:25:50,4.8,45838336,2.1,86597632,9.0,49913856,11,50860032,17,20,14,768102400,8346394624,14,6.0,22,800333824,8126898176
